Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.0305965	 5.7149e-12	 5.7574e-12	 5.7548e-12	 5.6911e-12	 -4.25e-14	 -0.00370458
0.0312194	 5.4454e-12	 5.4772e-12	 5.4748e-12	 5.4251e-12	 -3.18e-14	 -0.00291139
0.0318421	 5.1891e-12	 5.2211e-12	 5.2034e-12	 5.1531e-12	 -3.2e-14	 -0.00307391
0.0324648	 4.9756e-12	 5.0065e-12	 4.9747e-12	 4.9308e-12	 -3.09e-14	 -0.00309554
0.0330874	 4.6413e-12	 4.6709e-12	 4.6472e-12	 4.5996e-12	 -2.96e-14	 -0.00317863
0.0337098	 4.3575e-12	 4.3869e-12	 4.3639e-12	 4.3154e-12	 -2.94e-14	 -0.00336215
0.0343322	 4.0794e-12	 4.1002e-12	 4.0877e-12	 4.0377e-12	 -2.08e-14	 -0.00254291
0.0349544	 3.8136e-12	 3.8267e-12	 3.8165e-12	 3.7664e-12	 -1.31e-14	 -0.00171459
0.0355766	 3.5733e-12	 3.5802e-12	 3.5781e-12	 3.528e-12	 -6.9e-15	 -0.000964563
0.0361986	 3.2747e-12	 3.2798e-12	 3.2779e-12	 3.2164e-12	 -5.1e-15	 -0.000778091
0.0368205	 3.0047e-12	 3.006e-12	 3.0047e-12	 2.9513e-12	 -1.3e-15	 -0.000216281
0.0374423	 2.7437e-12	 2.744e-12	 2.7417e-12	 2.6954e-12	 -3e-16	 -5.46677e-05
0.038064	 2.5032e-12	 2.4977e-12	 2.5035e-12	 2.4528e-12	 5.5e-15	 0.0010998
0.0386856	 2.2906e-12	 2.2834e-12	 2.2845e-12	 2.2401e-12	 7.2e-15	 0.00157411
0.0393071	 2.0485e-12	 2.006e-12	 2.0476e-12	 2.0048e-12	 4.25e-14	 0.0104822
0.0399284	 1.8403e-12	 1.8277e-12	 1.811e-12	 1.7723e-12	 1.26e-14	 0.00343511
0.0405497	 1.6463e-12	 1.637e-12	 1.6399e-12	 1.604e-12	 9.3e-15	 0.00283252
0.0411708	 1.4701e-12	 1.4628e-12	 1.4656e-12	 1.4314e-12	 7.3e-15	 0.002489
0.0417917	 1.3166e-12	 1.3146e-12	 1.3115e-12	 1.2806e-12	 2e-15	 0.000760109
0.0424126	 1.1427e-12	 1.1412e-12	 1.1541e-12	 1.1244e-12	 1.5e-15	 0.000656771
0.0430333	 1.0165e-12	 1.0142e-12	 1.0171e-12	 9.9056e-13	 2.3e-15	 0.00113261
0.0436539	 8.9845e-13	 8.9685e-13	 8.9855e-13	 8.7379e-13	 1.6e-15	 0.000891216
0.0442743	 7.9419e-13	 7.9566e-13	 7.9589e-13	 7.7255e-13	 -1.47e-15	 -0.000924616
0.0448947	 7.1113e-13	 7.1194e-13	 7.1083e-13	 6.8921e-13	 -8.1e-16	 -0.000569192
0.0455148	 6.3234e-13	 6.3397e-13	 6.3444e-13	 6.133e-13	 -1.63e-15	 -0.0012872
0.0461349	 5.7368e-13	 5.7516e-13	 5.7577e-13	 5.5619e-13	 -1.48e-15	 -0.00128826
0.0467548	 5.302e-13	 5.3155e-13	 5.3261e-13	 5.1284e-13	 -1.35e-15	 -0.00127149
0.0473746	 4.9904e-13	 5.0043e-13	 5.0332e-13	 4.8371e-13	 -1.39e-15	 -0.00139074
0.0479942	 4.8902e-13	 4.8773e-13	 4.9031e-13	 4.6971e-13	 1.29e-15	 0.00132071
0.0486136	 4.8019e-13	 4.7985e-13	 4.8245e-13	 4.6063e-13	 3.4e-16	 0.000354152
0.049233	 4.8047e-13	 4.8036e-13	 4.8384e-13	 4.6084e-13	 1.1e-16	 0.000114484
0.0498521	 4.8595e-13	 4.8558e-13	 4.8941e-13	 4.6565e-13	 3.7e-16	 0.000380843
0.0504712	 4.919e-13	 4.8648e-13	 4.9281e-13	 4.7047e-13	 5.42e-15	 0.00553977
0.05109	 5.0091e-13	 4.981e-13	 5.0489e-13	 4.7758e-13	 2.81e-15	 0.00281278
0.0517087	 4.9742e-13	 4.976e-13	 5.0404e-13	 4.7578e-13	 -1.8e-16	 -0.000180901
0.0523273	 4.8956e-13	 4.905e-13	 4.9003e-13	 4.6871e-13	 -9.4e-16	 -0.000959125
0.0529457	 4.7508e-13	 4.7533e-13	 4.8037e-13	 4.5477e-13	 -2.5e-16	 -0.000263044
0.0535639	 4.5504e-13	 4.5273e-13	 4.5721e-13	 4.3056e-13	 2.31e-15	 0.0025447
0.054182	 4.2895e-13	 4.2588e-13	 4.3093e-13	 4.0555e-13	 3.07e-15	 0.00359136
0.0547999	 3.9132e-13	 3.8938e-13	 3.9548e-13	 3.7202e-13	 1.94e-15	 0.00248495
0.0554176	 3.5002e-13	 3.4927e-13	 3.5597e-13	 3.3372e-13	 7.5e-16	 0.00107252
0.0560352	 3.0947e-13	 3.0825e-13	 3.1334e-13	 2.9496e-13	 1.22e-15	 0.001975
0.0566526	 2.6996e-13	 2.6972e-13	 2.7385e-13	 2.5631e-13	 2.4e-16	 0.000444708
0.0572698	 2.3564e-13	 2.334e-13	 2.3518e-13	 2.2136e-13	 2.24e-15	 0.00477571
0.0578869	 2.0061e-13	 1.9834e-13	 2.0053e-13	 1.9026e-13	 2.27e-15	 0.00568994
0.0585037	 1.7113e-13	 1.6948e-13	 1.7101e-13	 1.6319e-13	 1.65e-15	 0.00484425
0.0591204	 1.4742e-13	 1.4583e-13	 1.4869e-13	 1.4169e-13	 1.59e-15	 0.00542199
0.059737	 1.2895e-13	 1.2849e-13	 1.2993e-13	 1.2473e-13	 4.6e-16	 0.00178682
0.0603533	 1.1448e-13	 1.1459e-13	 1.1876e-13	 1.1305e-13	 -1.1e-16	 -0.000480203
0.0609694	 1.0708e-13	 1.0702e-13	 1.0923e-13	 1.0367e-13	 6e-17	 0.000280243
0.0615854	 1.0001e-13	 1.0045e-13	 1.0249e-13	 9.4668e-14	 -4.4e-16	 -0.00219495
0.0622012	 9.4654e-14	 9.5471e-14	 9.7386e-14	 9.0386e-14	 -8.17e-16	 -0.00429717
0.0628168	 9.0174e-14	 9.0813e-14	 9.241e-14	 8.545e-14	 -6.39e-16	 -0.00353064
0.0634322	 8.6095e-14	 8.7047e-14	 8.8448e-14	 8.0799e-14	 -9.52e-16	 -0.00549838
0.0640474	 7.9703e-14	 8.0886e-14	 8.2289e-14	 7.5142e-14	 -1.183e-15	 -0.00736663
0.0646624	 7.3112e-14	 7.3799e-14	 7.5507e-14	 6.85e-14	 -6.87e-16	 -0.0046763
0.0652772	 6.5942e-14	 6.6193e-14	 6.8339e-14	 6.1372e-14	 -2.51e-16	 -0.00189957
0.0658918	 5.8099e-14	 5.8538e-14	 6.0697e-14	 5.4765e-14	 -4.39e-16	 -0.00376381
0.0665062	 5.1977e-14	 5.2134e-14	 5.4136e-14	 4.8502e-14	 -1.57e-16	 -0.00150801
0.0671204	 4.5688e-14	 4.5611e-14	 4.7663e-14	 4.2536e-14	 7.7e-17	 0.000843383
0.0677344	 4.0836e-14	 4.0464e-14	 4.2371e-14	 3.7547e-14	 3.72e-16	 0.00457565
0.0683482	 3.7008e-14	 3.619e-14	 3.8403e-14	 3.354e-14	 8.18e-16	 0.0111752
0.0689618	 3.479e-14	 3.308e-14	 3.5634e-14	 3.1316e-14	 1.71e-15	 0.0251952
0.0695752	 3.386e-14	 3.2062e-14	 3.4695e-14	 3.035e-14	 1.798e-15	 0.0272747
0.0701884	 3.3071e-14	 3.1123e-14	 3.3841e-14	 2.9623e-14	 1.948e-15	 0.0303455
0.0708013	 3.2997e-14	 3.1073e-14	 3.3444e-14	 2.9113e-14	 1.924e-15	 0.0300297
0.0714141	 3.2582e-14	 3.0986e-14	 3.3383e-14	 2.9048e-14	 1.596e-15	 0.025107
0.0720266	 3.2366e-14	 3.065e-14	 3.2647e-14	 2.8775e-14	 1.716e-15	 0.0272312
0.0726389	 3.1355e-14	 2.9808e-14	 3.1911e-14	 2.7936e-14	 1.547e-15	 0.0252931
0.073251	 2.8919e-14	 2.7609e-14	 2.944e-14	 2.5853e-14	 1.31e-15	 0.0231744
0.0738628	 2.5442e-14	 2.4585e-14	 2.6022e-14	 2.2934e-14	 8.57e-16	 0.0171307
0.0744745	 2.1439e-14	 2.0632e-14	 2.1884e-14	 1.9258e-14	 8.07e-16	 0.0191819
0.0750859	 1.6838e-14	 1.6334e-14	 1.7128e-14	 1.5145e-14	 5.04e-16	 0.0151935
0.075697	 1.2028e-14	 1.1692e-14	 1.2647e-14	 1.1202e-14	 3.36e-16	 0.0141653
0.076308	 8.01e-15	 7.7763e-15	 8.2882e-15	 7.3191e-15	 2.337e-16	 0.014804
0.0769187	 4.6415e-15	 4.5277e-15	 4.8077e-15	 4.2395e-15	 1.138e-16	 0.0124111
0.0775292	 2.4405e-15	 2.3707e-15	 2.5132e-15	 2.2241e-15	 6.98e-17	 0.0145078
0.0781394	 1.5769e-15	 1.5149e-15	 1.498e-15	 1.3317e-15	 6.2e-17	 0.020053
0.0787494	 2.1567e-15	 2.0119e-15	 1.946e-15	 1.7767e-15	 1.448e-16	 0.0347359
0.0793592	 4.0463e-15	 3.7992e-15	 3.7783e-15	 3.2678e-15	 2.471e-16	 0.0314958
0.0799687	 7.1584e-15	 6.7127e-15	 6.59e-15	 5.7331e-15	 4.457e-16	 0.0321316
0.080578	 1.1146e-14	 1.0564e-14	 1.0869e-14	 9.4599e-15	 5.82e-16	 0.0268079
0.081187	 1.5491e-14	 1.4752e-14	 1.5655e-14	 1.3532e-14	 7.39e-16	 0.0244354
0.0817958	 2.0606e-14	 1.9688e-14	 1.9921e-14	 1.7918e-14	 9.18e-16	 0.0227825
0.0824044	 2.4917e-14	 2.3735e-14	 2.4707e-14	 2.1665e-14	 1.182e-15	 0.024295
0.0830126	 2.856e-14	 2.7316e-14	 2.8339e-14	 2.5e-14	 1.244e-15	 0.0222636
0.0836207	 3.1247e-14	 3.0055e-14	 3.1209e-14	 2.7317e-14	 1.192e-15	 0.0194447
0.0842285	 3.2532e-14	 3.1511e-14	 3.2672e-14	 2.8733e-14	 1.021e-15	 0.0159424
0.084836	 3.3386e-14	 3.1238e-14	 3.3185e-14	 2.9193e-14	 2.148e-15	 0.0332384
0.0854432	 3.2019e-14	 3.0664e-14	 3.2241e-14	 2.8224e-14	 1.355e-15	 0.0216167
0.0860503	 3.0383e-14	 2.9041e-14	 3.057e-14	 2.6712e-14	 1.342e-15	 0.0225835
0.086657	 2.7919e-14	 2.6743e-14	 2.7969e-14	 2.4489e-14	 1.176e-15	 0.021514
0.0872635	 2.5291e-14	 2.4182e-14	 2.531e-14	 2.1941e-14	 1.109e-15	 0.0224163
0.0878697	 2.2457e-14	 2.1494e-14	 2.2544e-14	 1.9534e-14	 9.63e-16	 0.0219108
0.0884756	 1.9545e-14	 1.8735e-14	 1.9643e-14	 1.6964e-14	 8.1e-16	 0.0211599
0.0890813	 1.6771e-14	 1.6137e-14	 1.705e-14	 1.463e-14	 6.34e-16	 0.0192658
0.0896867	 1.4369e-14	 1.3853e-14	 1.4647e-14	 1.2472e-14	 5.16e-16	 0.0182836
0.0902918	 1.232e-14	 1.1865e-14	 1.2647e-14	 1.061e-14	 4.55e-16	 0.0188133
0.0908967	 1.0708e-14	 1.0287e-14	 1.102e-14	 9.1804e-15	 4.21e-16	 0.0200524
0.0915013	 9.4234e-15	 9.0292e-15	 9.6912e-15	 8.039e-15	 3.942e-16	 0.0213628
0.0921056	 8.5198e-15	 8.19e-15	 8.8467e-15	 7.2674e-15	 3.298e-16	 0.0197369
0.0927096	 7.9109e-15	 7.5782e-15	 8.263e-15	 6.7549e-15	 3.327e-16	 0.0214796
0.0933133	 7.5124e-15	 7.2206e-15	 7.9277e-15	 6.4167e-15	 2.918e-16	 0.0198059
0.0939168	 7.2127e-15	 6.9521e-15	 7.6575e-15	 6.1355e-15	 2.606e-16	 0.0183977
0.09452	 6.7925e-15	 6.5682e-15	 7.2545e-15	 5.7856e-15	 2.243e-16	 0.016788
0.0951228	 5.8905e-15	 5.7061e-15	 6.7782e-15	 5.3543e-15	 1.844e-16	 0.0159012
0.0957254	 5.3238e-15	 5.1803e-15	 6.113e-15	 4.8227e-15	 1.435e-16	 0.0136613
0.0963277	 4.6394e-15	 4.5214e-15	 5.3183e-15	 3.9392e-15	 1.18e-16	 0.012881
0.0969297	 3.958e-15	 3.8641e-15	 4.1856e-15	 3.3419e-15	 9.39e-17	 0.0120044
0.0975314	 3.2967e-15	 3.2231e-15	 3.5556e-15	 2.7717e-15	 7.36e-17	 0.0112887
0.0981328	 2.7983e-15	 2.7277e-15	 3.0122e-15	 2.3232e-15	 7.06e-17	 0.012776
0.098734	 2.4846e-15	 2.4187e-15	 2.6452e-15	 2.0339e-15	 6.59e-17	 0.0134399
0.0993348	 2.39e-15	 2.3064e-15	 2.5313e-15	 1.9254e-15	 8.36e-17	 0.0178009
0.0999353	 2.5393e-15	 2.4367e-15	 2.6649e-15	 2.0078e-15	 1.026e-16	 0.020619
0.100535	 2.8737e-15	 2.7524e-15	 2.9839e-15	 2.2487e-15	 1.213e-16	 0.0215602
0.101135	 3.4137e-15	 3.2647e-15	 3.494e-15	 2.6619e-15	 1.49e-16	 0.0223107
0.101735	 4.0734e-15	 3.9139e-15	 4.177e-15	 3.1822e-15	 1.595e-16	 0.0199692
0.102334	 4.8126e-15	 4.6314e-15	 4.8707e-15	 3.765e-15	 1.812e-16	 0.0191868
0.102933	 5.5401e-15	 5.3779e-15	 5.7597e-15	 4.374e-15	 1.622e-16	 0.0148562
0.103532	 6.1016e-15	 5.9435e-15	 6.3402e-15	 4.8001e-15	 1.581e-16	 0.0131257
0.10413	 6.8201e-15	 6.634e-15	 6.7911e-15	 5.1545e-15	 1.861e-16	 0.0138322
0.104728	 7.0172e-15	 6.8607e-15	 6.9378e-15	 5.281e-15	 1.565e-16	 0.0112769
0.105326	 6.8219e-15	 6.7044e-15	 6.7882e-15	 5.1797e-15	 1.175e-16	 0.00868678
0.105923	 6.4047e-15	 6.3214e-15	 6.4098e-15	 4.8889e-15	 8.33e-17	 0.0065456
0.10652	 5.7216e-15	 5.6383e-15	 5.7455e-15	 4.3701e-15	 8.33e-17	 0.00733281
0.107117	 4.9341e-15	 4.8673e-15	 4.9696e-15	 3.7801e-15	 6.68e-17	 0.00681535
0.107714	 4.0802e-15	 4.0489e-15	 4.171e-15	 3.1447e-15	 3.13e-17	 0.00385036
0.10831	 3.2648e-15	 3.2369e-15	 3.3716e-15	 2.5104e-15	 2.79e-17	 0.00429119
0.108905	 2.5423e-15	 2.5225e-15	 2.6398e-15	 1.9502e-15	 1.98e-17	 0.00390934
0.109501	 1.8946e-15	 1.8735e-15	 1.971e-15	 1.4551e-15	 2.11e-17	 0.00559964
0.110096	 1.3645e-15	 1.3447e-15	 1.4275e-15	 1.0475e-15	 1.98e-17	 0.00730843
0.110691	 8.9253e-16	 8.7264e-16	 9.9861e-16	 7.3123e-16	 1.989e-17	 0.011268
0.111285	 6.2159e-16	 5.9952e-16	 6.781e-16	 4.8948e-16	 2.207e-17	 0.0180737
0.111879	 4.617e-16	 4.3739e-16	 4.933e-16	 3.607e-16	 2.431e-17	 0.0270384
0.112473	 4.1092e-16	 3.8924e-16	 4.3424e-16	 3.1821e-16	 2.168e-17	 0.0270946
0.113066	 4.7047e-16	 4.5256e-16	 4.9625e-16	 3.5878e-16	 1.791e-17	 0.0194035
0.113659	 6.1583e-16	 6.0293e-16	 6.4749e-16	 4.6664e-16	 1.29e-17	 0.0105845
0.114252	 8.0795e-16	 7.9996e-16	 8.6359e-16	 6.1456e-16	 7.99e-18	 0.00496918
0.114844	 1.004e-15	 1.0059e-15	 1.0972e-15	 7.6206e-16	 -1.9e-18	 -0.000945321
0.115436	 1.1354e-15	 1.1436e-15	 1.2809e-15	 8.6983e-16	 -8.2e-18	 -0.00359807
0.116028	 1.1836e-15	 1.201e-15	 1.3491e-15	 9.0951e-16	 -1.74e-17	 -0.00729682
0.116619	 1.1317e-15	 1.156e-15	 1.3033e-15	 8.7716e-16	 -2.43e-17	 -0.010622
0.11721	 9.9073e-16	 1.0171e-15	 1.1582e-15	 7.7288e-16	 -2.637e-17	 -0.0131336
0.117801	 7.9649e-16	 8.2162e-16	 9.4424e-16	 6.2684e-16	 -2.513e-17	 -0.0155305
0.118391	 5.7239e-16	 5.9577e-16	 6.8916e-16	 4.607e-16	 -2.338e-17	 -0.0200144
0.118981	 3.7088e-16	 3.907e-16	 4.5649e-16	 3.0741e-16	 -1.982e-17	 -0.0260248
0.11957	 2.1503e-16	 2.2911e-16	 2.7092e-16	 1.8596e-16	 -1.408e-17	 -0.0317017
0.12016	 1.2658e-16	 1.3438e-16	 1.6393e-16	 1.0679e-16	 -7.8e-18	 -0.0298896
0.120748	 7.9199e-17	 8.1229e-17	 9.6203e-17	 9.1562e-17	 -2.03e-18	 -0.0126537
0.121337	 9.7935e-17	 9.4443e-17	 1.075e-16	 8.1007e-17	 3.492e-18	 0.0181518
0.121925	 1.6791e-16	 1.5882e-16	 1.7794e-16	 1.2874e-16	 9.09e-18	 0.0278211
0.122512	 2.8733e-16	 2.7369e-16	 3.0684e-16	 2.3149e-16	 1.364e-17	 0.0243129
0.1231	 4.739e-16	 4.5151e-16	 5.1193e-16	 3.3393e-16	 2.239e-17	 0.0241947
0.123687	 6.9147e-16	 6.694e-16	 7.3505e-16	 5.0375e-16	 2.207e-17	 0.0162176
0.124273	 9.6926e-16	 9.3533e-16	 1.0528e-15	 6.7463e-16	 3.393e-17	 0.0178149
0.124859	 1.2517e-15	 1.2193e-15	 1.381e-15	 8.7365e-16	 3.24e-17	 0.0131121
0.125445	 1.5235e-15	 1.4875e-15	 1.7094e-15	 1.1027e-15	 3.6e-17	 0.0119562
0.126031	 1.7797e-15	 1.7467e-15	 1.9838e-15	 1.2883e-15	 3.3e-17	 0.00935799
0.126616	 1.9753e-15	 1.9498e-15	 2.2278e-15	 1.4298e-15	 2.55e-17	 0.00649665
0.1272	 2.064e-15	 2.0358e-15	 2.3307e-15	 1.4866e-15	 2.82e-17	 0.00687838
0.127784	 2.0694e-15	 2.054e-15	 2.3559e-15	 1.4905e-15	 1.54e-17	 0.00373478
0.128368	 2.0036e-15	 1.9883e-15	 2.2858e-15	 1.4383e-15	 1.53e-17	 0.00383276
0.128952	 1.8751e-15	 1.861e-15	 2.1509e-15	 1.3423e-15	 1.41e-17	 0.00377399
0.129535	 1.7248e-15	 1.7164e-15	 1.9847e-15	 1.2294e-15	 8.4e-18	 0.00244101
0.130117	 1.5367e-15	 1.5246e-15	 1.7645e-15	 1.0888e-15	 1.21e-17	 0.00395257
0.1307	 1.3715e-15	 1.3641e-15	 1.576e-15	 9.6616e-16	 7.4e-18	 0.00270507
0.131282	 1.2318e-15	 1.2236e-15	 1.4124e-15	 8.6141e-16	 8.2e-18	 0.00333958
0.131863	 1.1249e-15	 1.117e-15	 1.288e-15	 7.7684e-16	 7.9e-18	 0.0035238
0.132444	 1.0519e-15	 1.0459e-15	 1.2052e-15	 7.2393e-16	 6e-18	 0.00286014
0.133025	 9.9261e-16	 9.8614e-16	 1.1314e-15	 6.7862e-16	 6.47e-18	 0.00326974
0.133605	 9.6047e-16	 9.5706e-16	 1.0963e-15	 6.5225e-16	 3.41e-18	 0.00177833
0.134185	 9.427e-16	 9.4059e-16	 1.0747e-15	 6.3793e-16	 2.11e-18	 0.00112038
0.134764	 9.2846e-16	 9.2891e-16	 1.0617e-15	 6.2881e-16	 -4.5e-19	 -0.000242278
0.135343	 9.0767e-16	 9.1459e-16	 1.0457e-15	 6.1682e-16	 -6.92e-18	 -0.00379748
0.135922	 8.5129e-16	 8.6348e-16	 9.9297e-16	 5.8195e-16	 -1.219e-17	 -0.00710883
0.1365	 7.8416e-16	 7.9633e-16	 9.1973e-16	 5.3682e-16	 -1.217e-17	 -0.00770014
0.137078	 6.9306e-16	 7.0556e-16	 8.2005e-16	 4.7595e-16	 -1.25e-17	 -0.00893738
0.137655	 5.8603e-16	 5.9657e-16	 6.972e-16	 4.0448e-16	 -1.054e-17	 -0.00891257
0.138232	 4.7859e-16	 4.8917e-16	 5.7701e-16	 3.3281e-16	 -1.058e-17	 -0.0109325
0.138809	 3.7821e-16	 3.8566e-16	 4.5291e-16	 2.6432e-16	 -7.45e-18	 -0.00975297
0.139385	 3.0489e-16	 3.0783e-16	 3.5923e-16	 2.1436e-16	 -2.94e-18	 -0.00479828
0.139961	 2.6589e-16	 2.6432e-16	 3.1691e-16	 1.9017e-16	 1.57e-18	 0.00296109
0.140536	 2.7433e-16	 2.6757e-16	 3.2195e-16	 1.9262e-16	 6.76e-18	 0.0124746
0.141111	 3.2102e-16	 3.0745e-16	 3.7349e-16	 2.1944e-16	 1.357e-17	 0.0215921
0.141685	 3.8663e-16	 3.7109e-16	 4.5032e-16	 2.6018e-16	 1.554e-17	 0.0205089
0.142259	 4.7149e-16	 4.5182e-16	 5.5313e-16	 3.1282e-16	 1.967e-17	 0.0213038
0.142833	 5.6448e-16	 5.4073e-16	 6.5958e-16	 3.6963e-16	 2.375e-17	 0.0214891
0.143406	 6.752e-16	 6.3127e-16	 7.7286e-16	 4.2624e-16	 4.393e-17	 0.033625
0.143979	 7.8374e-16	 7.4008e-16	 8.9454e-16	 4.8834e-16	 4.366e-17	 0.0286517
0.144551	 8.827e-16	 8.527e-16	 1.0473e-15	 5.4833e-16	 3e-17	 0.0172871
0.145123	 9.9496e-16	 9.6341e-16	 1.1928e-15	 6.1595e-16	 3.155e-17	 0.0161103
0.145694	 1.1214e-15	 1.0935e-15	 1.3538e-15	 6.9208e-16	 2.79e-17	 0.0125965
0.146265	 1.2588e-15	 1.2297e-15	 1.5255e-15	 7.7395e-16	 2.91e-17	 0.0116938
0.146835	 1.3638e-15	 1.3443e-15	 1.7086e-15	 8.563e-16	 1.95e-17	 0.00720062
0.147405	 1.5004e-15	 1.4756e-15	 1.8402e-15	 9.1704e-16	 2.48e-17	 0.00833333
