Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.140377	 5.5018e-14	 4.4809e-14	 5.1406e-14	 4.4397e-14	 1.0209e-14	 0.102267
0.141603	 5.4941e-14	 4.4821e-14	 5.1135e-14	 4.4169e-14	 1.012e-14	 0.101441
0.142828	 5.3996e-14	 4.4114e-14	 5.0403e-14	 4.347e-14	 9.882e-15	 0.100724
0.144053	 5.2599e-14	 4.2838e-14	 4.9038e-14	 4.2086e-14	 9.761e-15	 0.102277
0.145278	 5.1195e-14	 4.1286e-14	 4.7527e-14	 4.0814e-14	 9.909e-15	 0.107146
0.146502	 4.8246e-14	 3.8678e-14	 4.4602e-14	 3.8566e-14	 9.568e-15	 0.110073
0.147726	 4.5505e-14	 3.6044e-14	 4.1708e-14	 3.6209e-14	 9.461e-15	 0.116016
0.148949	 4.2767e-14	 3.3424e-14	 3.8902e-14	 3.3939e-14	 9.343e-15	 0.122626
0.150172	 3.9964e-14	 3.0861e-14	 3.6064e-14	 3.1585e-14	 9.103e-15	 0.128528
0.151394	 3.7526e-14	 2.8716e-14	 3.3477e-14	 2.944e-14	 8.81e-15	 0.132997
0.152616	 3.4479e-14	 2.6164e-14	 3.0508e-14	 2.6917e-14	 8.315e-15	 0.137114
0.153837	 3.1611e-14	 2.3978e-14	 2.7881e-14	 2.4661e-14	 7.633e-15	 0.137311
0.155058	 2.8795e-14	 2.1773e-14	 2.5259e-14	 2.2395e-14	 7.022e-15	 0.138863
0.156279	 2.5976e-14	 1.9652e-14	 2.2609e-14	 2.0152e-14	 6.324e-15	 0.138599
0.157499	 2.3237e-14	 1.7585e-14	 2.0171e-14	 1.8063e-14	 5.652e-15	 0.138455
0.158718	 2.0329e-14	 1.5329e-14	 1.7545e-14	 1.5763e-14	 5e-15	 0.140221
0.159937	 1.765e-14	 1.3282e-14	 1.5133e-14	 1.3621e-14	 4.368e-15	 0.141213
0.161156	 1.5194e-14	 1.1379e-14	 1.2919e-14	 1.1702e-14	 3.815e-15	 0.143567
0.162374	 1.2914e-14	 9.6e-15	 1.0845e-14	 9.8965e-15	 3.314e-15	 0.147197
0.163592	 1.0895e-14	 8.0108e-15	 9.0219e-15	 8.2847e-15	 2.8842e-15	 0.152556
0.164809	 8.924e-15	 6.4565e-15	 6.8366e-15	 6.3361e-15	 2.4675e-15	 0.16043
0.166025	 7.2036e-15	 4.7778e-15	 5.4252e-15	 5.0967e-15	 2.4258e-15	 0.202464
0.167241	 5.7515e-15	 3.7127e-15	 4.21e-15	 4.005e-15	 2.0388e-15	 0.215422
0.168457	 4.2663e-15	 2.8011e-15	 3.2041e-15	 3.116e-15	 1.4652e-15	 0.207318
0.169672	 3.4016e-15	 2.0917e-15	 2.4269e-15	 2.4184e-15	 1.3099e-15	 0.238454
0.170886	 2.6862e-15	 1.5451e-15	 1.8322e-15	 1.8691e-15	 1.1411e-15	 0.269681
0.172101	 2.187e-15	 1.157e-15	 1.4293e-15	 1.4869e-15	 1.03e-15	 0.308014
0.173314	 1.8616e-15	 8.7303e-16	 1.1621e-15	 1.2284e-15	 9.8857e-16	 0.3615
0.174527	 1.6827e-15	 6.5482e-16	 9.998e-16	 1.0676e-15	 1.02788e-15	 0.439731
0.175739	 1.6557e-15	 4.8098e-16	 9.4337e-16	 9.9644e-16	 1.17472e-15	 0.549788
0.176951	 1.7393e-15	 3.7266e-16	 9.7238e-16	 9.9957e-16	 1.36664e-15	 0.647096
0.178163	 1.967e-15	 3.2039e-16	 1.1047e-15	 1.0901e-15	 1.64661e-15	 0.719864
0.179373	 2.3343e-15	 3.3843e-16	 1.3373e-15	 1.2586e-15	 1.99587e-15	 0.746753
0.180584	 2.8229e-15	 4.3624e-16	 1.6774e-15	 1.5143e-15	 2.38666e-15	 0.732297
0.181793	 3.4684e-15	 6.2969e-16	 2.1315e-15	 1.8714e-15	 2.83871e-15	 0.692691
0.183003	 4.2008e-15	 9.1096e-16	 2.6731e-15	 2.2818e-15	 3.28984e-15	 0.643583
0.184211	 5.0907e-15	 1.2948e-15	 3.3451e-15	 2.7978e-15	 3.7959e-15	 0.594456
0.185419	 6.3222e-15	 1.8394e-15	 4.1423e-15	 3.4071e-15	 4.4828e-15	 0.549255
0.186627	 7.6004e-15	 2.4953e-15	 5.0513e-15	 4.0917e-15	 5.1051e-15	 0.505671
0.187834	 8.8905e-15	 3.184e-15	 6.0838e-15	 4.8681e-15	 5.7065e-15	 0.472608
0.18904	 9.969e-15	 4.0637e-15	 7.0506e-15	 5.5675e-15	 5.9053e-15	 0.420824
0.190246	 1.1056e-14	 4.8548e-15	 8.0048e-15	 6.2768e-15	 6.2012e-15	 0.389748
0.191451	 1.1877e-14	 5.5868e-15	 9.3344e-15	 6.8858e-15	 6.2902e-15	 0.360185
0.192655	 1.2737e-14	 6.5649e-15	 1.0173e-14	 7.4306e-15	 6.1721e-15	 0.319766
0.193859	 1.3485e-14	 7.246e-15	 1.0895e-14	 8.2286e-15	 6.239e-15	 0.30095
0.195063	 1.3853e-14	 7.6947e-15	 1.1333e-14	 8.6993e-15	 6.1583e-15	 0.285798
0.196266	 1.4217e-14	 8.091e-15	 1.1719e-14	 8.9899e-15	 6.126e-15	 0.27461
0.197468	 1.4503e-14	 8.459e-15	 1.2026e-14	 9.2266e-15	 6.044e-15	 0.263217
0.19867	 1.4685e-14	 8.7589e-15	 1.2253e-14	 9.371e-15	 5.9261e-15	 0.252778
0.199871	 1.4823e-14	 9.0276e-15	 1.2385e-14	 9.4976e-15	 5.7954e-15	 0.242988
0.201071	 1.4547e-14	 9.0138e-15	 1.2251e-14	 9.3749e-15	 5.5332e-15	 0.234848
0.202271	 1.421e-14	 8.9273e-15	 1.1996e-14	 9.2083e-15	 5.2827e-15	 0.22832
0.20347	 1.3775e-14	 8.7294e-15	 1.1618e-14	 8.9161e-15	 5.0456e-15	 0.224205
0.204668	 1.3236e-14	 8.4726e-15	 1.1181e-14	 8.58e-15	 4.7634e-15	 0.219425
0.205866	 1.2778e-14	 8.2586e-15	 1.0768e-14	 8.2922e-15	 4.5194e-15	 0.214835
0.207064	 1.2139e-14	 7.9375e-15	 1.0233e-14	 7.9067e-15	 4.2015e-15	 0.209275
0.20826	 1.1614e-14	 7.706e-15	 9.8046e-15	 7.6e-15	 3.908e-15	 0.202277
0.209456	 1.1099e-14	 7.5068e-15	 9.4057e-15	 7.2901e-15	 3.5922e-15	 0.193069
0.210652	 1.0553e-14	 7.275e-15	 8.9667e-15	 6.9712e-15	 3.278e-15	 0.183868
0.211847	 9.9915e-15	 7.006e-15	 8.5036e-15	 6.635e-15	 2.9855e-15	 0.175643
0.213041	 9.2429e-15	 6.5499e-15	 7.8907e-15	 6.162e-15	 2.693e-15	 0.170521
0.214234	 8.5091e-15	 6.0458e-15	 7.247e-15	 5.6661e-15	 2.4633e-15	 0.169242
0.215427	 7.7554e-15	 5.4808e-15	 6.5563e-15	 5.1477e-15	 2.2746e-15	 0.171847
0.216619	 7.0198e-15	 4.9028e-15	 5.8941e-15	 4.6389e-15	 2.117e-15	 0.177562
0.217811	 6.3658e-15	 4.3726e-15	 5.3132e-15	 4.1755e-15	 1.9932e-15	 0.185614
0.219002	 5.7385e-15	 3.8444e-15	 4.7286e-15	 3.7345e-15	 1.8941e-15	 0.197654
0.220192	 5.2208e-15	 3.4088e-15	 4.2445e-15	 3.3695e-15	 1.812e-15	 0.209975
0.221381	 4.7888e-15	 3.0303e-15	 3.8567e-15	 3.0512e-15	 1.7585e-15	 0.224898
0.22257	 4.4279e-15	 2.7093e-15	 3.5391e-15	 2.7923e-15	 1.7186e-15	 0.240795
0.223758	 4.1507e-15	 2.4437e-15	 3.3019e-15	 2.5703e-15	 1.707e-15	 0.258856
0.224946	 3.8682e-15	 2.1789e-15	 3.0663e-15	 2.3579e-15	 1.6893e-15	 0.279357
0.226132	 3.641e-15	 1.9639e-15	 2.8859e-15	 2.1783e-15	 1.6771e-15	 0.29922
0.227319	 3.4403e-15	 1.781e-15	 2.7423e-15	 2.0322e-15	 1.6593e-15	 0.317794
0.228504	 3.2712e-15	 1.6358e-15	 2.628e-15	 1.9097e-15	 1.6354e-15	 0.333279
0.229689	 3.1677e-15	 1.5342e-15	 2.5592e-15	 1.833e-15	 1.6335e-15	 0.347413
0.230873	 3.0477e-15	 1.4458e-15	 2.4859e-15	 1.7554e-15	 1.6019e-15	 0.356493
0.232056	 3.0051e-15	 1.4088e-15	 2.462e-15	 1.7252e-15	 1.5963e-15	 0.361653
0.233239	 3.0062e-15	 1.4132e-15	 2.4819e-15	 1.723e-15	 1.593e-15	 0.360456
0.23442	 3.0433e-15	 1.4517e-15	 2.5418e-15	 1.746e-15	 1.5916e-15	 0.354082
0.235602	 3.1083e-15	 1.5207e-15	 2.6327e-15	 1.7923e-15	 1.5876e-15	 0.342968
0.236782	 3.1223e-15	 1.5659e-15	 2.68e-15	 1.8166e-15	 1.5564e-15	 0.331982
0.237962	 3.1343e-15	 1.6101e-15	 2.7213e-15	 1.8337e-15	 1.5242e-15	 0.321263
0.239141	 3.1122e-15	 1.6327e-15	 2.7269e-15	 1.8315e-15	 1.4795e-15	 0.311808
0.240319	 3.0693e-15	 1.6305e-15	 2.7048e-15	 1.8148e-15	 1.4388e-15	 0.306141
0.241497	 3.0263e-15	 1.6212e-15	 2.6753e-15	 1.7982e-15	 1.4051e-15	 0.302335
0.242673	 2.9404e-15	 1.596e-15	 2.6063e-15	 1.7618e-15	 1.3444e-15	 0.296358
0.24385	 2.897e-15	 1.5958e-15	 2.5685e-15	 1.7445e-15	 1.3012e-15	 0.289619
0.245025	 2.8658e-15	 1.6167e-15	 2.5555e-15	 1.7357e-15	 1.2491e-15	 0.278661
0.246199	 2.8372e-15	 1.6548e-15	 2.5597e-15	 1.7381e-15	 1.1824e-15	 0.263224
0.247373	 2.6035e-15	 1.6894e-15	 2.5598e-15	 1.7332e-15	 9.141e-16	 0.212933
0.248546	 2.5517e-15	 1.6729e-15	 2.4889e-15	 1.6793e-15	 8.788e-16	 0.20802
0.249719	 2.4169e-15	 1.6161e-15	 2.3808e-15	 1.601e-15	 8.008e-16	 0.198562
0.25089	 2.2351e-15	 1.5086e-15	 2.2169e-15	 1.3956e-15	 7.265e-16	 0.194059
0.252061	 2.0275e-15	 1.3573e-15	 2.0078e-15	 1.2777e-15	 6.702e-16	 0.198003
0.253231	 1.807e-15	 1.193e-15	 1.7854e-15	 1.1437e-15	 6.14e-16	 0.204667
0.2544	 1.5792e-15	 9.5243e-16	 1.4515e-15	 1.0025e-15	 6.2677e-16	 0.247576
0.255569	 1.3894e-15	 8.1085e-16	 1.259e-15	 8.8239e-16	 5.7855e-16	 0.262947
0.256736	 1.2332e-15	 6.961e-16	 1.0988e-15	 7.8206e-16	 5.371e-16	 0.278391
0.257903	 1.1039e-15	 6.0644e-16	 9.6763e-16	 6.997e-16	 4.9746e-16	 0.290854
0.25907	 9.9429e-16	 5.3061e-16	 8.5605e-16	 6.2784e-16	 4.6368e-16	 0.304072
0.260235	 8.819e-16	 4.5411e-16	 7.4344e-16	 5.5546e-16	 4.2779e-16	 0.3202
0.261399	 7.7486e-16	 3.8191e-16	 6.3936e-16	 4.8653e-16	 3.9295e-16	 0.339696
0.262563	 6.7546e-16	 3.142e-16	 5.395e-16	 4.218e-16	 3.6126e-16	 0.365034
0.263726	 5.9183e-16	 2.5993e-16	 4.5755e-16	 3.6856e-16	 3.319e-16	 0.389664
0.264888	 5.3608e-16	 2.277e-16	 4.0137e-16	 3.3311e-16	 3.0838e-16	 0.403755
0.26605	 5.0389e-16	 2.2129e-16	 3.7308e-16	 3.1313e-16	 2.826e-16	 0.389696
0.26721	 5.0174e-16	 2.3813e-16	 3.7528e-16	 3.1081e-16	 2.6361e-16	 0.356292
0.26837	 5.1939e-16	 2.6845e-16	 3.968e-16	 3.2091e-16	 2.5094e-16	 0.318516
0.269529	 5.4429e-16	 3.0001e-16	 4.2529e-16	 3.3477e-16	 2.4428e-16	 0.289328
0.270687	 5.6793e-16	 3.2391e-16	 4.5055e-16	 3.459e-16	 2.4402e-16	 0.273614
0.271844	 5.7291e-16	 3.2787e-16	 4.5796e-16	 3.4623e-16	 2.4504e-16	 0.272031
0.273001	 5.6676e-16	 3.1995e-16	 4.5302e-16	 3.3849e-16	 2.4681e-16	 0.278344
0.274156	 5.5163e-16	 3.0069e-16	 4.3759e-16	 3.2612e-16	 2.5094e-16	 0.29442
0.275311	 5.3436e-16	 2.7959e-16	 4.2035e-16	 3.1321e-16	 2.5477e-16	 0.313004
0.276465	 5.246e-16	 2.6307e-16	 4.0783e-16	 3.0313e-16	 2.6153e-16	 0.33203
0.277618	 5.1767e-16	 2.519e-16	 4.0076e-16	 2.9615e-16	 2.6577e-16	 0.345349
0.27877	 5.2548e-16	 2.5045e-16	 4.069e-16	 2.9696e-16	 2.7503e-16	 0.354452
0.279922	 5.4666e-16	 2.5558e-16	 4.2489e-16	 3.0413e-16	 2.9108e-16	 0.362834
0.281072	 5.7414e-16	 2.6434e-16	 4.505e-16	 3.1394e-16	 3.098e-16	 0.369478
0.282222	 6.0654e-16	 2.7355e-16	 4.8164e-16	 3.2615e-16	 3.3299e-16	 0.378359
0.283371	 6.2749e-16	 2.7623e-16	 5.0336e-16	 3.3207e-16	 3.5126e-16	 0.388682
0.284519	 6.4316e-16	 2.7522e-16	 5.201e-16	 3.3538e-16	 3.6794e-16	 0.40064
0.285666	 6.5051e-16	 2.6845e-16	 5.2811e-16	 3.3394e-16	 3.8206e-16	 0.415753
0.286812	 6.5149e-16	 2.589e-16	 5.2938e-16	 3.3114e-16	 3.9259e-16	 0.431233
0.287957	 6.5711e-16	 2.5302e-16	 5.3165e-16	 3.3141e-16	 4.0409e-16	 0.443992
0.289102	 6.6515e-16	 2.5123e-16	 5.3683e-16	 3.3341e-16	 4.1392e-16	 0.45169
0.290245	 6.933e-16	 2.6442e-16	 5.5911e-16	 3.4519e-16	 4.2888e-16	 0.447814
0.291388	 7.4183e-16	 2.9283e-16	 6.0162e-16	 3.6757e-16	 4.49e-16	 0.433959
0.29253	 8.0864e-16	 3.3626e-16	 6.6604e-16	 3.998e-16	 4.7238e-16	 0.412595
0.293671	 8.8967e-16	 3.9167e-16	 7.4669e-16	 4.3922e-16	 4.98e-16	 0.388656
0.294811	 9.6339e-16	 4.436e-16	 8.2375e-16	 4.7302e-16	 5.1979e-16	 0.369434
0.29595	 1.0309e-15	 4.9272e-16	 8.966e-16	 5.0432e-16	 5.3818e-16	 0.353225
0.297088	 1.0854e-15	 5.3328e-16	 9.5794e-16	 5.2964e-16	 5.5212e-16	 0.341093
0.298226	 1.127e-15	 5.6346e-16	 1.0048e-15	 5.4731e-16	 5.6354e-16	 0.333365
