Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.0237532	 1.1219e-11	 1.1904e-11	 1.172e-11	 1.2158e-11	 -6.85e-13	 -0.0296242
0.0250028	 1.1187e-11	 1.2213e-11	 1.1993e-11	 1.2457e-11	 -1.026e-12	 -0.0438462
0.0262524	 1.169e-11	 1.2484e-11	 1.2219e-11	 1.2736e-11	 -7.94e-13	 -0.0328452
0.0275018	 1.2045e-11	 1.2841e-11	 1.2573e-11	 1.3037e-11	 -7.96e-13	 -0.0319859
0.0287512	 1.1946e-11	 1.2757e-11	 1.2443e-11	 1.2922e-11	 -8.11e-13	 -0.03283
0.0300005	 1.1845e-11	 1.2763e-11	 1.237e-11	 1.2892e-11	 -9.18e-13	 -0.0373049
0.0312498	 1.181e-11	 1.2778e-11	 1.2326e-11	 1.2808e-11	 -9.68e-13	 -0.0393688
0.0324989	 1.1808e-11	 1.2796e-11	 1.2261e-11	 1.2782e-11	 -9.88e-13	 -0.0401561
0.0337479	 1.1972e-11	 1.2975e-11	 1.2412e-11	 1.2902e-11	 -1.003e-12	 -0.0402052
0.0349968	 1.1747e-11	 1.2775e-11	 1.214e-11	 1.2653e-11	 -1.028e-12	 -0.0419215
0.0362456	 1.1508e-11	 1.2547e-11	 1.1935e-11	 1.2408e-11	 -1.039e-12	 -0.0431927
0.0374944	 1.1353e-11	 1.2325e-11	 1.179e-11	 1.2664e-11	 -9.72e-13	 -0.0410508
0.0387429	 1.1793e-11	 1.2677e-11	 1.2092e-11	 1.2613e-11	 -8.84e-13	 -0.0361259
0.0399914	 1.1995e-11	 1.277e-11	 1.218e-11	 1.2631e-11	 -7.75e-13	 -0.0312942
0.0412398	 1.1749e-11	 1.2497e-11	 1.1827e-11	 1.222e-11	 -7.48e-13	 -0.0308504
0.042488	 1.1411e-11	 1.2173e-11	 1.1476e-11	 1.193e-11	 -7.62e-13	 -0.03231
0.0437361	 1.1002e-11	 1.1825e-11	 1.1101e-11	 1.1585e-11	 -8.23e-13	 -0.0360538
0.044984	 1.0617e-11	 1.1476e-11	 1.0742e-11	 1.1214e-11	 -8.59e-13	 -0.0388811
0.0462319	 1.0438e-11	 1.1208e-11	 1.0556e-11	 1.1008e-11	 -7.7e-13	 -0.0355724
0.0474796	 9.934e-12	 1.0667e-11	 1.0062e-11	 1.0481e-11	 -7.33e-13	 -0.0355808
0.0487271	 9.5377e-12	 1.0232e-11	 9.6424e-12	 1.0046e-11	 -6.943e-13	 -0.0351194
0.0499745	 9.1377e-12	 9.8056e-12	 9.2719e-12	 9.6255e-12	 -6.679e-13	 -0.0352578
0.0512217	 8.7449e-12	 9.4263e-12	 8.9031e-12	 9.2038e-12	 -6.814e-13	 -0.0374989
0.0524688	 8.4472e-12	 9.1191e-12	 8.6107e-12	 8.8671e-12	 -6.719e-13	 -0.0382494
0.0537157	 7.924e-12	 8.5818e-12	 8.1203e-12	 8.375e-12	 -6.578e-13	 -0.0398527
0.0549625	 7.5018e-12	 8.1246e-12	 7.6686e-12	 7.9243e-12	 -6.228e-13	 -0.0398556
0.0562091	 7.0673e-12	 7.6588e-12	 7.2354e-12	 7.4797e-12	 -5.915e-13	 -0.0401668
0.0574555	 6.657e-12	 7.2299e-12	 6.7995e-12	 7.0487e-12	 -5.729e-13	 -0.0412547
0.0587018	 6.3476e-12	 6.8256e-12	 6.4533e-12	 6.6687e-12	 -4.78e-13	 -0.0362858
0.0599478	 5.8619e-12	 6.3289e-12	 5.9582e-12	 6.164e-12	 -4.67e-13	 -0.0383076
0.0611937	 5.4401e-12	 5.8715e-12	 5.528e-12	 5.7001e-12	 -4.314e-13	 -0.0381378
0.0624388	 5.0364e-12	 5.4143e-12	 5.1059e-12	 5.2631e-12	 -3.779e-13	 -0.0361603
0.0636843	 4.6511e-12	 4.9885e-12	 4.7175e-12	 4.8476e-12	 -3.374e-13	 -0.0350015
0.0649296	 4.1931e-12	 4.6074e-12	 4.3751e-12	 4.4765e-12	 -4.143e-13	 -0.0470769
0.0661747	 3.9122e-12	 4.1581e-12	 3.9567e-12	 4.0426e-12	 -2.459e-13	 -0.0304697
0.0674196	 3.5529e-12	 3.7599e-12	 3.5842e-12	 3.6524e-12	 -2.07e-13	 -0.0283065
0.0686644	 3.2122e-12	 3.3832e-12	 3.2387e-12	 3.2775e-12	 -1.71e-13	 -0.0259272
0.0699089	 2.8928e-12	 3.0347e-12	 2.9117e-12	 2.9403e-12	 -1.419e-13	 -0.0239393
0.0711531	 2.5389e-12	 2.6574e-12	 2.6275e-12	 2.645e-12	 -1.185e-13	 -0.0228047
0.0723972	 2.3182e-12	 2.4149e-12	 2.3216e-12	 2.333e-12	 -9.67e-14	 -0.0204306
0.0736411	 2.0526e-12	 2.1324e-12	 2.0566e-12	 2.0507e-12	 -7.98e-14	 -0.0190681
0.0748847	 1.8137e-12	 1.8806e-12	 1.8208e-12	 1.8098e-12	 -6.69e-14	 -0.018109
0.0761281	 1.6024e-12	 1.661e-12	 1.5876e-12	 1.5942e-12	 -5.86e-14	 -0.0179567
0.0773712	 1.4274e-12	 1.4803e-12	 1.4342e-12	 1.3747e-12	 -5.29e-14	 -0.0181931
0.0786142	 1.2555e-12	 1.3081e-12	 1.2683e-12	 1.2493e-12	 -5.26e-14	 -0.020518
0.0798569	 1.1171e-12	 1.1729e-12	 1.1363e-12	 1.113e-12	 -5.58e-14	 -0.0243668
0.0810993	 1.0033e-12	 1.063e-12	 1.029e-12	 1.0031e-12	 -5.97e-14	 -0.0288922
0.0823415	 9.1213e-13	 9.7969e-13	 9.4455e-13	 9.1865e-13	 -6.756e-14	 -0.0357116
0.0835835	 8.4644e-13	 9.2e-13	 8.8298e-13	 8.5671e-13	 -7.356e-14	 -0.0416431
0.0848252	 7.8467e-13	 8.6557e-13	 8.2594e-13	 8.0017e-13	 -8.09e-14	 -0.0490232
0.0860666	 7.4101e-13	 8.3028e-13	 7.866e-13	 7.6025e-13	 -8.927e-14	 -0.0568132
0.0873078	 7.1032e-13	 8.0538e-13	 7.5928e-13	 7.3337e-13	 -9.506e-14	 -0.0627169
0.0885487	 6.9e-13	 7.9125e-13	 7.4218e-13	 7.165e-13	 -1.0125e-13	 -0.0683544
0.0897893	 6.7972e-13	 7.8466e-13	 7.3248e-13	 7.0787e-13	 -1.0494e-13	 -0.0716617
0.0910297	 6.6477e-13	 7.7313e-13	 7.1919e-13	 6.9353e-13	 -1.0836e-13	 -0.0753599
0.0922698	 6.5654e-13	 7.6506e-13	 7.0951e-13	 6.8397e-13	 -1.0852e-13	 -0.0763365
0.0935096	 6.4887e-13	 7.5518e-13	 6.9927e-13	 6.7489e-13	 -1.0631e-13	 -0.0757167
0.0947491	 6.4126e-13	 7.4278e-13	 6.856e-13	 6.599e-13	 -1.0152e-13	 -0.0733505
0.0959883	 6.3593e-13	 7.2718e-13	 6.7491e-13	 6.527e-13	 -9.125e-14	 -0.0669425
0.0972273	 6.1836e-13	 7.0068e-13	 6.5335e-13	 6.3162e-13	 -8.232e-14	 -0.062409
0.0984659	 5.9909e-13	 6.7036e-13	 6.2805e-13	 6.072e-13	 -7.127e-14	 -0.0561424
0.0997043	 5.7662e-13	 6.3594e-13	 5.9779e-13	 5.7896e-13	 -5.932e-14	 -0.0489213
0.100942	 5.4887e-13	 5.9064e-13	 5.5933e-13	 5.4491e-13	 -4.177e-14	 -0.0366561
0.10218	 5.1969e-13	 5.5076e-13	 5.1875e-13	 5.0852e-13	 -3.107e-14	 -0.0290252
0.103417	 4.7917e-13	 5.0045e-13	 4.7493e-13	 4.6682e-13	 -2.128e-14	 -0.0217227
0.104655	 4.3717e-13	 4.4871e-13	 4.2787e-13	 4.2136e-13	 -1.154e-14	 -0.0130266
0.105891	 3.9312e-13	 3.9583e-13	 3.785e-13	 3.7321e-13	 -2.71e-15	 -0.00343495
0.107128	 3.4645e-13	 3.4282e-13	 3.2736e-13	 3.2697e-13	 3.63e-15	 0.00526644
0.108364	 3.0284e-13	 2.9126e-13	 2.8223e-13	 2.8153e-13	 1.158e-14	 0.0194917
0.1096	 2.5721e-13	 2.4279e-13	 2.3504e-13	 2.3487e-13	 1.442e-14	 0.02884
0.110835	 2.1518e-13	 1.9779e-13	 1.9157e-13	 1.9195e-13	 1.739e-14	 0.0421096
0.11207	 1.7571e-13	 1.5631e-13	 1.5161e-13	 1.5329e-13	 1.94e-14	 0.0584302
0.113305	 1.3827e-13	 1.1854e-13	 1.1776e-13	 1.1915e-13	 1.973e-14	 0.0768272
0.11454	 1.0738e-13	 8.7375e-14	 8.8971e-14	 8.9867e-14	 2.0005e-14	 0.102719
0.115774	 7.9979e-14	 6.1078e-14	 6.3902e-14	 6.4955e-14	 1.8901e-14	 0.133995
0.117007	 5.6802e-14	 4.0279e-14	 4.3863e-14	 4.4866e-14	 1.6523e-14	 0.170198
0.118241	 3.8678e-14	 2.4442e-14	 2.8289e-14	 2.9145e-14	 1.4236e-14	 0.225539
0.119474	 2.463e-14	 1.3565e-14	 1.7173e-14	 1.7517e-14	 1.1065e-14	 0.289698
0.120707	 1.4784e-14	 7.1376e-15	 1e-14	 9.8066e-15	 7.6464e-15	 0.348807
0.121939	 8.4937e-15	 4.6103e-15	 6.3622e-15	 5.6639e-15	 3.8834e-15	 0.296352
0.123171	 5.5929e-15	 5.5711e-15	 5.6862e-15	 4.4468e-15	 2.18e-17	 0.00195271
0.124402	 5.6784e-15	 9.5114e-15	 7.4482e-15	 5.8519e-15	 -3.833e-15	 -0.25234
0.125634	 8.2467e-15	 1.5777e-14	 1.1053e-14	 9.4488e-15	 -7.5303e-15	 -0.313453
0.126864	 1.3019e-14	 2.4143e-14	 1.5914e-14	 1.4808e-14	 -1.1124e-14	 -0.299338
0.128095	 1.9305e-14	 3.3351e-14	 2.2795e-14	 2.1013e-14	 -1.4046e-14	 -0.26675
0.129325	 2.6796e-14	 4.3711e-14	 2.9881e-14	 2.8441e-14	 -1.6915e-14	 -0.239905
0.130554	 3.4621e-14	 5.3769e-14	 3.7508e-14	 3.5761e-14	 -1.9148e-14	 -0.216631
0.131784	 4.2773e-14	 6.3538e-14	 4.4761e-14	 4.257e-14	 -2.0765e-14	 -0.195323
0.133012	 5.1368e-14	 7.3388e-14	 5.2685e-14	 5.0233e-14	 -2.202e-14	 -0.176505
0.134241	 5.8263e-14	 8.1133e-14	 1.1563e-14	 5.6244e-14	 -2.287e-14	 -0.164065
0.135469	 6.4824e-14	 8.7702e-14	 6.3671e-14	 6.1486e-14	 -2.2878e-14	 -0.149994
0.136696	 6.9365e-14	 9.2711e-14	 6.7107e-14	 6.5068e-14	 -2.3346e-14	 -0.144044
0.137924	 7.2475e-14	 9.6023e-14	 6.9411e-14	 6.706e-14	 -2.3548e-14	 -0.139752
0.13915	 7.4712e-14	 9.8295e-14	 7.1402e-14	 6.9027e-14	 -2.3583e-14	 -0.136312
0.140377	 7.4246e-14	 9.7841e-14	 7.0984e-14	 6.9096e-14	 -2.3595e-14	 -0.137111
0.141603	 7.2701e-14	 9.5967e-14	 6.9777e-14	 6.8344e-14	 -2.3266e-14	 -0.13794
0.142828	 7.0114e-14	 9.2939e-14	 6.7515e-14	 6.5989e-14	 -2.2825e-14	 -0.139985
0.144053	 6.6026e-14	 8.9381e-14	 6.4631e-14	 6.2742e-14	 -2.3355e-14	 -0.150283
0.145278	 6.2616e-14	 8.4907e-14	 6.1734e-14	 5.9579e-14	 -2.2291e-14	 -0.151102
0.146502	 5.8093e-14	 7.9103e-14	 5.726e-14	 5.5633e-14	 -2.101e-14	 -0.153139
0.147726	 5.3332e-14	 7.3143e-14	 5.2477e-14	 5.1771e-14	 -1.9811e-14	 -0.15664
0.148949	 4.8642e-14	 6.7363e-14	 4.8174e-14	 4.7564e-14	 -1.8721e-14	 -0.161381
0.150172	 4.4403e-14	 6.1667e-14	 4.3987e-14	 4.3494e-14	 -1.7264e-14	 -0.16276
0.151394	 4.0791e-14	 5.6578e-14	 4.0022e-14	 3.9894e-14	 -1.5787e-14	 -0.162136
0.152616	 3.6849e-14	 5.0842e-14	 3.614e-14	 3.6159e-14	 -1.3993e-14	 -0.159572
0.153837	 3.3271e-14	 4.5593e-14	 3.2477e-14	 3.2515e-14	 -1.2322e-14	 -0.156244
0.155058	 2.9736e-14	 4.038e-14	 2.8906e-14	 2.8793e-14	 -1.0644e-14	 -0.151806
0.156279	 2.5935e-14	 3.5488e-14	 2.5353e-14	 2.5412e-14	 -9.553e-15	 -0.155528
0.157499	 2.2686e-14	 3.089e-14	 2.2149e-14	 2.2287e-14	 -8.204e-15	 -0.153128
0.158718	 1.938e-14	 2.638e-14	 1.895e-14	 1.9134e-14	 -7e-15	 -0.152972
0.159937	 1.6391e-14	 2.219e-14	 1.6019e-14	 1.6374e-14	 -5.799e-15	 -0.150307
0.161156	 1.3739e-14	 1.8437e-14	 1.34e-14	 1.3726e-14	 -4.698e-15	 -0.146009
0.162374	 1.1352e-14	 1.5193e-14	 1.107e-14	 1.1423e-14	 -3.841e-15	 -0.144698
0.163592	 9.0958e-15	 1.2383e-14	 9.0368e-15	 9.4252e-15	 -3.2872e-15	 -0.153044
0.164809	 7.3432e-15	 9.8541e-15	 6.7475e-15	 7.0912e-15	 -2.5109e-15	 -0.146005
0.166025	 5.6977e-15	 7.7257e-15	 5.2424e-15	 5.6292e-15	 -2.028e-15	 -0.151079
0.167241	 4.2977e-15	 5.9739e-15	 3.9754e-15	 4.3508e-15	 -1.6762e-15	 -0.163188
0.168457	 3.1601e-15	 4.5777e-15	 2.9504e-15	 3.3252e-15	 -1.4176e-15	 -0.183205
0.169672	 2.3004e-15	 3.5385e-15	 2.1802e-15	 2.5401e-15	 -1.2381e-15	 -0.212043
0.170886	 1.664e-15	 2.8177e-15	 1.6317e-15	 1.9561e-15	 -1.1537e-15	 -0.257425
0.172101	 1.2277e-15	 2.3963e-15	 1.2784e-15	 1.5655e-15	 -1.1686e-15	 -0.322461
0.173314	 8.7381e-16	 2.2164e-15	 1.0758e-15	 1.327e-15	 -1.34259e-15	 -0.434466
0.174527	 6.818e-16	 2.238e-15	 9.9257e-16	 1.2046e-15	 -1.5562e-15	 -0.532982
0.175739	 5.6402e-16	 2.4747e-15	 1.0221e-15	 1.1919e-15	 -1.91068e-15	 -0.628778
0.176951	 5.2308e-16	 2.8588e-15	 1.1463e-15	 1.2633e-15	 -2.33572e-15	 -0.690657
0.178163	 5.6874e-16	 3.408e-15	 1.3834e-15	 1.43e-15	 -2.83926e-15	 -0.713967
0.179373	 7.0129e-16	 4.0764e-15	 1.7137e-15	 1.6884e-15	 -3.37511e-15	 -0.706431
0.180584	 9.3212e-16	 4.898e-15	 2.1518e-15	 2.0269e-15	 -3.96588e-15	 -0.68024
0.181793	 1.2441e-15	 5.8902e-15	 2.7068e-15	 2.4707e-15	 -4.6461e-15	 -0.651234
0.183003	 1.7471e-15	 6.9443e-15	 3.3338e-15	 2.9827e-15	 -5.1972e-15	 -0.59797
0.184211	 2.3409e-15	 8.122e-15	 4.0968e-15	 3.5767e-15	 -5.7811e-15	 -0.552533
0.185419	 3.0706e-15	 9.4014e-15	 4.9584e-15	 4.2674e-15	 -6.3308e-15	 -0.507601
0.186627	 3.948e-15	 1.0758e-14	 5.9277e-15	 5.0335e-15	 -6.81e-15	 -0.463076
0.187834	 4.9475e-15	 1.1853e-14	 7.0314e-15	 5.84e-15	 -6.9055e-15	 -0.411029
0.18904	 6.2186e-15	 1.3426e-14	 8.4815e-15	 6.6069e-15	 -7.2074e-15	 -0.36689
0.190246	 7.2208e-15	 1.4553e-14	 9.5342e-15	 7.3134e-15	 -7.3322e-15	 -0.336744
0.191451	 8.0993e-15	 1.5472e-14	 1.0432e-14	 8.3274e-15	 -7.3727e-15	 -0.312783
0.192655	 8.7766e-15	 1.6173e-14	 1.1071e-14	 8.8292e-15	 -7.3964e-15	 -0.296454
0.193859	 9.4288e-15	 1.6693e-14	 1.1664e-14	 9.3702e-15	 -7.2642e-15	 -0.27809
0.195063	 9.8428e-15	 1.6938e-14	 1.1991e-14	 9.6232e-15	 -7.0952e-15	 -0.264936
0.196266	 1.0248e-14	 1.7064e-14	 1.2332e-14	 9.7913e-15	 -6.816e-15	 -0.249561
0.197468	 1.0566e-14	 1.7179e-14	 1.2524e-14	 9.9708e-15	 -6.613e-15	 -0.238349
0.19867	 1.0836e-14	 1.7177e-14	 1.2662e-14	 1.0097e-14	 -6.341e-15	 -0.226359
0.199871	 1.1037e-14	 1.6991e-14	 1.2808e-14	 1.0229e-14	 -5.954e-15	 -0.21243
0.201071	 1.0991e-14	 1.6583e-14	 1.263e-14	 1.0076e-14	 -5.592e-15	 -0.2028
0.202271	 1.0776e-14	 1.614e-14	 1.237e-14	 9.8767e-15	 -5.364e-15	 -0.199287
0.20347	 1.0525e-14	 1.5513e-14	 1.1941e-14	 9.5742e-15	 -4.988e-15	 -0.191566
0.204668	 1.0155e-14	 1.4753e-14	 1.14e-14	 9.2478e-15	 -4.598e-15	 -0.184599
0.205866	 9.8805e-15	 1.4154e-14	 1.0983e-14	 8.9593e-15	 -4.2735e-15	 -0.177807
0.207064	 9.5161e-15	 1.3399e-14	 1.0442e-14	 8.5719e-15	 -3.8829e-15	 -0.169447
0.20826	 9.2738e-15	 1.2781e-14	 1.0031e-14	 8.2585e-15	 -3.5072e-15	 -0.159022
0.209456	 9.003e-15	 1.2105e-14	 9.6337e-15	 7.9623e-15	 -3.102e-15	 -0.146958
0.210652	 8.6859e-15	 1.1465e-14	 9.1867e-15	 7.6462e-15	 -2.7791e-15	 -0.137914
0.211847	 8.4099e-15	 1.0893e-14	 8.7965e-15	 7.3301e-15	 -2.4831e-15	 -0.128639
0.213041	 7.9233e-15	 1.0147e-14	 8.1965e-15	 6.8524e-15	 -2.2237e-15	 -0.123058
0.214234	 7.3809e-15	 9.3754e-15	 7.5827e-15	 6.3735e-15	 -1.9945e-15	 -0.11903
0.215427	 6.7516e-15	 8.6237e-15	 6.9456e-15	 5.8458e-15	 -1.8721e-15	 -0.12176
0.216619	 6.0962e-15	 7.848e-15	 6.3104e-15	 5.3182e-15	 -1.7518e-15	 -0.125629
0.217811	 5.5286e-15	 7.1997e-15	 5.753e-15	 4.8681e-15	 -1.6711e-15	 -0.13129
0.219002	 4.961e-15	 6.5719e-15	 5.189e-15	 4.3912e-15	 -1.6109e-15	 -0.139679
0.220192	 4.4685e-15	 6.0535e-15	 4.7379e-15	 4.0046e-15	 -1.585e-15	 -0.150637
0.221381	 4.0451e-15	 5.6372e-15	 4.3588e-15	 3.6766e-15	 -1.5921e-15	 -0.164434
0.22257	 3.6928e-15	 5.3149e-15	 4.0547e-15	 3.3846e-15	 -1.6221e-15	 -0.180079
0.223758	 3.401e-15	 5.0602e-15	 3.8225e-15	 3.1541e-15	 -1.6592e-15	 -0.196095
0.224946	 3.0838e-15	 4.7883e-15	 3.5685e-15	 2.9007e-15	 -1.7045e-15	 -0.216524
0.226132	 2.8177e-15	 4.5483e-15	 3.3625e-15	 2.6895e-15	 -1.7306e-15	 -0.234944
0.227319	 2.5586e-15	 4.3416e-15	 3.1819e-15	 2.4891e-15	 -1.783e-15	 -0.258398
0.228504	 2.3399e-15	 4.1338e-15	 3.0077e-15	 2.3101e-15	 -1.7939e-15	 -0.277106
0.229689	 2.1643e-15	 3.9942e-15	 2.9058e-15	 2.1976e-15	 -1.8299e-15	 -0.297134
0.230873	 2.0166e-15	 3.8398e-15	 2.7723e-15	 2.0758e-15	 -1.8232e-15	 -0.311318
0.232056	 1.929e-15	 3.7647e-15	 2.7145e-15	 2.0131e-15	 -1.8357e-15	 -0.322409
0.233239	 1.894e-15	 3.739e-15	 2.6955e-15	 1.9888e-15	 -1.845e-15	 -0.327534
0.23442	 1.8898e-15	 3.7447e-15	 2.729e-15	 1.9951e-15	 -1.8549e-15	 -0.329204
0.235602	 1.935e-15	 3.7878e-15	 2.7864e-15	 2.0395e-15	 -1.8528e-15	 -0.323758
0.236782	 1.9572e-15	 3.7782e-15	 2.8044e-15	 2.0363e-15	 -1.821e-15	 -0.317502
0.237962	 1.9755e-15	 3.7626e-15	 2.8209e-15	 2.0376e-15	 -1.7871e-15	 -0.311445
0.239141	 1.9661e-15	 3.7184e-15	 2.8128e-15	 2.0247e-15	 -1.7523e-15	 -0.308259
0.240319	 1.9385e-15	 3.6331e-15	 2.7565e-15	 1.9915e-15	 -1.6946e-15	 -0.30415
0.241497	 1.9138e-15	 3.5602e-15	 2.7174e-15	 1.9703e-15	 -1.6464e-15	 -0.300767
0.242673	 1.8673e-15	 3.4476e-15	 2.6325e-15	 1.9261e-15	 -1.5803e-15	 -0.297334
0.24385	 1.8547e-15	 3.3715e-15	 2.593e-15	 1.9015e-15	 -1.5168e-15	 -0.29023
0.245025	 1.8747e-15	 3.3202e-15	 2.5794e-15	 1.8992e-15	 -1.4455e-15	 -0.278254
0.246199	 1.9118e-15	 3.2899e-15	 2.5758e-15	 1.9067e-15	 -1.3781e-15	 -0.264933
0.247373	 1.9444e-15	 3.2535e-15	 2.5853e-15	 1.906e-15	 -1.3091e-15	 -0.251852
0.248546	 1.9227e-15	 3.1462e-15	 2.5312e-15	 1.8526e-15	 -1.2235e-15	 -0.241374
0.249719	 1.8548e-15	 2.9968e-15	 2.4326e-15	 1.7713e-15	 -1.142e-15	 -0.235386
0.25089	 1.7225e-15	 2.6208e-15	 2.2731e-15	 1.6526e-15	 -8.983e-16	 -0.206824
0.252061	 1.5562e-15	 2.3963e-15	 2.0686e-15	 1.408e-15	 -8.401e-16	 -0.212549
0.253231	 1.3628e-15	 2.1544e-15	 1.8395e-15	 1.2763e-15	 -7.916e-16	 -0.225065
0.2544	 1.1596e-15	 1.8928e-15	 1.4935e-15	 1.1193e-15	 -7.332e-16	 -0.240204
0.255569	 9.2336e-16	 1.6714e-15	 1.3018e-15	 9.8762e-16	 -7.4804e-16	 -0.288289
0.256736	 8.0084e-16	 1.4868e-15	 1.1361e-15	 8.7866e-16	 -6.8596e-16	 -0.299855
0.257903	 6.9927e-16	 1.333e-15	 1.0027e-15	 7.8997e-16	 -6.3373e-16	 -0.311834
0.25907	 6.1648e-16	 1.2031e-15	 8.9209e-16	 7.1408e-16	 -5.8662e-16	 -0.322393
0.260235	 5.3093e-16	 1.0682e-15	 7.7688e-16	 6.318e-16	 -5.3727e-16	 -0.335976
0.261399	 4.495e-16	 9.4193e-16	 6.6999e-16	 5.5593e-16	 -4.9243e-16	 -0.353902
0.262563	 3.7071e-16	 8.1854e-16	 5.6608e-16	 4.817e-16	 -4.4783e-16	 -0.376565
0.263726	 3.0749e-16	 7.1123e-16	 4.7706e-16	 4.2015e-16	 -4.0374e-16	 -0.396321
0.264888	 2.6982e-16	 6.3129e-16	 4.1573e-16	 3.771e-16	 -3.6147e-16	 -0.401139
0.26605	 2.6087e-16	 5.7889e-16	 3.8276e-16	 3.5182e-16	 -3.1802e-16	 -0.378703
0.26721	 2.8221e-16	 5.6281e-16	 3.8638e-16	 3.5046e-16	 -2.806e-16	 -0.332063
0.26837	 3.23e-16	 5.7422e-16	 4.1105e-16	 3.6326e-16	 -2.5122e-16	 -0.279998
0.269529	 3.6765e-16	 5.9987e-16	 4.4854e-16	 3.8226e-16	 -2.3222e-16	 -0.240016
0.270687	 4.0491e-16	 6.2947e-16	 4.8293e-16	 3.9972e-16	 -2.2456e-16	 -0.217096
0.271844	 4.184e-16	 6.4113e-16	 4.9684e-16	 4.0217e-16	 -2.2273e-16	 -0.210216
0.273001	 4.1402e-16	 6.4233e-16	 4.9807e-16	 3.966e-16	 -2.2831e-16	 -0.216131
0.274156	 3.9648e-16	 6.2992e-16	 4.8487e-16	 3.8245e-16	 -2.3344e-16	 -0.227436
0.275311	 3.7451e-16	 6.1322e-16	 4.6756e-16	 3.6809e-16	 -2.3871e-16	 -0.241675
0.276465	 3.5692e-16	 6.0167e-16	 4.5403e-16	 3.5583e-16	 -2.4475e-16	 -0.255323
0.277618	 3.4629e-16	 5.9377e-16	 4.4535e-16	 3.4566e-16	 -2.4748e-16	 -0.26326
0.27877	 3.4671e-16	 6.023e-16	 4.5087e-16	 3.4582e-16	 -2.5559e-16	 -0.269323
0.279922	 3.5481e-16	 6.249e-16	 4.6934e-16	 3.5259e-16	 -2.7009e-16	 -0.275684
0.281072	 3.6824e-16	 6.5723e-16	 4.9448e-16	 3.6346e-16	 -2.8899e-16	 -0.281812
0.282222	 3.8008e-16	 6.9423e-16	 5.2428e-16	 3.7453e-16	 -3.1415e-16	 -0.29242
0.283371	 3.8033e-16	 7.1882e-16	 5.408e-16	 3.7755e-16	 -3.3849e-16	 -0.307956
0.284519	 3.7262e-16	 7.3541e-16	 5.5349e-16	 3.7641e-16	 -3.6279e-16	 -0.327419
0.285666	 3.575e-16	 7.4039e-16	 5.5389e-16	 3.6956e-16	 -3.8289e-16	 -0.348751
0.286812	 3.3945e-16	 7.3984e-16	 5.4885e-16	 3.6272e-16	 -4.0039e-16	 -0.370975
0.287957	 3.2764e-16	 7.392e-16	 5.4631e-16	 3.5878e-16	 -4.1156e-16	 -0.385775
0.289102	 3.2361e-16	 7.4025e-16	 5.4481e-16	 3.5761e-16	 -4.1664e-16	 -0.39163
0.290245	 3.3895e-16	 7.6135e-16	 5.6479e-16	 3.6923e-16	 -4.224e-16	 -0.383895
0.291388	 3.7376e-16	 8.0894e-16	 6.0753e-16	 3.952e-16	 -4.3518e-16	 -0.367955
