Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.0206196	 7.6336e-12	 9.5003e-12	 9.0784e-12	 6.5465e-12	 -1.8667e-12	 -0.108948
0.0212437	 7.3825e-12	 9.1178e-12	 8.7529e-12	 6.3584e-12	 -1.7353e-12	 -0.105168
0.0218677	 7.2183e-12	 8.8479e-12	 8.4486e-12	 6.2189e-12	 -1.6296e-12	 -0.10143
0.0224917	 7.0611e-12	 8.5487e-12	 8.2402e-12	 6.1119e-12	 -1.4876e-12	 -0.0952991
0.0231156	 7.032e-12	 8.4544e-12	 8.1563e-12	 6.1216e-12	 -1.4224e-12	 -0.0918483
0.0237395	 6.7386e-12	 8.0779e-12	 7.7766e-12	 5.8729e-12	 -1.3393e-12	 -0.0903925
0.0243632	 6.5068e-12	 7.7735e-12	 7.4995e-12	 5.7163e-12	 -1.2667e-12	 -0.0887026
0.0249869	 6.2839e-12	 7.4709e-12	 7.2033e-12	 5.5579e-12	 -1.187e-12	 -0.0862971
0.0256106	 6.0827e-12	 7.1928e-12	 6.9274e-12	 5.3934e-12	 -1.1101e-12	 -0.0836202
0.0262341	 5.9593e-12	 7.002e-12	 6.7649e-12	 5.2944e-12	 -1.0427e-12	 -0.0804472
0.0268576	 5.6166e-12	 6.592e-12	 6.3751e-12	 4.9973e-12	 -9.754e-13	 -0.0798945
0.0274809	 5.3539e-12	 6.2154e-12	 6.0639e-12	 4.7628e-12	 -8.615e-13	 -0.0744643
0.0281042	 5.1052e-12	 5.8783e-12	 5.7361e-12	 4.5281e-12	 -7.731e-13	 -0.0703874
0.0287274	 4.8427e-12	 5.5492e-12	 5.419e-12	 4.2741e-12	 -7.065e-13	 -0.0679856
0.0293506	 4.6387e-12	 5.2846e-12	 5.1869e-12	 4.1041e-12	 -6.459e-13	 -0.0650892
0.0299736	 4.2816e-12	 4.8932e-12	 4.7828e-12	 3.7339e-12	 -6.116e-13	 -0.0666609
0.0305965	 3.9975e-12	 4.5447e-12	 4.4537e-12	 3.4869e-12	 -5.472e-13	 -0.0640584
0.0312194	 3.7151e-12	 4.2134e-12	 4.1366e-12	 3.0639e-12	 -4.983e-13	 -0.0628492
0.0318421	 3.4488e-12	 3.8869e-12	 3.8176e-12	 2.7202e-12	 -4.381e-13	 -0.0597216
0.0324648	 3.226e-12	 3.6196e-12	 3.5523e-12	 2.5357e-12	 -3.936e-13	 -0.0574968
0.0330874	 2.9112e-12	 3.268e-12	 3.2067e-12	 2.3371e-12	 -3.568e-13	 -0.0577421
0.0337098	 2.6485e-12	 2.9492e-12	 2.9088e-12	 2.0606e-12	 -3.007e-13	 -0.0537185
0.0343322	 2.3933e-12	 2.6653e-12	 2.6253e-12	 1.8199e-12	 -2.72e-13	 -0.0537698
0.0349544	 2.1599e-12	 2.3837e-12	 2.3588e-12	 1.6087e-12	 -2.238e-13	 -0.0492561
0.0355766	 1.9636e-12	 2.1587e-12	 2.1462e-12	 1.4502e-12	 -1.951e-13	 -0.0473279
0.0361986	 1.7319e-12	 1.8955e-12	 1.8906e-12	 1.3158e-12	 -1.636e-13	 -0.0451012
0.0368205	 1.5356e-12	 1.6773e-12	 1.67e-12	 1.1357e-12	 -1.417e-13	 -0.0441035
0.0374423	 1.359e-12	 1.4612e-12	 1.4553e-12	 1.007e-12	 -1.022e-13	 -0.0362386
0.038064	 1.2036e-12	 1.277e-12	 1.3004e-12	 8.8848e-13	 -7.34e-14	 -0.0295896
0.0386856	 1.0297e-12	 1.1398e-12	 1.1655e-12	 7.9567e-13	 -1.101e-13	 -0.050749
0.0393071	 9.3902e-13	 9.8035e-13	 1.0244e-12	 6.9434e-13	 -4.133e-14	 -0.0215331
0.0399284	 8.4046e-13	 8.9001e-13	 9.1614e-13	 6.2068e-13	 -4.955e-14	 -0.0286338
0.0405497	 7.563e-13	 7.962e-13	 8.3035e-13	 5.6019e-13	 -3.99e-14	 -0.0257005
0.0411708	 6.836e-13	 7.2545e-13	 7.5421e-13	 5.0603e-13	 -4.185e-14	 -0.0297009
0.0417917	 6.4144e-13	 6.7905e-13	 7.0659e-13	 4.7799e-13	 -3.761e-14	 -0.0284819
0.0424126	 5.9313e-13	 6.3817e-13	 6.6152e-13	 4.4578e-13	 -4.504e-14	 -0.0365792
0.0430333	 5.5729e-13	 6.0484e-13	 6.2329e-13	 4.2295e-13	 -4.755e-14	 -0.0409162
0.0436539	 5.3987e-13	 5.8573e-13	 6.0661e-13	 4.0541e-13	 -4.586e-14	 -0.0407427
0.0442743	 5.2718e-13	 5.6669e-13	 5.8646e-13	 3.9641e-13	 -3.951e-14	 -0.0361195
0.0448947	 5.1298e-13	 5.6197e-13	 5.7545e-13	 3.934e-13	 -4.899e-14	 -0.0455742
0.0455148	 5.1175e-13	 5.5664e-13	 5.6812e-13	 3.8689e-13	 -4.489e-14	 -0.0420165
0.0461349	 5.0054e-13	 5.4807e-13	 5.5942e-13	 3.7544e-13	 -4.753e-14	 -0.0453267
0.0467548	 4.8632e-13	 5.3594e-13	 5.5021e-13	 3.6835e-13	 -4.962e-14	 -0.0485395
0.0473746	 4.7679e-13	 5.1118e-13	 5.3375e-13	 3.5345e-13	 -3.439e-14	 -0.0348087
0.0479942	 4.6906e-13	 4.9489e-13	 5.2069e-13	 3.4734e-13	 -2.583e-14	 -0.026796
0.0486136	 4.5069e-13	 4.7553e-13	 4.9583e-13	 3.2847e-13	 -2.484e-14	 -0.0268187
0.049233	 4.3245e-13	 4.5203e-13	 4.7198e-13	 3.0795e-13	 -1.958e-14	 -0.0221373
0.0498521	 4.114e-13	 4.2594e-13	 4.3809e-13	 2.9238e-13	 -1.454e-14	 -0.0173645
0.0504712	 3.9005e-13	 3.9711e-13	 4.0658e-13	 2.7804e-13	 -7.06e-15	 -0.00896895
0.05109	 3.6452e-13	 3.6788e-13	 3.7408e-13	 2.6323e-13	 -3.36e-15	 -0.00458766
0.0517087	 3.3229e-13	 3.336e-13	 3.3853e-13	 2.4028e-13	 -1.31e-15	 -0.00196729
0.0523273	 2.9939e-13	 2.9944e-13	 3.005e-13	 2.1863e-13	 -5e-17	 -8.34962e-05
0.0529457	 2.5817e-13	 2.6186e-13	 2.6125e-13	 1.9638e-13	 -3.69e-15	 -0.00709574
0.0535639	 2.2318e-13	 2.2587e-13	 2.2504e-13	 1.7393e-13	 -2.69e-15	 -0.00599042
0.054182	 1.9253e-13	 1.9188e-13	 1.926e-13	 1.5237e-13	 6.5e-16	 0.0016909
0.0547999	 1.624e-13	 1.5855e-13	 1.5873e-13	 1.2828e-13	 3.85e-15	 0.0119956
0.0554176	 1.3433e-13	 1.2691e-13	 1.3035e-13	 1.0633e-13	 7.42e-15	 0.028403
0.0560352	 1.0618e-13	 9.8318e-14	 1.0467e-13	 8.6397e-14	 7.862e-15	 0.0384454
0.0566526	 8.4435e-14	 7.5692e-14	 8.149e-14	 6.7402e-14	 8.743e-15	 0.0546004
0.0572698	 6.5353e-14	 5.6575e-14	 6.2132e-14	 5.2849e-14	 8.778e-15	 0.0719933
0.0578869	 4.8139e-14	 3.994e-14	 4.5188e-14	 3.8438e-14	 8.199e-15	 0.0930869
0.0585037	 3.4293e-14	 2.6804e-14	 3.1209e-14	 2.7076e-14	 7.489e-15	 0.122576
0.0591204	 2.3049e-14	 1.6667e-14	 2.0351e-14	 1.7979e-14	 6.382e-15	 0.160691
0.059737	 1.4512e-14	 9.3817e-15	 1.2317e-14	 1.1072e-14	 5.1303e-15	 0.214714
0.0603533	 8.317e-15	 4.8575e-15	 7.0896e-15	 5.7019e-15	 3.4595e-15	 0.262591
0.0609694	 4.5394e-15	 2.5312e-15	 4.077e-15	 3.0354e-15	 2.0082e-15	 0.284021
0.0615854	 2.556e-15	 2.2548e-15	 3.2561e-15	 1.8706e-15	 3.012e-16	 0.0626091
0.0622012	 2.3591e-15	 3.792e-15	 4.3371e-15	 2.2334e-15	 -1.4329e-15	 -0.23295
0.0628168	 3.7061e-15	 6.7657e-15	 7.0423e-15	 3.8938e-15	 -3.0596e-15	 -0.292175
0.0634322	 6.426e-15	 1.1004e-14	 1.0792e-14	 6.675e-15	 -4.578e-15	 -0.262651
0.0640474	 1.0002e-14	 1.5738e-14	 1.517e-14	 1.0571e-14	 -5.736e-15	 -0.222844
0.0646624	 1.4257e-14	 2.1205e-14	 1.9998e-14	 1.5084e-14	 -6.948e-15	 -0.195928
0.0652772	 1.9481e-14	 2.6463e-14	 2.5013e-14	 1.9594e-14	 -6.982e-15	 -0.151968
0.0658918	 2.4819e-14	 3.1794e-14	 3.0362e-14	 2.4825e-14	 -6.975e-15	 -0.123205
0.0665062	 2.9203e-14	 3.8014e-14	 3.6145e-14	 3.0105e-14	 -8.811e-15	 -0.131083
0.0671204	 3.5005e-14	 4.2698e-14	 4.0541e-14	 3.4229e-14	 -7.693e-15	 -0.0990052
0.0677344	 3.9142e-14	 4.6824e-14	 4.5017e-14	 3.8076e-14	 -7.682e-15	 -0.0893609
0.0683482	 4.253e-14	 5.0143e-14	 4.8397e-14	 4.0511e-14	 -7.613e-15	 -0.0821491
0.0689618	 4.5053e-14	 5.2457e-14	 5.095e-14	 4.3733e-14	 -7.404e-15	 -0.0759307
0.0695752	 4.7158e-14	 5.454e-14	 5.2965e-14	 4.5793e-14	 -7.382e-15	 -0.0725875
0.0701884	 4.7243e-14	 5.4669e-14	 5.2923e-14	 4.6066e-14	 -7.426e-15	 -0.0728668
0.0708013	 4.6874e-14	 5.4223e-14	 5.2462e-14	 4.607e-14	 -7.349e-15	 -0.0726926
0.0714141	 4.5907e-14	 5.3139e-14	 5.1331e-14	 4.5291e-14	 -7.232e-15	 -0.0730166
0.0720266	 4.4407e-14	 5.1566e-14	 4.9614e-14	 4.3988e-14	 -7.159e-15	 -0.0745939
0.0726389	 4.272e-14	 4.9868e-14	 4.7799e-14	 4.2686e-14	 -7.148e-15	 -0.0772022
0.073251	 3.9798e-14	 4.6962e-14	 4.4799e-14	 4.0193e-14	 -7.164e-15	 -0.0825726
0.0738628	 3.7061e-14	 4.4073e-14	 4.1804e-14	 3.7672e-14	 -7.012e-15	 -0.0864249
0.0744745	 3.4401e-14	 4.1092e-14	 3.8834e-14	 3.5234e-14	 -6.691e-15	 -0.0886307
0.0750859	 3.1753e-14	 3.8234e-14	 3.5951e-14	 3.2821e-14	 -6.481e-15	 -0.0926029
0.075697	 2.9553e-14	 3.5497e-14	 3.3274e-14	 3.0676e-14	 -5.944e-15	 -0.0913759
0.076308	 2.6944e-14	 3.234e-14	 3.0242e-14	 2.7939e-14	 -5.396e-15	 -0.0910195
0.0769187	 2.4644e-14	 2.9478e-14	 2.7446e-14	 2.5538e-14	 -4.834e-15	 -0.0893167
0.0775292	 2.2355e-14	 2.6545e-14	 2.4747e-14	 2.3137e-14	 -4.19e-15	 -0.0856851
0.0781394	 2.0026e-14	 2.374e-14	 2.2011e-14	 2.0766e-14	 -3.714e-15	 -0.0848604
0.0787494	 1.7965e-14	 2.1089e-14	 1.9562e-14	 1.8519e-14	 -3.124e-15	 -0.0799918
0.0793592	 1.5581e-14	 1.8283e-14	 1.6891e-14	 1.6144e-14	 -2.702e-15	 -0.0797897
0.0799687	 1.3465e-14	 1.5748e-14	 1.4481e-14	 1.3925e-14	 -2.283e-15	 -0.0781501
0.080578	 1.1526e-14	 1.3386e-14	 1.2292e-14	 1.1917e-14	 -1.86e-15	 -0.0746628
0.081187	 9.7129e-15	 1.124e-14	 1.0274e-14	 1.0055e-14	 -1.5271e-15	 -0.0728825
0.0817958	 8.142e-15	 9.3518e-15	 8.5089e-15	 8.4416e-15	 -1.2098e-15	 -0.0691559
0.0824044	 6.5715e-15	 7.5547e-15	 6.385e-15	 6.4442e-15	 -9.832e-16	 -0.0696012
0.0830126	 4.8961e-15	 6.0223e-15	 5.0205e-15	 5.1757e-15	 -1.1262e-15	 -0.103147
0.0836207	 3.8199e-15	 4.4228e-15	 3.8731e-15	 4.0646e-15	 -6.029e-16	 -0.0731435
0.0842285	 2.9044e-15	 3.424e-15	 2.9109e-15	 3.1455e-15	 -5.196e-16	 -0.0821061
0.084836	 2.2014e-15	 2.6483e-15	 2.1706e-15	 2.43e-15	 -4.469e-16	 -0.09215
0.0854432	 1.652e-15	 2.0443e-15	 1.608e-15	 1.8681e-15	 -3.923e-16	 -0.106133
0.0860503	 1.2584e-15	 1.6358e-15	 1.2268e-15	 1.4672e-15	 -3.774e-16	 -0.130399
0.086657	 9.7844e-16	 1.3862e-15	 9.8482e-16	 1.2024e-15	 -4.0776e-16	 -0.172441
0.0872635	 7.7111e-16	 1.2692e-15	 8.4781e-16	 1.0364e-15	 -4.9809e-16	 -0.244125
0.0878697	 6.318e-16	 1.2874e-15	 8.1397e-16	 9.653e-16	 -6.556e-16	 -0.341601
0.0884756	 5.435e-16	 1.4083e-15	 8.6716e-16	 9.6784e-16	 -8.648e-16	 -0.443078
0.0890813	 5.489e-16	 1.6525e-15	 1.0242e-15	 1.065e-15	 -1.1036e-15	 -0.501317
0.0896867	 6.2727e-16	 2.0027e-15	 1.2789e-15	 1.2431e-15	 -1.37543e-15	 -0.522983
0.0902918	 7.9784e-16	 2.4616e-15	 1.632e-15	 1.5058e-15	 -1.66376e-15	 -0.510444
0.0908967	 1.0773e-15	 3.0581e-15	 2.1074e-15	 1.8767e-15	 -1.9808e-15	 -0.478986
0.0915013	 1.4383e-15	 3.7063e-15	 2.6646e-15	 2.3008e-15	 -2.268e-15	 -0.440851
0.0921056	 1.9462e-15	 4.4749e-15	 3.3486e-15	 2.8367e-15	 -2.5287e-15	 -0.393811
0.0927096	 2.5771e-15	 5.35e-15	 4.1598e-15	 3.4702e-15	 -2.7729e-15	 -0.3498
0.0933133	 3.2933e-15	 6.6283e-15	 5.0725e-15	 4.1852e-15	 -3.335e-15	 -0.336135
0.0939168	 4.2011e-15	 7.8314e-15	 6.1118e-15	 4.9954e-15	 -3.6303e-15	 -0.301708
0.09452	 5.0307e-15	 8.8096e-15	 7.0455e-15	 5.7082e-15	 -3.7789e-15	 -0.273036
0.0951228	 6.1528e-15	 9.7721e-15	 7.9858e-15	 6.4284e-15	 -3.6193e-15	 -0.227273
0.0957254	 6.9289e-15	 1.059e-14	 9.2926e-15	 7.0537e-15	 -3.6611e-15	 -0.20898
0.0963277	 7.6668e-15	 1.1281e-14	 1.0123e-14	 7.5915e-15	 -3.6142e-15	 -0.190745
0.0969297	 8.301e-15	 1.1637e-14	 1.0852e-14	 8.3558e-15	 -3.336e-15	 -0.167319
0.0975314	 8.7289e-15	 1.2268e-14	 1.1254e-14	 8.8942e-15	 -3.5391e-15	 -0.168553
0.0981328	 9.1216e-15	 1.2567e-14	 1.1637e-14	 9.2076e-15	 -3.4454e-15	 -0.158858
0.098734	 9.4946e-15	 1.2784e-14	 1.1938e-14	 9.4572e-15	 -3.2894e-15	 -0.147648
0.0993348	 9.7944e-15	 1.2935e-14	 1.2172e-14	 9.618e-15	 -3.1406e-15	 -0.138173
0.0999353	 1.0035e-14	 1.3063e-14	 1.2337e-14	 9.7767e-15	 -3.028e-15	 -0.131094
0.100535	 1.0038e-14	 1.2811e-14	 1.2176e-14	 9.6557e-15	 -2.773e-15	 -0.121362
0.101135	 9.9287e-15	 1.2539e-14	 1.1928e-14	 9.5071e-15	 -2.6103e-15	 -0.11618
0.101735	 9.7147e-15	 1.2117e-14	 1.1558e-14	 9.2344e-15	 -2.4023e-15	 -0.110037
0.102334	 9.4545e-15	 1.1644e-14	 1.1115e-14	 8.9309e-15	 -2.1895e-15	 -0.103775
0.102933	 9.2454e-15	 1.1213e-14	 1.0723e-14	 8.6793e-15	 -1.9676e-15	 -0.0961757
0.103532	 8.9186e-15	 1.0645e-14	 1.0194e-14	 8.301e-15	 -1.7264e-15	 -0.0882455
0.10413	 8.6822e-15	 1.0171e-14	 9.7547e-15	 7.9939e-15	 -1.4888e-15	 -0.078968
0.104728	 8.4714e-15	 9.7074e-15	 9.3694e-15	 7.7078e-15	 -1.236e-15	 -0.0679913
0.105326	 8.233e-15	 9.2432e-15	 8.9432e-15	 7.4087e-15	 -1.0102e-15	 -0.0578043
0.105923	 7.9469e-15	 8.7769e-15	 8.5476e-15	 7.0977e-15	 -8.3e-16	 -0.0496299
0.10652	 7.4602e-15	 8.1484e-15	 7.9422e-15	 6.6053e-15	 -6.882e-16	 -0.0440911
0.107117	 6.9154e-15	 7.5272e-15	 7.3222e-15	 6.1234e-15	 -6.118e-16	 -0.0423608
0.107714	 6.332e-15	 6.8781e-15	 6.6605e-15	 5.5913e-15	 -5.461e-16	 -0.0413396
0.10831	 5.7279e-15	 6.2411e-15	 6.0155e-15	 5.0631e-15	 -5.132e-16	 -0.0428774
0.108905	 5.1807e-15	 5.6867e-15	 5.4389e-15	 4.5956e-15	 -5.06e-16	 -0.0465613
0.109501	 4.6064e-15	 5.1203e-15	 4.856e-15	 4.1181e-15	 -5.139e-16	 -0.052834
0.110096	 4.1408e-15	 4.6601e-15	 4.3864e-15	 3.7266e-15	 -5.193e-16	 -0.0590053
0.110691	 3.7358e-15	 4.241e-15	 3.999e-15	 3.3828e-15	 -5.052e-16	 -0.0633337
0.111285	 3.3851e-15	 3.964e-15	 3.6787e-15	 3.1019e-15	 -5.789e-16	 -0.0787716
0.111879	 3.0935e-15	 3.7325e-15	 3.4354e-15	 2.8622e-15	 -6.39e-16	 -0.0936127
0.112473	 2.7876e-15	 3.4834e-15	 3.1932e-15	 2.6141e-15	 -6.958e-16	 -0.110955
0.113066	 2.5265e-15	 3.2927e-15	 3.0091e-15	 2.4103e-15	 -7.662e-16	 -0.131668
0.113659	 2.2991e-15	 3.1232e-15	 2.8515e-15	 2.2287e-15	 -8.241e-16	 -0.151983
0.114252	 2.1024e-15	 2.9798e-15	 2.7212e-15	 2.0792e-15	 -8.774e-16	 -0.172642
0.114844	 1.9657e-15	 2.8877e-15	 2.6349e-15	 1.9743e-15	 -9.22e-16	 -0.18997
0.115436	 1.8384e-15	 2.6141e-15	 2.5442e-15	 1.8772e-15	 -7.757e-16	 -0.174217
0.116028	 1.7801e-15	 2.5887e-15	 2.5119e-15	 1.8332e-15	 -8.086e-16	 -0.185085
0.116619	 1.7663e-15	 2.591e-15	 2.5203e-15	 1.8235e-15	 -8.247e-16	 -0.189269
0.11721	 1.7877e-15	 2.6202e-15	 2.5659e-15	 1.8416e-15	 -8.325e-16	 -0.188865
0.117801	 1.8447e-15	 2.6756e-15	 2.6488e-15	 1.8843e-15	 -8.309e-16	 -0.183815
0.118391	 1.8799e-15	 2.6949e-15	 2.6871e-15	 1.8997e-15	 -8.15e-16	 -0.17815
0.118981	 1.9051e-15	 2.7108e-15	 2.7203e-15	 1.9143e-15	 -8.057e-16	 -0.174549
0.11957	 1.9132e-15	 2.6982e-15	 2.7245e-15	 1.9112e-15	 -7.85e-16	 -0.17023
0.12016	 1.8946e-15	 2.6659e-15	 2.6935e-15	 1.8966e-15	 -7.713e-16	 -0.169126
0.120748	 1.8774e-15	 2.633e-15	 2.6671e-15	 1.8821e-15	 -7.556e-16	 -0.167524
0.121337	 1.84e-15	 2.5644e-15	 2.5966e-15	 1.8438e-15	 -7.244e-16	 -0.164472
0.121925	 1.8333e-15	 2.5217e-15	 2.5558e-15	 1.827e-15	 -6.884e-16	 -0.158071
0.122512	 1.8504e-15	 2.4927e-15	 2.5437e-15	 1.8282e-15	 -6.423e-16	 -0.14789
0.1231	 1.8841e-15	 2.4795e-15	 2.5428e-15	 1.8361e-15	 -5.954e-16	 -0.136447
0.123687	 1.9155e-15	 2.4607e-15	 2.5551e-15	 1.8369e-15	 -5.452e-16	 -0.124583
0.124273	 1.8824e-15	 2.3861e-15	 2.4939e-15	 1.7904e-15	 -5.037e-16	 -0.118004
0.124859	 1.8114e-15	 2.2724e-15	 2.3963e-15	 1.7113e-15	 -4.61e-16	 -0.112885
0.125445	 1.6864e-15	 2.1151e-15	 2.235e-15	 1.5979e-15	 -4.287e-16	 -0.112771
0.126031	 1.5185e-15	 1.9235e-15	 2.023e-15	 1.3662e-15	 -4.05e-16	 -0.117664
0.126616	 1.3372e-15	 1.7233e-15	 1.7626e-15	 1.2374e-15	 -3.861e-16	 -0.126156
0.1272	 1.1391e-15	 1.5086e-15	 1.4566e-15	 1.0855e-15	 -3.695e-16	 -0.139555
0.127784	 9.1266e-16	 1.3254e-15	 1.2662e-15	 9.5867e-16	 -4.1274e-16	 -0.184419
0.128368	 7.9279e-16	 1.175e-15	 1.1039e-15	 8.5363e-16	 -3.8221e-16	 -0.194233
0.128952	 6.9462e-16	 1.0483e-15	 9.7215e-16	 7.6592e-16	 -3.5368e-16	 -0.202924
0.129535	 6.1262e-16	 9.4137e-16	 8.6265e-16	 6.9094e-16	 -3.2875e-16	 -0.211552
0.130117	 5.2681e-16	 8.296e-16	 7.4852e-16	 6.116e-16	 -3.0279e-16	 -0.223229
0.1307	 4.4658e-16	 7.2268e-16	 6.4125e-16	 5.3687e-16	 -2.761e-16	 -0.236132
0.131282	 3.7114e-16	 6.2262e-16	 5.4014e-16	 4.6633e-16	 -2.5148e-16	 -0.253059
0.131863	 3.0976e-16	 5.3665e-16	 4.5455e-16	 4.0624e-16	 -2.2689e-16	 -0.268062
0.132444	 2.7454e-16	 4.7486e-16	 3.9712e-16	 3.6571e-16	 -2.0032e-16	 -0.267307
0.133025	 2.6611e-16	 4.3603e-16	 3.6632e-16	 3.4171e-16	 -1.6992e-16	 -0.242003
0.133605	 2.8379e-16	 4.2504e-16	 3.6682e-16	 3.3852e-16	 -1.4125e-16	 -0.199272
0.134185	 3.1861e-16	 4.3499e-16	 3.8922e-16	 3.4915e-16	 -1.1638e-16	 -0.154432
0.134764	 3.5542e-16	 4.5379e-16	 4.1982e-16	 3.6502e-16	 -9.837e-17	 -0.121563
0.135343	 3.8547e-16	 4.7364e-16	 4.4802e-16	 3.7863e-16	 -8.817e-17	 -0.102629
0.135922	 3.9243e-16	 4.7927e-16	 4.5661e-16	 3.7839e-16	 -8.684e-17	 -0.0996214
0.1365	 3.8503e-16	 4.7405e-16	 4.5318e-16	 3.7149e-16	 -8.902e-17	 -0.103622
0.137078	 3.6642e-16	 4.6103e-16	 4.3818e-16	 3.5721e-16	 -9.461e-17	 -0.114339
0.137655	 3.4449e-16	 4.4518e-16	 4.2034e-16	 3.4103e-16	 -1.0069e-16	 -0.127509
0.138232	 3.282e-16	 4.3466e-16	 4.0765e-16	 3.2992e-16	 -1.0646e-16	 -0.139554
0.138809	 3.1677e-16	 4.2653e-16	 3.9885e-16	 3.2079e-16	 -1.0976e-16	 -0.147666
0.139385	 3.1708e-16	 4.3219e-16	 4.0509e-16	 3.1598e-16	 -1.1511e-16	 -0.15363
0.139961	 3.2509e-16	 4.4875e-16	 4.2159e-16	 3.2521e-16	 -1.2366e-16	 -0.1598
0.140536	 3.3652e-16	 4.7281e-16	 4.4675e-16	 3.3537e-16	 -1.3629e-16	 -0.168399
0.141111	 3.4899e-16	 5.0196e-16	 4.7631e-16	 3.4663e-16	 -1.5297e-16	 -0.179764
0.141685	 3.4996e-16	 5.1977e-16	 4.9524e-16	 3.4979e-16	 -1.6981e-16	 -0.195245
0.142259	 3.4658e-16	 5.3392e-16	 5.1005e-16	 3.5091e-16	 -1.8734e-16	 -0.212765
0.142833	 3.371e-16	 5.3959e-16	 5.1588e-16	 3.4651e-16	 -2.0249e-16	 -0.230971
0.143406	 3.2548e-16	 5.4082e-16	 5.1542e-16	 3.4191e-16	 -2.1534e-16	 -0.248574
0.143979	 3.1876e-16	 5.4513e-16	 5.1455e-16	 3.3998e-16	 -2.2637e-16	 -0.262036
0.144551	 3.1828e-16	 5.4797e-16	 5.1757e-16	 3.4096e-16	 -2.2969e-16	 -0.265154
0.145123	 3.3478e-16	 5.6878e-16	 5.392e-16	 3.537e-16	 -2.34e-16	 -0.258976
