Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.297088	 1.2346e-15	 1.23e-15	 1.6686e-15	 7.2585e-16	 4.6e-18	 0.00186643
0.298226	 1.2052e-15	 1.201e-15	 1.6315e-15	 7.0641e-16	 4.2e-18	 0.00174549
0.299362	 1.1402e-15	 1.1377e-15	 1.547e-15	 6.6721e-16	 2.5e-18	 0.0010975
0.300497	 1.0294e-15	 1.0275e-15	 1.4009e-15	 6.0134e-16	 1.9e-18	 0.00092372
0.301632	 9.0385e-16	 9.0204e-16	 1.2332e-15	 5.2886e-16	 1.81e-18	 0.00100228
0.302766	 7.7187e-16	 7.7052e-16	 1.0556e-15	 4.5469e-16	 1.35e-18	 0.000875265
0.303898	 6.4696e-16	 6.4673e-16	 8.8827e-16	 3.8242e-16	 2.3e-19	 0.000177786
0.30503	 5.3855e-16	 5.3903e-16	 7.4182e-16	 3.1988e-16	 -4.8e-19	 -0.000445443
0.306161	 4.428e-16	 4.4348e-16	 6.1145e-16	 2.6627e-16	 -6.8e-19	 -0.000767252
0.307291	 3.6966e-16	 3.6988e-16	 5.1145e-16	 2.247e-16	 -2.2e-19	 -0.000297482
0.30842	 3.1391e-16	 3.1374e-16	 4.3505e-16	 1.9349e-16	 1.7e-19	 0.000270852
0.309548	 2.7323e-16	 2.7213e-16	 3.7958e-16	 1.7036e-16	 1.1e-18	 0.00201702
0.310675	 2.4507e-16	 2.4362e-16	 3.4027e-16	 1.5378e-16	 1.45e-18	 0.00296712
0.311802	 2.206e-16	 2.1891e-16	 3.083e-16	 1.4005e-16	 1.69e-18	 0.00384519
0.312927	 2.0091e-16	 1.9881e-16	 2.814e-16	 1.2874e-16	 2.1e-18	 0.00525368
0.314051	 1.837e-16	 1.8012e-16	 2.5643e-16	 1.1899e-16	 3.58e-18	 0.00984003
0.315175	 1.6519e-16	 1.6151e-16	 2.3165e-16	 1.0876e-16	 3.68e-18	 0.0112642
0.316297	 1.4572e-16	 1.418e-16	 2.0438e-16	 9.7665e-17	 3.92e-18	 0.0136338
0.317418	 1.3166e-16	 1.2828e-16	 1.8558e-16	 1.055e-16	 3.38e-18	 0.013003
0.318539	 9.6076e-17	 9.275e-17	 1.3484e-16	 7.3214e-17	 3.326e-18	 0.0176141
0.319658	 7.4185e-17	 7.1427e-17	 1.0426e-16	 6.1077e-17	 2.758e-18	 0.0189407
0.320777	 5.534e-17	 5.3414e-17	 7.8262e-17	 5.1326e-17	 1.926e-18	 0.0177097
0.321894	 4.1876e-17	 4.1421e-17	 6.032e-17	 4.4337e-17	 4.55e-19	 0.00546238
0.323011	 3.5329e-17	 3.5857e-17	 5.1806e-17	 4.1001e-17	 -5.28e-19	 -0.00741719
0.324126	 3.5598e-17	 3.7209e-17	 5.3466e-17	 4.1226e-17	 -1.611e-18	 -0.022127
0.325241	 4.1959e-17	 4.4165e-17	 6.3301e-17	 4.4368e-17	 -2.206e-18	 -0.0256142
0.326355	 5.1812e-17	 5.531e-17	 7.8377e-17	 4.9352e-17	 -3.498e-18	 -0.0326544
0.327467	 6.3651e-17	 6.7257e-17	 9.5605e-17	 5.485e-17	 -3.606e-18	 -0.0275461
0.328579	 7.4249e-17	 7.82e-17	 1.1139e-16	 5.998e-17	 -3.951e-18	 -0.0259169
0.329689	 8.3494e-17	 8.7987e-17	 1.2552e-16	 6.414e-17	 -4.493e-18	 -0.0262012
0.330799	 9.0924e-17	 9.6007e-17	 1.3678e-16	 6.7945e-17	 -5.083e-18	 -0.0271919
0.331907	 9.7898e-17	 1.0376e-16	 1.4781e-16	 7.1142e-17	 -5.862e-18	 -0.029069
0.333015	 1.0554e-16	 1.1095e-16	 1.5901e-16	 7.4671e-17	 -5.41e-18	 -0.0249896
0.334122	 1.1203e-16	 1.1875e-16	 1.6963e-16	 7.7799e-17	 -6.72e-18	 -0.0291186
0.335227	 1.194e-16	 1.2664e-16	 1.8148e-16	 8.1102e-17	 -7.24e-18	 -0.0294261
0.336332	 1.2583e-16	 1.3397e-16	 1.9129e-16	 8.3844e-17	 -8.14e-18	 -0.0313318
0.337435	 1.2991e-16	 1.3857e-16	 1.9771e-16	 8.5812e-17	 -8.66e-18	 -0.0322557
0.338538	 1.3045e-16	 1.3903e-16	 1.9894e-16	 8.6028e-17	 -8.58e-18	 -0.0318391
0.339639	 1.2593e-16	 1.3456e-16	 1.925e-16	 8.332e-17	 -8.63e-18	 -0.0331299
0.340739	 1.1822e-16	 1.2625e-16	 1.8125e-16	 7.9176e-17	 -8.03e-18	 -0.0328466
0.341839	 1.0857e-16	 1.1514e-16	 1.6583e-16	 7.4025e-17	 -6.57e-18	 -0.0293684
0.342937	 9.883e-17	 1.0426e-16	 1.501e-16	 6.9192e-17	 -5.43e-18	 -0.0267369
0.344034	 9.1881e-17	 9.523e-17	 1.3868e-16	 6.5257e-17	 -3.349e-18	 -0.0178985
0.345131	 8.791e-17	 8.9353e-17	 1.3142e-16	 6.2575e-17	 -1.443e-18	 -0.00814045
0.346226	 8.8923e-17	 8.8535e-17	 1.3137e-16	 6.2141e-17	 3.88e-19	 0.00218643
0.34732	 9.4412e-17	 9.1837e-17	 1.3845e-16	 6.3815e-17	 2.575e-18	 0.0138256
0.348413	 1.0297e-16	 9.8907e-17	 1.5045e-16	 6.6488e-17	 4.063e-18	 0.0201261
0.349505	 1.1375e-16	 1.0851e-16	 1.6603e-16	 7.0639e-17	 5.24e-18	 0.023576
0.350596	 1.2519e-16	 1.1779e-16	 1.82e-16	 7.4469e-17	 7.4e-18	 0.0304552
0.351686	 1.3586e-16	 1.2786e-16	 1.9826e-16	 7.8419e-17	 8e-18	 0.0303352
0.352775	 1.4711e-16	 1.386e-16	 2.1546e-16	 8.2559e-17	 8.51e-18	 0.0297854
0.353862	 1.5915e-16	 1.5083e-16	 2.341e-16	 8.6611e-17	 8.32e-18	 0.0268404
0.354949	 1.7223e-16	 1.6319e-16	 2.5348e-16	 9.1966e-17	 9.04e-18	 0.0269513
0.356034	 1.8523e-16	 1.7593e-16	 2.7296e-16	 9.6931e-17	 9.3e-18	 0.0257504
0.357119	 1.9892e-16	 1.8954e-16	 2.9462e-16	 1.0174e-16	 9.38e-18	 0.0241466
0.358202	 2.1163e-16	 2.0255e-16	 3.1465e-16	 1.0638e-16	 9.08e-18	 0.0219228
0.359285	 2.2235e-16	 2.1373e-16	 3.3202e-16	 1.0986e-16	 8.62e-18	 0.019767
0.360366	 2.2748e-16	 2.1875e-16	 3.4095e-16	 1.1152e-16	 8.73e-18	 0.0195639
0.361446	 2.2611e-16	 2.1774e-16	 3.3893e-16	 1.1009e-16	 8.37e-18	 0.0188577
0.362525	 2.1748e-16	 2.0957e-16	 3.2732e-16	 1.0607e-16	 7.91e-18	 0.0185224
0.363603	 2.0192e-16	 1.9466e-16	 3.0471e-16	 9.9856e-17	 7.26e-18	 0.0183065
0.36468	 1.8076e-16	 1.7492e-16	 2.7354e-16	 9.1649e-17	 5.84e-18	 0.0164193
0.365755	 1.5642e-16	 1.5124e-16	 2.37e-16	 8.2174e-17	 5.18e-18	 0.0168368
0.36683	 1.3008e-16	 1.2598e-16	 1.9653e-16	 7.238e-17	 4.1e-18	 0.0160119
0.367903	 1.0505e-16	 1.0175e-16	 1.5886e-16	 6.3237e-17	 3.3e-18	 0.0159574
0.368976	 8.3503e-17	 8.0862e-17	 1.2556e-16	 5.5191e-17	 2.641e-18	 0.0160679
0.370047	 6.5903e-17	 6.3722e-17	 9.9093e-17	 4.8856e-17	 2.181e-18	 0.0168255
0.371117	 5.3135e-17	 5.1142e-17	 7.8854e-17	 4.4083e-17	 1.993e-18	 0.0191126
0.372186	 4.4455e-17	 4.2551e-17	 6.5486e-17	 4.1101e-17	 1.904e-18	 0.0218835
0.373254	 3.9188e-17	 3.7546e-17	 5.7513e-17	 3.927e-17	 1.642e-18	 0.0213986
0.37432	 3.6279e-17	 3.4949e-17	 5.3158e-17	 3.8308e-17	 1.33e-18	 0.0186724
0.375386	 3.4911e-17	 3.3497e-17	 5.1245e-17	 3.7861e-17	 1.414e-18	 0.0206701
0.37645	 3.4373e-17	 3.3004e-17	 5.0299e-17	 3.7594e-17	 1.369e-18	 0.0203185
0.377514	 3.3974e-17	 3.2743e-17	 4.9785e-17	 3.7542e-17	 1.231e-18	 0.0184511
0.378576	 3.4044e-17	 3.2917e-17	 5.0061e-17	 3.7518e-17	 1.127e-18	 0.0168307
0.379637	 3.4608e-17	 3.3672e-17	 5.1299e-17	 3.7879e-17	 9.36e-19	 0.0137083
0.380696	 3.6691e-17	 3.5875e-17	 5.4819e-17	 3.8419e-17	 8.16e-19	 0.0112449
0.381755	 4.0574e-17	 3.9984e-17	 6.1434e-17	 3.9709e-17	 5.9e-19	 0.00732392
0.382813	 4.7089e-17	 4.6442e-17	 7.1854e-17	 4.1849e-17	 6.47e-19	 0.00691749
0.383869	 5.6621e-17	 5.6187e-17	 8.7387e-17	 4.4783e-17	 4.34e-19	 0.00384724
0.384924	 6.9521e-17	 6.9087e-17	 1.0879e-16	 4.8565e-17	 4.34e-19	 0.00313113
0.385978	 8.4951e-17	 8.4742e-17	 1.3426e-16	 5.3108e-17	 2.09e-19	 0.00123164
0.387031	 1.0285e-16	 1.0255e-16	 1.6363e-16	 5.8098e-17	 3e-19	 0.00146056
0.388082	 1.2081e-16	 1.2061e-16	 1.9349e-16	 6.3127e-17	 2e-19	 0.000828432
0.389133	 1.387e-16	 1.3729e-16	 2.2164e-16	 6.7874e-17	 1.41e-18	 0.00510888
0.390182	 1.5262e-16	 1.5173e-16	 2.4591e-16	 7.128e-17	 8.9e-19	 0.00292426
0.39123	 1.6425e-16	 1.6311e-16	 2.6592e-16	 7.4453e-17	 1.14e-18	 0.0034824
0.392277	 1.7167e-16	 1.704e-16	 2.7827e-16	 7.6088e-17	 1.27e-18	 0.00371269
0.393323	 1.7372e-16	 1.7204e-16	 2.8191e-16	 7.6208e-17	 1.68e-18	 0.00485886
0.394367	 1.7295e-16	 1.7078e-16	 2.8029e-16	 7.556e-17	 2.17e-18	 0.00631309
0.39541	 1.689e-16	 1.6734e-16	 2.7502e-16	 7.4366e-17	 1.56e-18	 0.00463954
0.396452	 1.6392e-16	 1.6195e-16	 2.6653e-16	 7.2581e-17	 1.97e-18	 0.00604536
0.397493	 1.5864e-16	 1.5682e-16	 2.5884e-16	 7.1206e-17	 1.82e-18	 0.00576935
0.398533	 1.5252e-16	 1.5139e-16	 2.4972e-16	 6.9318e-17	 1.13e-18	 0.00371821
0.399571	 1.476e-16	 1.4684e-16	 2.4152e-16	 6.8016e-17	 7.6e-19	 0.00258117
0.400608	 1.4321e-16	 1.4242e-16	 2.3452e-16	 6.6883e-17	 7.9e-19	 0.00276582
0.401644	 1.393e-16	 1.3838e-16	 2.281e-16	 6.5817e-17	 9.2e-19	 0.00331317
0.402679	 1.3448e-16	 1.3402e-16	 2.21e-16	 6.439e-17	 4.6e-19	 0.00171322
0.403713	 1.2788e-16	 1.2748e-16	 2.1035e-16	 6.2681e-17	 4e-19	 0.00156642
0.404745	 1.1987e-16	 1.1927e-16	 1.9617e-16	 6.0632e-17	 6e-19	 0.00250899
0.405776	 1.0971e-16	 1.0921e-16	 1.7937e-16	 5.8178e-17	 5e-19	 0.00228394
0.406806	 9.802e-17	 9.7512e-17	 1.5939e-16	 5.5482e-17	 5.08e-19	 0.00259804
0.407835	 8.5305e-17	 8.484e-17	 1.3797e-16	 5.2686e-17	 4.65e-19	 0.00273296
0.408862	 7.2254e-17	 7.1709e-17	 1.157e-16	 4.9612e-17	 5.45e-19	 0.00378569
0.409888	 6.0071e-17	 5.9775e-17	 9.5184e-17	 4.6962e-17	 2.96e-19	 0.00246984
0.410913	 4.9859e-17	 4.9416e-17	 7.779e-17	 4.5001e-17	 4.43e-19	 0.00446235
0.411936	 4.2106e-17	 4.1708e-17	 6.4291e-17	 4.3574e-17	 3.98e-19	 0.00474861
0.412959	 3.6645e-17	 3.6314e-17	 5.5163e-17	 4.2542e-17	 3.31e-19	 0.00453679
0.41398	 3.35e-17	 3.3279e-17	 4.9762e-17	 4.2189e-17	 2.21e-19	 0.00330942
0.415	 4.6843e-17	 4.6278e-17	 4.7378e-17	 4.2001e-17	 5.65e-19	 0.00606737
0.416018	 3.2149e-17	 3.2022e-17	 4.7591e-17	 4.2332e-17	 1.27e-19	 0.00197909
0.417036	 3.2803e-17	 3.2703e-17	 4.8737e-17	 4.258e-17	 1e-19	 0.00152658
0.418052	 3.3665e-17	 3.3938e-17	 5.0568e-17	 4.304e-17	 -2.73e-19	 -0.00403828
0.419066	 3.4606e-17	 3.4926e-17	 5.2359e-17	 4.3278e-17	 -3.2e-19	 -0.0046022
0.42008	 3.5469e-17	 3.5764e-17	 5.3686e-17	 4.3615e-17	 -2.95e-19	 -0.00414134
0.421092	 3.6212e-17	 3.6541e-17	 5.519e-17	 4.3826e-17	 -3.29e-19	 -0.00452215
0.422103	 3.6885e-17	 3.715e-17	 5.627e-17	 4.4275e-17	 -2.65e-19	 -0.00357939
0.423113	 3.7597e-17	 3.8198e-17	 5.7845e-17	 4.4697e-17	 -6.01e-19	 -0.00792928
0.424121	 3.883e-17	 3.9472e-17	 5.9864e-17	 4.4996e-17	 -6.42e-19	 -0.00819902
0.425128	 4.0516e-17	 4.1074e-17	 6.2941e-17	 4.5644e-17	 -5.58e-19	 -0.00683907
0.426134	 4.2415e-17	 4.3383e-17	 6.6733e-17	 4.5815e-17	 -9.68e-19	 -0.0112823
0.427138	 4.5217e-17	 4.5953e-17	 7.1195e-17	 4.6427e-17	 -7.36e-19	 -0.00807283
0.428141	 4.7935e-17	 4.903e-17	 7.6382e-17	 4.7034e-17	 -1.095e-18	 -0.0112927
0.429143	 5.0658e-17	 5.1876e-17	 8.1451e-17	 4.7528e-17	 -1.218e-18	 -0.011879
0.430144	 5.335e-17	 5.4702e-17	 8.6637e-17	 4.8158e-17	 -1.352e-18	 -0.0125125
0.431143	 5.5691e-17	 5.7121e-17	 9.0977e-17	 4.8635e-17	 -1.43e-18	 -0.012676
0.432141	 5.7524e-17	 5.8941e-17	 9.439e-17	 4.8874e-17	 -1.417e-18	 -0.0121667
0.433138	 5.9053e-17	 6.0231e-17	 9.6699e-17	 4.9185e-17	 -1.178e-18	 -0.00987559
0.434133	 5.934e-17	 6.0313e-17	 9.7328e-17	 4.9083e-17	 -9.73e-19	 -0.00813185
0.435127	 5.8811e-17	 5.9833e-17	 9.6471e-17	 4.9091e-17	 -1.022e-18	 -0.008614
0.43612	 5.7937e-17	 5.8604e-17	 9.4128e-17	 4.9062e-17	 -6.67e-19	 -0.00572331
0.437111	 5.6296e-17	 5.681e-17	 9.1166e-17	 4.8897e-17	 -5.14e-19	 -0.00454441
0.438101	 5.4351e-17	 5.4872e-17	 8.7614e-17	 4.8756e-17	 -5.21e-19	 -0.00477006
0.43909	 5.2109e-17	 5.2287e-17	 8.3387e-17	 4.8308e-17	 -1.78e-19	 -0.00170505
0.440077	 4.9813e-17	 4.9832e-17	 7.9066e-17	 4.81e-17	 -1.9e-20	 -0.000190677
0.441063	 4.7789e-17	 4.7619e-17	 7.518e-17	 4.8208e-17	 1.7e-19	 0.00178182
0.442047	 4.6186e-17	 4.5847e-17	 7.2099e-17	 4.7717e-17	 3.39e-19	 0.00368346
0.443031	 4.4726e-17	 4.4609e-17	 6.9707e-17	 4.7687e-17	 1.17e-19	 0.00130968
0.444013	 4.3912e-17	 4.359e-17	 6.8086e-17	 4.7636e-17	 3.22e-19	 0.00367992
0.444993	 4.3439e-17	 4.3121e-17	 6.7221e-17	 4.7505e-17	 3.18e-19	 0.00367375
0.445972	 4.3618e-17	 4.305e-17	 6.7528e-17	 4.7506e-17	 5.68e-19	 0.00655375
0.44695	 4.4002e-17	 4.3636e-17	 6.8194e-17	 4.7648e-17	 3.66e-19	 0.00417627
0.447927	 4.4877e-17	 4.4485e-17	 6.9954e-17	 4.7578e-17	 3.92e-19	 0.00438665
0.448902	 4.6117e-17	 4.5606e-17	 7.2046e-17	 4.7761e-17	 5.11e-19	 0.00557112
0.449876	 4.7706e-17	 4.7217e-17	 7.5298e-17	 4.7907e-17	 4.89e-19	 0.00515154
0.450848	 4.9809e-17	 4.8934e-17	 7.8655e-17	 4.806e-17	 8.75e-19	 0.00886139
0.451819	 5.1724e-17	 5.0788e-17	 8.2015e-17	 4.7976e-17	 9.36e-19	 0.00913064
0.452789	 5.3693e-17	 5.2618e-17	 8.5608e-17	 4.8151e-17	 1.075e-18	 0.0101118
0.453757	 5.5181e-17	 5.4217e-17	 8.8831e-17	 4.8266e-17	 9.64e-19	 0.00881186
0.454724	 5.6482e-17	 5.5475e-17	 9.1004e-17	 4.8267e-17	 1.007e-18	 0.00899452
0.455689	 5.7168e-17	 5.6071e-17	 9.2525e-17	 4.8205e-17	 1.097e-18	 0.00968748
0.456654	 5.7087e-17	 5.6064e-17	 9.2802e-17	 4.8218e-17	 1.023e-18	 0.00904102
0.457616	 5.647e-17	 5.5573e-17	 9.1417e-17	 4.8091e-17	 8.97e-19	 0.00800585
0.458578	 5.519e-17	 5.4144e-17	 8.9017e-17	 4.7908e-17	 1.046e-18	 0.00956701
0.459538	 5.3164e-17	 5.2193e-17	 8.5532e-17	 4.7461e-17	 9.71e-19	 0.00921628
0.460496	 5.0715e-17	 4.9983e-17	 8.1165e-17	 4.7335e-17	 7.32e-19	 0.00726926
0.461453	 4.8401e-17	 4.7862e-17	 7.6964e-17	 4.7116e-17	 5.39e-19	 0.00559924
0.462409	 4.6115e-17	 4.5577e-17	 7.2708e-17	 4.6774e-17	 5.38e-19	 0.00586747
0.463363	 4.3963e-17	 4.3446e-17	 6.8778e-17	 4.6682e-17	 5.17e-19	 0.00591472
0.464316	 4.2237e-17	 4.1767e-17	 6.536e-17	 4.6407e-17	 4.7e-19	 0.00559497
0.465268	 4.0781e-17	 4.0335e-17	 6.2803e-17	 4.6442e-17	 4.46e-19	 0.0054983
0.466218	 3.9765e-17	 3.9326e-17	 6.1008e-17	 4.6346e-17	 4.39e-19	 0.00555057
0.467166	 3.8936e-17	 3.8401e-17	 5.9428e-17	 4.6181e-17	 5.35e-19	 0.00691778
0.468114	 3.8127e-17	 3.7672e-17	 5.7884e-17	 4.6078e-17	 4.55e-19	 0.00600272
0.469059	 3.7329e-17	 3.7025e-17	 5.6769e-17	 4.6008e-17	 3.04e-19	 0.00408855
0.470004	 3.6563e-17	 3.6135e-17	 5.5387e-17	 4.5825e-17	 4.28e-19	 0.00588737
0.470947	 3.5574e-17	 3.5346e-17	 5.4371e-17	 4.5981e-17	 2.28e-19	 0.00321489
0.471888	 3.4736e-17	 3.4568e-17	 5.2824e-17	 4.5712e-17	 1.68e-19	 0.0024241
0.472828	 3.3927e-17	 3.3974e-17	 5.1519e-17	 4.5666e-17	 -4.7e-20	 -0.000692184
0.473767	 3.3553e-17	 3.3413e-17	 5.0807e-17	 4.5579e-17	 1.4e-19	 0.00209061
0.474704	 3.3451e-17	 3.3471e-17	 5.0728e-17	 4.5436e-17	 -2e-20	 -0.000298855
0.47564	 3.3942e-17	 3.3947e-17	 5.1753e-17	 4.5523e-17	 -5e-21	 -7.36496e-05
0.476574	 3.5091e-17	 3.5085e-17	 5.3847e-17	 4.5365e-17	 6e-21	 8.54993e-05
0.477507	 3.6638e-17	 3.6739e-17	 5.6807e-17	 4.5393e-17	 -1.01e-19	 -0.00137645
0.478438	 3.8789e-17	 3.8754e-17	 6.0572e-17	 4.5479e-17	 3.5e-20	 0.000451362
0.479368	 4.1117e-17	 4.0992e-17	 6.5076e-17	 4.5326e-17	 1.25e-19	 0.00152237
0.480297	 4.3432e-17	 4.335e-17	 6.9535e-17	 4.5443e-17	 8.2e-20	 0.000944896
0.481224	 4.5852e-17	 4.5564e-17	 7.3964e-17	 4.5222e-17	 2.88e-19	 0.00315043
0.482149	 4.7493e-17	 4.7477e-17	 7.751e-17	 4.5237e-17	 1.6e-20	 0.000168474
0.483073	 4.9091e-17	 4.9063e-17	 8.0573e-17	 4.5223e-17	 2.8e-20	 0.000285266
0.483996	 5.0228e-17	 4.986e-17	 8.2321e-17	 4.5106e-17	 3.68e-19	 0.00367676
0.484917	 5.0816e-17	 5.0667e-17	 8.4007e-17	 4.516e-17	 1.49e-19	 0.00146823
0.485837	 5.1218e-17	 5.0988e-17	 8.4452e-17	 4.4862e-17	 2.3e-19	 0.00225036
0.486755	 5.1086e-17	 5.0799e-17	 8.4435e-17	 4.4862e-17	 2.87e-19	 0.0028169
0.487672	 5.0936e-17	 5.0687e-17	 8.4038e-17	 4.4633e-17	 2.49e-19	 0.00245023
0.488587	 5.1009e-17	 5.0521e-17	 8.3992e-17	 4.4824e-17	 4.88e-19	 0.00480646
0.489501	 5.0874e-17	 5.0569e-17	 8.3964e-17	 4.48e-17	 3.05e-19	 0.00300661
0.490413	 5.1233e-17	 5.0886e-17	 8.4448e-17	 4.4633e-17	 3.47e-19	 0.003398
0.491324	 5.1429e-17	 5.126e-17	 8.5086e-17	 4.4572e-17	 1.69e-19	 0.00164575
0.492233	 5.2141e-17	 5.1789e-17	 8.6334e-17	 4.4622e-17	 3.52e-19	 0.0033869
0.49314	 5.2815e-17	 5.2583e-17	 8.7741e-17	 4.4603e-17	 2.32e-19	 0.00220118
0.494047	 5.3561e-17	 5.3201e-17	 8.9373e-17	 4.4703e-17	 3.6e-19	 0.00337199
0.494951	 5.3471e-17	 5.3998e-17	 9.0669e-17	 4.4665e-17	 -5.27e-19	 -0.00490374
0.495855	 5.3882e-17	 5.4157e-17	 9.1218e-17	 4.4604e-17	 -2.75e-19	 -0.00254538
0.496756	 5.387e-17	 5.408e-17	 9.0919e-17	 4.4458e-17	 -2.1e-19	 -0.00194535
0.497657	 5.3328e-17	 5.3532e-17	 8.9767e-17	 4.4476e-17	 -2.04e-19	 -0.00190904
0.498555	 5.2274e-17	 5.2536e-17	 8.7788e-17	 4.4518e-17	 -2.62e-19	 -0.00249976
0.499452	 5.0952e-17	 5.1082e-17	 8.5283e-17	 4.4354e-17	 -1.3e-19	 -0.00127409
0.500348	 4.8959e-17	 4.8887e-17	 8.1292e-17	 4.4328e-17	 7.2e-20	 0.00073585
0.501242	 4.6594e-17	 4.658e-17	 7.6874e-17	 4.4402e-17	 1.4e-20	 0.000150257
0.502135	 4.4487e-17	 4.4393e-17	 7.265e-17	 4.4356e-17	 9.4e-20	 0.00105761
0.503026	 4.2088e-17	 4.2154e-17	 6.8144e-17	 4.4316e-17	 -6.6e-20	 -0.000783457
0.503915	 3.9767e-17	 3.9937e-17	 6.3809e-17	 4.416e-17	 -1.7e-19	 -0.00213289
0.504803	 3.7846e-17	 3.7946e-17	 6.0084e-17	 4.4272e-17	 -1e-19	 -0.0013194
0.50569	 3.6163e-17	 3.6394e-17	 5.6663e-17	 4.4316e-17	 -2.31e-19	 -0.0031837
0.506575	 3.4748e-17	 3.5012e-17	 5.4178e-17	 4.4239e-17	 -2.64e-19	 -0.0037844
0.507458	 3.3809e-17	 3.3882e-17	 5.2083e-17	 4.4139e-17	 -7.3e-20	 -0.00107843
0.50834	 3.304e-17	 3.3194e-17	 5.0667e-17	 4.4317e-17	 -1.54e-19	 -0.00232509
0.50922	 3.2517e-17	 3.2796e-17	 4.9872e-17	 4.4226e-17	 -2.79e-19	 -0.00427174
0.510099	 3.2204e-17	 3.2426e-17	 4.9353e-17	 4.4127e-17	 -2.22e-19	 -0.00343494
0.510976	 3.1944e-17	 3.2183e-17	 4.8828e-17	 4.406e-17	 -2.39e-19	 -0.00372698
0.511852	 3.1791e-17	 3.2049e-17	 4.8597e-17	 4.4093e-17	 -2.58e-19	 -0.00404135
0.512726	 3.1672e-17	 3.1839e-17	 4.8339e-17	 4.3919e-17	 -1.67e-19	 -0.00262947
0.513598	 3.1627e-17	 3.1872e-17	 7.5618e-17	 4.3894e-17	 -2.45e-19	 -0.00385833
0.514469	 3.1659e-17	 3.1264e-17	 4.8336e-17	 4.3944e-17	 3.95e-19	 0.00627751
0.515338	 3.1683e-17	 3.1386e-17	 4.8512e-17	 4.3776e-17	 2.97e-19	 0.00470913
0.516206	 3.1773e-17	 3.1785e-17	 4.8801e-17	 4.3648e-17	 -1.2e-20	 -0.000188804
0.517072	 3.2167e-17	 3.2137e-17	 4.9467e-17	 4.3607e-17	 3e-20	 0.000466534
0.517937	 3.2634e-17	 3.271e-17	 5.0558e-17	 4.3499e-17	 -7.6e-20	 -0.00116308
0.5188	 3.3295e-17	 3.3465e-17	 5.1941e-17	 4.3459e-17	 -1.7e-19	 -0.00254643
0.519662	 3.4252e-17	 3.4289e-17	 5.3744e-17	 4.349e-17	 -3.7e-20	 -0.000539823
0.520522	 3.5207e-17	 3.5276e-17	 5.5579e-17	 4.3407e-17	 -6.9e-20	 -0.000978959
0.52138	 3.6202e-17	 3.6258e-17	 5.7398e-17	 4.3496e-17	 -5.6e-20	 -0.00077284
0.522237	 3.7054e-17	 3.7226e-17	 5.9329e-17	 4.3443e-17	 -1.72e-19	 -0.00231556
0.523092	 3.7916e-17	 3.8023e-17	 6.0805e-17	 4.3333e-17	 -1.07e-19	 -0.00140903
0.523945	 3.8452e-17	 3.8624e-17	 6.2218e-17	 4.35e-17	 -1.72e-19	 -0.00223156
0.524797	 3.886e-17	 3.9067e-17	 6.2718e-17	 4.3279e-17	 -2.07e-19	 -0.00265633
0.525648	 3.9059e-17	 3.9206e-17	 6.3178e-17	 4.3161e-17	 -1.47e-19	 -0.00187823
0.526496	 3.8968e-17	 3.9015e-17	 6.2953e-17	 4.3105e-17	 -4.7e-20	 -0.000602695
0.527343	 3.8549e-17	 3.8754e-17	 6.2102e-17	 4.2993e-17	 -2.05e-19	 -0.0026519
0.528189	 3.7945e-17	 3.805e-17	 6.0957e-17	 4.2953e-17	 -1.05e-19	 -0.00138167
0.529033	 3.7188e-17	 3.7389e-17	 5.9984e-17	 4.2845e-17	 -2.01e-19	 -0.0026952
0.529875	 3.6567e-17	 3.6589e-17	 5.8274e-17	 4.2879e-17	 -2.2e-20	 -0.000300727
0.530716	 3.5754e-17	 3.5701e-17	 5.676e-17	 4.2675e-17	 5.3e-20	 0.000741726
0.531555	 3.5072e-17	 3.5029e-17	 5.5402e-17	 4.2548e-17	 4.3e-20	 0.000613401
0.532392	 3.4461e-17	 3.4285e-17	 5.3034e-17	 4.2366e-17	 1.76e-19	 0.00256015
0.533228	 3.3841e-17	 3.3785e-17	 5.2058e-17	 4.2305e-17	 5.6e-20	 0.000828084
0.534063	 3.3386e-17	 3.328e-17	 5.1432e-17	 4.2176e-17	 1.06e-19	 0.00159002
0.534895	 3.2961e-17	 3.2781e-17	 5.0543e-17	 4.214e-17	 1.8e-19	 0.00273798
0.535726	 3.2666e-17	 3.2521e-17	 5.027e-17	 4.2017e-17	 1.45e-19	 0.00222437
0.536555	 3.2392e-17	 3.2398e-17	 4.9952e-17	 4.1879e-17	 -6e-21	 -9.26069e-05
0.537383	 3.2244e-17	 3.2225e-17	 4.9738e-17	 4.1852e-17	 1.9e-20	 0.000294715
0.538209	 3.2147e-17	 3.2153e-17	 4.9419e-17	 4.1672e-17	 -6e-21	 -9.33126e-05
0.539034	 3.2159e-17	 3.2157e-17	 4.9387e-17	 4.1614e-17	 2e-21	 3.10965e-05
0.539856	 3.2171e-17	 3.2068e-17	 4.9085e-17	 4.1462e-17	 1.03e-19	 0.00160339
0.540678	 3.2258e-17	 3.2062e-17	 4.9308e-17	 4.1466e-17	 1.96e-19	 0.00304726
0.541497	 3.2225e-17	 3.2225e-17	 4.9547e-17	 4.1239e-17	 0	 0
0.542315	 3.2362e-17	 3.2198e-17	 4.9668e-17	 4.1153e-17	 1.64e-19	 0.00254027
