Q 	 ICP 	  ICN 	 ILH 	 ILV 	 IXMCDR  
0.0430333	 8.2181e-13	 8.3484e-13	 7.8887e-13	 7.8606e-13	 -1.303e-14	 -0.00786527
0.0436539	 7.8873e-13	 8.1028e-13	 7.6088e-13	 7.5907e-13	 -2.155e-14	 -0.0134771
0.0442743	 7.6763e-13	 7.9006e-13	 7.3663e-13	 7.4023e-13	 -2.243e-14	 -0.0143995
0.0448947	 7.5645e-13	 7.8739e-13	 7.335e-13	 7.315e-13	 -3.094e-14	 -0.0200409
0.0455148	 7.4152e-13	 7.7589e-13	 7.2092e-13	 7.1856e-13	 -3.437e-14	 -0.0226504
0.0461349	 7.3486e-13	 7.6721e-13	 7.107e-13	 7.0957e-13	 -3.235e-14	 -0.0215369
0.0467548	 7.259e-13	 7.5731e-13	 6.9626e-13	 7.0021e-13	 -3.141e-14	 -0.021177
0.0473746	 7.1829e-13	 7.4223e-13	 6.8987e-13	 6.8925e-13	 -2.394e-14	 -0.0163914
0.0479942	 7.0932e-13	 7.3269e-13	 6.7882e-13	 6.7607e-13	 -2.337e-14	 -0.0162065
0.0486136	 6.9097e-13	 7.0707e-13	 6.5894e-13	 6.5817e-13	 -1.61e-14	 -0.0115161
0.049233	 6.6827e-13	 6.7694e-13	 6.3218e-13	 6.3157e-13	 -8.67e-15	 -0.00644509
0.0498521	 6.409e-13	 6.4098e-13	 5.9879e-13	 6.033e-13	 -8e-17	 -6.24083e-05
0.0504712	 6.0849e-13	 6.0062e-13	 5.6317e-13	 5.645e-13	 7.87e-15	 0.00650892
0.05109	 5.7369e-13	 5.6146e-13	 5.2893e-13	 5.2973e-13	 1.223e-14	 0.0107739
0.0517087	 5.2841e-13	 5.0692e-13	 4.7852e-13	 4.8659e-13	 2.149e-14	 0.0207567
0.0523273	 4.8093e-13	 4.5391e-13	 4.2665e-13	 4.3694e-13	 2.702e-14	 0.0289033
0.0529457	 4.3126e-13	 3.9795e-13	 3.7527e-13	 3.8671e-13	 3.331e-14	 0.0401708
0.0535639	 3.803e-13	 3.4395e-13	 3.2712e-13	 3.372e-13	 3.635e-14	 0.0501899
0.054182	 3.3038e-13	 2.9625e-13	 2.8045e-13	 2.9107e-13	 3.413e-14	 0.054466
0.0547999	 2.791e-13	 2.4627e-13	 2.3583e-13	 2.4281e-13	 3.283e-14	 0.0624893
0.0554176	 2.3246e-13	 1.9916e-13	 1.9117e-13	 1.9799e-13	 3.33e-14	 0.0771512
0.0560352	 1.8874e-13	 1.5686e-13	 1.5123e-13	 1.5987e-13	 3.188e-14	 0.0922454
0.0566526	 1.4914e-13	 1.2049e-13	 1.1866e-13	 1.2419e-13	 2.865e-14	 0.106257
0.0572698	 1.1454e-13	 8.9339e-14	 8.9148e-14	 9.45e-14	 2.5201e-14	 0.123608
0.0578869	 8.4497e-14	 6.2705e-14	 6.4028e-14	 6.7824e-14	 2.1792e-14	 0.148041
0.0585037	 5.9825e-14	 4.169e-14	 4.3816e-14	 4.6786e-14	 1.8135e-14	 0.178644
0.0591204	 4.0216e-14	 2.5722e-14	 2.8379e-14	 3.0217e-14	 1.4494e-14	 0.219813
0.059737	 2.5177e-14	 1.4813e-14	 1.7128e-14	 1.8045e-14	 1.0364e-14	 0.259165
0.0603533	 1.5036e-14	 8.0973e-15	 1.0024e-14	 9.9917e-15	 6.9387e-15	 0.299944
0.0609694	 8.9102e-15	 5.239e-15	 6.7099e-15	 5.7851e-15	 3.6712e-15	 0.259463
0.0615854	 6.5066e-15	 5.792e-15	 6.2931e-15	 4.6295e-15	 7.146e-16	 0.0581042
0.0622012	 7.5251e-15	 9.3171e-15	 8.5742e-15	 6.2832e-15	 -1.792e-15	 -0.106399
0.0628168	 1.14e-14	 1.5284e-14	 1.3042e-14	 1.0207e-14	 -3.884e-15	 -0.145555
0.0634322	 1.761e-14	 2.3189e-14	 1.8583e-14	 1.5542e-14	 -5.579e-15	 -0.136744
0.0640474	 2.5498e-14	 3.2023e-14	 2.6282e-14	 2.2885e-14	 -6.525e-15	 -0.113437
0.0646624	 3.4477e-14	 4.1878e-14	 3.4252e-14	 3.0478e-14	 -7.401e-15	 -0.0969288
0.0652772	 4.482e-14	 5.1786e-14	 4.2321e-14	 3.8499e-14	 -6.966e-15	 -0.0721073
0.0658918	 5.506e-14	 6.0993e-14	 5.1216e-14	 4.6427e-14	 -5.933e-15	 -0.0511232
0.0665062	 6.396e-14	 7.1296e-14	 5.9579e-14	 5.4466e-14	 -7.336e-15	 -0.0542379
0.0671204	 7.3592e-14	 7.8864e-14	 6.6063e-14	 6.0845e-14	 -5.272e-15	 -0.0345805
0.0677344	 8.0479e-14	 8.5183e-14	 7.158e-14	 6.5954e-14	 -4.704e-15	 -0.0283952
0.0683482	 8.5765e-14	 8.9416e-14	 7.5457e-14	 6.8517e-14	 -3.651e-15	 -0.0208413
0.0689618	 8.9614e-14	 9.2983e-14	 7.8178e-14	 7.1153e-14	 -3.369e-15	 -0.0184505
0.0695752	 9.1857e-14	 9.4971e-14	 7.9908e-14	 7.2913e-14	 -3.114e-15	 -0.0166677
0.0701884	 9.1763e-14	 9.4133e-14	 7.9327e-14	 7.2401e-14	 -2.37e-15	 -0.0127491
0.0708013	 9.0427e-14	 9.237e-14	 7.773e-14	 7.1062e-14	 -1.943e-15	 -0.0106293
0.0714141	 8.7296e-14	 8.9346e-14	 7.5073e-14	 6.8724e-14	 -2.05e-15	 -0.0116054
0.0720266	 8.3558e-14	 8.5747e-14	 7.1671e-14	 6.504e-14	 -2.189e-15	 -0.0129293
0.0726389	 7.8958e-14	 8.1412e-14	 6.7697e-14	 6.198e-14	 -2.454e-15	 -0.0153021
0.073251	 7.3204e-14	 7.5507e-14	 6.2658e-14	 5.7596e-14	 -2.303e-15	 -0.0154864
0.0738628	 6.7483e-14	 6.9791e-14	 5.7807e-14	 5.3245e-14	 -2.308e-15	 -0.0168131
0.0744745	 6.1602e-14	 6.4007e-14	 5.2801e-14	 4.8772e-14	 -2.405e-15	 -0.0191467
0.0750859	 5.6212e-14	 5.8456e-14	 4.8028e-14	 4.4619e-14	 -2.244e-15	 -0.0195695
0.075697	 5.1294e-14	 5.326e-14	 4.375e-14	 4.0901e-14	 -1.966e-15	 -0.0188037
0.076308	 4.6266e-14	 4.7622e-14	 3.9152e-14	 3.6779e-14	 -1.356e-15	 -0.0144427
0.0769187	 4.1736e-14	 4.2543e-14	 3.4863e-14	 3.3127e-14	 -8.07e-16	 -0.00957534
0.0775292	 3.709e-14	 3.7482e-14	 3.0832e-14	 2.9439e-14	 -3.92e-16	 -0.00525666
0.0781394	 3.2673e-14	 3.2875e-14	 2.708e-14	 2.5949e-14	 -2.02e-16	 -0.00308171
0.0787494	 2.8427e-14	 2.8498e-14	 2.3439e-14	 2.2621e-14	 -7.1e-17	 -0.00124726
0.0793592	 2.431e-14	 2.4119e-14	 1.9935e-14	 1.9386e-14	 1.91e-16	 0.00394392
0.0799687	 2.0557e-14	 2.0188e-14	 1.6783e-14	 1.6448e-14	 3.69e-16	 0.00905633
0.080578	 1.7066e-14	 1.6727e-14	 1.3883e-14	 1.3763e-14	 3.39e-16	 0.0100317
0.081187	 1.3999e-14	 1.3694e-14	 1.1305e-14	 1.1394e-14	 3.05e-16	 0.0110136
0.0817958	 1.128e-14	 1.0852e-14	 9.0892e-15	 9.3053e-15	 4.28e-16	 0.0193385
0.0824044	 8.8297e-15	 8.6498e-15	 6.6336e-15	 6.9576e-15	 1.799e-16	 0.0102921
0.0830126	 6.7444e-15	 6.69e-15	 5.0729e-15	 5.4582e-15	 5.44e-17	 0.00404931
0.0836207	 4.9774e-15	 5.0839e-15	 3.7617e-15	 4.1742e-15	 -1.065e-16	 -0.0105851
0.0842285	 3.5679e-15	 3.8259e-15	 2.7212e-15	 3.1361e-15	 -2.58e-16	 -0.0348941
0.084836	 2.5172e-15	 2.9113e-15	 1.9606e-15	 2.3603e-15	 -3.941e-16	 -0.0725983
0.0854432	 1.7776e-15	 2.2688e-15	 1.4377e-15	 1.8043e-15	 -4.912e-16	 -0.121392
0.0860503	 1.2877e-15	 1.904e-15	 1.1242e-15	 1.4443e-15	 -6.163e-16	 -0.193095
0.086657	 9.219e-16	 1.7461e-15	 9.6882e-16	 1.2298e-15	 -8.242e-16	 -0.308921
0.0872635	 7.7725e-16	 1.7857e-15	 9.4204e-16	 1.1459e-15	 -1.00845e-15	 -0.393472
0.0878697	 7.4805e-16	 1.99e-15	 1.0354e-15	 1.1825e-15	 -1.24195e-15	 -0.453589
0.0884756	 8.4034e-16	 2.3271e-15	 1.2344e-15	 1.3098e-15	 -1.48676e-15	 -0.469389
0.0890813	 1.06e-15	 2.8148e-15	 1.5621e-15	 1.5342e-15	 -1.7548e-15	 -0.452875
0.0896867	 1.4013e-15	 3.4259e-15	 1.9958e-15	 1.8464e-15	 -2.0246e-15	 -0.419415
0.0902918	 1.8956e-15	 4.1619e-15	 2.5397e-15	 2.247e-15	 -2.2663e-15	 -0.374131
0.0908967	 2.5377e-15	 5.0655e-15	 3.1999e-15	 2.7535e-15	 -2.5278e-15	 -0.332465
0.0915013	 3.3014e-15	 6.0002e-15	 3.9321e-15	 3.3291e-15	 -2.6988e-15	 -0.290144
0.0921056	 4.2586e-15	 7.088e-15	 4.8094e-15	 4.0179e-15	 -2.8294e-15	 -0.249361
0.0927096	 5.3777e-15	 8.2631e-15	 5.8032e-15	 4.7653e-15	 -2.8854e-15	 -0.211527
0.0933133	 6.986e-15	 9.5286e-15	 6.9178e-15	 5.5844e-15	 -2.5426e-15	 -0.153961
0.0939168	 8.5338e-15	 1.0907e-14	 8.3804e-15	 6.4695e-15	 -2.3732e-15	 -0.122073
0.09452	 9.9296e-15	 1.2001e-14	 9.7066e-15	 7.2565e-15	 -2.0714e-15	 -0.0944525
0.0951228	 1.1252e-14	 1.3109e-14	 1.0807e-14	 8.3784e-15	 -1.857e-15	 -0.0762284
0.0957254	 1.2291e-14	 1.3907e-14	 1.17e-14	 9.1357e-15	 -1.616e-15	 -0.0616841
0.0963277	 1.3254e-14	 1.4537e-14	 1.2423e-14	 9.6844e-15	 -1.283e-15	 -0.046166
0.0969297	 1.3986e-14	 1.5085e-14	 1.3032e-14	 1.0231e-14	 -1.099e-15	 -0.037804
0.0975314	 1.4459e-14	 1.5356e-14	 1.3349e-14	 1.0462e-14	 -8.97e-16	 -0.0300855
0.0981328	 1.486e-14	 1.5518e-14	 1.3657e-14	 1.0738e-14	 -6.58e-16	 -0.0216604
0.098734	 1.515e-14	 1.5536e-14	 1.3815e-14	 1.0922e-14	 -3.86e-16	 -0.012579
0.0993348	 1.5343e-14	 1.5555e-14	 1.3915e-14	 1.101e-14	 -2.12e-16	 -0.00686129
0.0999353	 1.5461e-14	 1.5467e-14	 1.3986e-14	 1.1105e-14	 -6e-18	 -0.000193999
0.100535	 1.5244e-14	 1.5071e-14	 1.3699e-14	 1.0894e-14	 1.73e-16	 0.00570675
0.101135	 1.4887e-14	 1.4626e-14	 1.334e-14	 1.0663e-14	 2.61e-16	 0.00884356
0.101735	 1.4302e-14	 1.4022e-14	 1.2785e-14	 1.0246e-14	 2.8e-16	 0.00988561
0.102334	 1.3705e-14	 1.3364e-14	 1.2232e-14	 9.8323e-15	 3.41e-16	 0.0125974
0.102933	 1.3199e-14	 1.2736e-14	 1.1754e-14	 9.4884e-15	 4.63e-16	 0.0178523
0.103532	 1.2617e-14	 1.2072e-14	 1.1159e-14	 9.062e-15	 5.45e-16	 0.0220746
0.10413	 1.219e-14	 1.1497e-14	 1.0623e-14	 8.7251e-15	 6.93e-16	 0.0292566
0.104728	 1.1806e-14	 1.0885e-14	 1.0206e-14	 8.3529e-15	 9.21e-16	 0.0405888
0.105326	 1.1396e-14	 1.0385e-14	 9.7714e-15	 8.0062e-15	 1.011e-15	 0.0464166
0.105923	 1.098e-14	 9.8437e-15	 9.3664e-15	 7.6984e-15	 1.1363e-15	 0.0545676
0.10652	 1.033e-14	 9.2043e-15	 8.7611e-15	 7.2077e-15	 1.1257e-15	 0.0576268
0.107117	 9.6342e-15	 8.5315e-15	 8.1488e-15	 6.7133e-15	 1.1027e-15	 0.0607023
0.107714	 8.8117e-15	 7.8664e-15	 7.4865e-15	 6.1802e-15	 9.453e-16	 0.0566791
0.10831	 8.0127e-15	 7.2072e-15	 6.8277e-15	 5.6732e-15	 8.055e-16	 0.0529241
0.108905	 7.3181e-15	 6.6361e-15	 6.2646e-15	 5.2014e-15	 6.82e-16	 0.0488742
0.109501	 6.6281e-15	 6.0806e-15	 5.6962e-15	 4.7291e-15	 5.475e-16	 0.0430807
0.110096	 6.0595e-15	 5.627e-15	 5.2108e-15	 4.3396e-15	 4.325e-16	 0.0370085
0.110691	 5.5761e-15	 5.2294e-15	 4.8521e-15	 3.9971e-15	 3.467e-16	 0.0320855
0.111285	 5.1938e-15	 4.9303e-15	 4.5414e-15	 3.7093e-15	 2.635e-16	 0.026027
0.111879	 4.8734e-15	 4.6974e-15	 4.3175e-15	 3.4797e-15	 1.76e-16	 0.0183893
0.112473	 4.5184e-15	 4.4399e-15	 4.073e-15	 3.2168e-15	 7.85e-17	 0.00876282
0.113066	 4.198e-15	 4.2271e-15	 3.8457e-15	 2.9979e-15	 -2.91e-17	 -0.00345396
0.113659	 3.8743e-15	 4.0023e-15	 3.6548e-15	 2.7862e-15	 -1.28e-16	 -0.0162507
0.114252	 3.5867e-15	 3.7873e-15	 3.4564e-15	 2.5943e-15	 -2.006e-16	 -0.0272037
0.114844	 3.3459e-15	 3.6408e-15	 3.3165e-15	 2.4597e-15	 -2.949e-16	 -0.0422088
0.115436	 3.1368e-15	 3.4764e-15	 3.1599e-15	 2.316e-15	 -3.396e-16	 -0.0513518
0.116028	 3.0118e-15	 3.3821e-15	 3.0675e-15	 2.2297e-15	 -3.703e-16	 -0.0579146
0.116619	 2.9508e-15	 3.3209e-15	 3.0197e-15	 2.198e-15	 -3.701e-16	 -0.0590111
0.11721	 2.9429e-15	 3.302e-15	 3.0213e-15	 2.186e-15	 -3.591e-16	 -0.0575029
0.117801	 2.9784e-15	 3.3392e-15	 3.076e-15	 2.2143e-15	 -3.608e-16	 -0.0571103
0.118391	 2.9943e-15	 3.3166e-15	 3.072e-15	 2.1974e-15	 -3.223e-16	 -0.0510704
0.118981	 2.9824e-15	 3.2919e-15	 3.0681e-15	 2.1858e-15	 -3.095e-16	 -0.0493282
0.11957	 2.934e-15	 3.2356e-15	 3.0321e-15	 2.152e-15	 -3.016e-16	 -0.0488849
0.12016	 2.8671e-15	 3.1621e-15	 2.9548e-15	 2.105e-15	 -2.95e-16	 -0.0489285
0.120748	 2.5834e-15	 3.0882e-15	 2.8822e-15	 2.0688e-15	 -5.048e-16	 -0.0890049
0.121337	 2.5462e-15	 2.9788e-15	 2.7803e-15	 2.0077e-15	 -4.326e-16	 -0.0782986
0.121925	 2.5106e-15	 2.9082e-15	 2.7204e-15	 1.9855e-15	 -3.976e-16	 -0.0733742
0.122512	 2.5094e-15	 2.8623e-15	 2.6945e-15	 1.975e-15	 -3.529e-16	 -0.0656961
0.1231	 2.5298e-15	 2.8368e-15	 2.6924e-15	 1.9773e-15	 -3.07e-16	 -0.0572057
0.123687	 2.553e-15	 2.5915e-15	 2.6985e-15	 1.9762e-15	 -3.85e-17	 -0.00748372
0.124273	 2.5059e-15	 2.57e-15	 2.6362e-15	 1.9177e-15	 -6.41e-17	 -0.0126283
0.124859	 2.4025e-15	 2.4497e-15	 2.5252e-15	 1.8345e-15	 -4.72e-17	 -0.00972755
0.125445	 2.2254e-15	 2.2745e-15	 2.3531e-15	 1.7051e-15	 -4.91e-17	 -0.0109114
0.126031	 2.0022e-15	 2.0713e-15	 2.1317e-15	 1.4552e-15	 -6.91e-17	 -0.0169633
0.126616	 1.7546e-15	 1.854e-15	 1.8916e-15	 1.3137e-15	 -9.94e-17	 -0.0275453
0.1272	 1.4989e-15	 1.6225e-15	 1.6344e-15	 1.1504e-15	 -1.236e-16	 -0.0395976
0.127784	 1.2811e-15	 1.4283e-15	 1.3229e-15	 1.0141e-15	 -1.472e-16	 -0.0543294
0.128368	 1.1106e-15	 1.2681e-15	 1.165e-15	 9.0444e-16	 -1.575e-16	 -0.0662126
0.128952	 9.7414e-16	 1.1361e-15	 1.0265e-15	 8.1443e-16	 -1.6196e-16	 -0.0767496
0.129535	 8.6487e-16	 1.0272e-15	 9.1498e-16	 7.3923e-16	 -1.6233e-16	 -0.0857949
0.130117	 7.5033e-16	 9.0872e-16	 7.9678e-16	 6.5531e-16	 -1.5839e-16	 -0.0954703
0.1307	 6.3846e-16	 7.9955e-16	 6.8671e-16	 5.7668e-16	 -1.6109e-16	 -0.112023
0.131282	 5.3166e-16	 6.9316e-16	 5.7909e-16	 5.01e-16	 -1.615e-16	 -0.131856
0.131863	 4.3811e-16	 6.0011e-16	 4.8486e-16	 4.3551e-16	 -1.62e-16	 -0.156036
0.132444	 3.8102e-16	 5.322e-16	 4.2006e-16	 3.9096e-16	 -1.5118e-16	 -0.165546
0.133025	 3.5933e-16	 4.897e-16	 3.8465e-16	 3.6522e-16	 -1.3037e-16	 -0.153552
0.133605	 3.782e-16	 4.811e-16	 3.8683e-16	 3.6346e-16	 -1.029e-16	 -0.119749
0.134185	 4.2635e-16	 4.9788e-16	 4.1553e-16	 3.7843e-16	 -7.153e-17	 -0.0773942
0.134764	 4.8361e-16	 5.2822e-16	 4.5801e-16	 4.0098e-16	 -4.461e-17	 -0.0440884
0.135343	 5.3442e-16	 5.6086e-16	 4.993e-16	 4.226e-16	 -2.644e-17	 -0.0241399
0.135922	 5.6027e-16	 5.7505e-16	 5.217e-16	 4.3003e-16	 -1.478e-17	 -0.0130184
0.1365	 5.6339e-16	 5.7891e-16	 5.2857e-16	 4.2646e-16	 -1.552e-17	 -0.0135866
0.137078	 5.4763e-16	 5.685e-16	 5.1855e-16	 4.1411e-16	 -2.087e-17	 -0.0186985
0.137655	 5.2488e-16	 5.5487e-16	 5.0385e-16	 3.9781e-16	 -2.999e-17	 -0.0277749
0.138232	 5.0616e-16	 5.3341e-16	 4.9349e-16	 3.8655e-16	 -2.725e-17	 -0.0262128
0.138809	 4.9642e-16	 5.3799e-16	 4.8652e-16	 3.7734e-16	 -4.157e-17	 -0.0401872
0.139385	 5.023e-16	 5.4536e-16	 4.9446e-16	 3.7801e-16	 -4.306e-17	 -0.0411011
0.139961	 5.2218e-16	 5.6526e-16	 5.1614e-16	 3.8612e-16	 -4.308e-17	 -0.039616
0.140536	 5.46e-16	 5.9306e-16	 5.4553e-16	 3.9859e-16	 -4.706e-17	 -0.0413148
0.141111	 5.6729e-16	 6.249e-16	 5.7891e-16	 4.1187e-16	 -5.761e-17	 -0.0483228
0.141685	 5.75e-16	 6.4289e-16	 5.975e-16	 4.1401e-16	 -6.789e-17	 -0.055744
0.142259	 5.684e-16	 6.5164e-16	 6.0715e-16	 4.1073e-16	 -8.324e-17	 -0.0682273
0.142833	 5.4884e-16	 6.5006e-16	 6.0345e-16	 4.0096e-16	 -1.0122e-16	 -0.0844274
0.143406	 5.2604e-16	 6.4207e-16	 5.9332e-16	 3.9088e-16	 -1.1603e-16	 -0.0993314
0.143979	 5.0733e-16	 6.3805e-16	 5.8521e-16	 3.8515e-16	 -1.3072e-16	 -0.114128
0.144551	 4.9969e-16	 6.3544e-16	 5.8086e-16	 3.8223e-16	 -1.3575e-16	 -0.11959
0.145123	 5.1679e-16	 6.5234e-16	 5.975e-16	 3.9331e-16	 -1.3555e-16	 -0.115941
0.145694	 5.6247e-16	 6.91e-16	 6.4065e-16	 4.203e-16	 -1.2853e-16	 -0.102539
0.146265	 6.3368e-16	 7.5131e-16	 7.0899e-16	 4.5717e-16	 -1.1763e-16	 -0.084932
0.146835	 7.1882e-16	 8.282e-16	 7.9643e-16	 5.0387e-16	 -1.0938e-16	 -0.0707037
