field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-99 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-98 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-97 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-96 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-95 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-94 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-93 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-92 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-91 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-90 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-89 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-88 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-87 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-86 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-85 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-84 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-83 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-82 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-81 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-80 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-79 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-78 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-77 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-76 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-75 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-74 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-73 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-72 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-71 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-70 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-69 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-68 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-67 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-66 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-65 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-64 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-63 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-62 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-61 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-60 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
-59 , 8.8661962e-06 , 3.6354474e-05, 9.2096398e-11 , 8.8661041e-06 , 3.6354455e-05,, 1.9671285e-11 , 6.1042082e-08 , 2.2640856e-05 , 2.2579814e-05 
