field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-99 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-98 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-97 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-96 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-95 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-94 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-93 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-92 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-91 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-90 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-89 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-88 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-87 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-86 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-85 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-84 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-83 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-82 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-81 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-80 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-79 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-78 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
-77 , 0.00039299404 , 0.00067329933, 9.3886877e-08 , 0.00039290015 , 0.00067323403,, 6.5300776e-08 , 2.5386033e-05 , 0.0005458397 , 0.00052045367 
