field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-99 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-98 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-97 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-96 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-95 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-94 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-93 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-92 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-91 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-90 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-89 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-88 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-87 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-86 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-85 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-84 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-83 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-82 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-81 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-80 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-79 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-78 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-77 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-76 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-75 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-74 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-73 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-72 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-71 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-70 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-69 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
-68 , 1.111688e-06 , 1.2706038e-05, 3.9829259e-07 , 7.1339538e-07 , 1.2307308e-05,, 3.9873015e-07 , 2.8875933e-06 , 8.3526596e-06 , 5.4650663e-06 
