field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-99 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-98 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-97 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-96 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-95 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-94 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-93 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-92 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-91 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-90 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-89 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-88 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-87 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-86 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-85 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-84 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-83 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
-82 , 2.9581676e-06 , 4.0016357e-06, 1.3770126e-10 , 2.9580299e-06 , 4.0015771e-06,, 5.8609332e-11 , -1.9103753e-08 , 3.4703498e-06 , 3.4894535e-06 
