field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-70 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-69 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-68 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-67 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-66 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-65 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-64 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-63 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-62 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-61 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
-60 , 5.9614541e-07 , 2.1225142e-05, 4.6355185e-09 , 5.9150989e-07 , 2.1220426e-05,, 4.7156784e-09 , 5.1815389e-07 , 1.1169721e-05 , 1.0651567e-05 
