field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-70 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-69 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-68 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-67 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-66 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-65 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-64 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-63 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-62 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-61 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-60 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-59 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-58 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-57 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-56 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-55 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-54 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-53 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-52 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-51 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-50 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-49 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-48 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
-47 , 8.7678864e-06 , 3.6355207e-05, 4.7655595e-10 , 8.7674098e-06 , 3.6354474e-05,, 7.3322699e-10 , -3.4480625e-08 , 2.2544306e-05 , 2.2578787e-05 
