field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-99 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-98 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-97 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-96 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-95 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-94 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-93 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-92 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-91 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-90 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-89 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-88 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-87 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-86 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-85 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
-84 , 0.001563432 , 0.0021093246, 6.1965052e-41 , 0.001563432 , 0.0021093246,, 7.8592926e-41 , 0 , 0.0018363783 , 0.0018363783 
