field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-99 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-98 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-97 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-96 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-95 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-94 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-93 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-92 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-91 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-90 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-89 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-88 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-87 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-86 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-85 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-84 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-83 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-82 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-81 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-80 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-79 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-78 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-77 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-76 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-75 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-74 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-73 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-72 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-71 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-70 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-69 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-68 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
-67 , 0.07372756 , 0.077008191, 2.8889047e-06 , 0.073724671 , 0.077005349,, 2.8420603e-06 , 0.0018360869 , 0.076285919 , 0.074449832 
