field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-99 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-98 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-97 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-96 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-95 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-94 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-93 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-92 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-91 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-90 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-89 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-88 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-87 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
-86 , 9.6297371e-07 , 3.4606009e-05, 2.5270217e-09 , 9.6044669e-07 , 3.460292e-05,, 3.0897431e-09 , -6.2552613e-07 , 1.7471728e-05 , 1.8097255e-05 
