field, Pi-full, Si-full,Pi-Si, Pi-Pi, Si-Si, Si,-Pi, XMCD, LC,RC 
-100 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-99 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-98 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-97 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-96 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-95 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-94 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-93 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-92 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-91 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-90 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-89 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-88 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-87 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-86 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
-85 , 0.053442634 , 0.056012265, 1.6779439e-05 , 0.053425855 , 0.056000163,, 1.2101511e-05 , -0.0022622913 , 0.053596304 , 0.055858595 
