Q 	 ICP 	  ICN 	 IXMCDR  
0.0639518	 4.088e-14	 1.362e-14	 2.726e-14	 0.500183
0.0647819	 3.8472e-14	 1.438e-14	 2.4092e-14	 0.455839
0.0656115	 3.5978e-14	 1.5013e-14	 2.0965e-14	 0.411151
0.0664408	 3.2318e-14	 1.4727e-14	 1.7591e-14	 0.373919
0.0672695	 2.9233e-14	 1.4308e-14	 1.4925e-14	 0.34278
0.0680978	 2.5985e-14	 1.3624e-14	 1.2361e-14	 0.312076
0.0689257	 2.2451e-14	 1.2395e-14	 1.0056e-14	 0.288584
0.069753	 1.897e-14	 1.0963e-14	 8.007e-15	 0.267497
0.0705799	 1.5858e-14	 9.4484e-15	 6.4096e-15	 0.25328
0.0714063	 1.3314e-14	 8.0867e-15	 5.2273e-15	 0.244258
0.0722323	 1.0764e-14	 6.4541e-15	 4.3099e-15	 0.250312
0.0730577	 9.1529e-15	 5.2124e-15	 3.9405e-15	 0.274307
0.0738826	 8.3037e-15	 4.3279e-15	 3.9758e-15	 0.31475
0.074707	 7.8518e-15	 3.6088e-15	 4.243e-15	 0.370225
0.0755309	 8.3233e-15	 3.3892e-15	 4.9341e-15	 0.421268
0.0763543	 9.6145e-15	 3.6712e-15	 5.9433e-15	 0.447346
0.0771772	 1.1323e-14	 4.2798e-15	 7.0432e-15	 0.451406
0.0779995	 1.3435e-14	 5.2806e-15	 8.1544e-15	 0.435701
0.0788213	 1.6031e-14	 6.6903e-15	 9.3407e-15	 0.411099
0.0796425	 1.9204e-14	 8.4591e-15	 1.07449e-14	 0.38842
0.0804633	 2.1576e-14	 1.007e-14	 1.1506e-14	 0.363585
0.0812834	 2.438e-14	 1.1946e-14	 1.2434e-14	 0.342289
0.082103	 2.7493e-14	 1.4079e-14	 1.3414e-14	 0.322669
0.0829221	 2.9263e-14	 1.5533e-14	 1.373e-14	 0.306501
0.0837405	 3.1112e-14	 1.7027e-14	 1.4085e-14	 0.29259
0.0845584	 3.2724e-14	 1.8449e-14	 1.4275e-14	 0.278956
0.0853757	 3.3294e-14	 1.9333e-14	 1.3961e-14	 0.265282
0.0861925	 3.3376e-14	 1.9853e-14	 1.3523e-14	 0.254053
0.0870086	 3.3143e-14	 2.0131e-14	 1.3012e-14	 0.244247
0.0878242	 3.2708e-14	 2.0188e-14	 1.252e-14	 0.236691
0.0886391	 3.0592e-14	 1.9194e-14	 1.1398e-14	 0.22894
0.0894535	 2.8689e-14	 1.828e-14	 1.0409e-14	 0.221614
0.0902672	 2.6863e-14	 1.7354e-14	 9.509e-15	 0.215053
0.0910803	 2.3788e-14	 1.5555e-14	 8.233e-15	 0.209262
0.0918928	 2.1106e-14	 1.4028e-14	 7.078e-15	 0.201457
0.0927046	 1.8511e-14	 1.2513e-14	 5.998e-15	 0.193334
0.0935158	 1.571e-14	 1.0751e-14	 4.959e-15	 0.187408
0.0943264	 1.3088e-14	 9.138e-15	 3.95e-15	 0.17772
0.0951363	 1.0773e-14	 7.712e-15	 3.061e-15	 0.165594
0.0959456	 8.802e-15	 6.5205e-15	 2.2815e-15	 0.148899
0.0967542	 6.8104e-15	 5.3162e-15	 1.4942e-15	 0.123217
0.0975622	 5.3716e-15	 4.4773e-15	 8.943e-16	 0.090802
0.0983695	 4.139e-15	 3.9215e-15	 2.175e-16	 0.0269834
0.0991761	 3.538e-15	 3.4763e-15	 6.17e-17	 0.00879632
0.099982	 3.0814e-15	 3.3057e-15	 -2.243e-16	 -0.0351177
0.100787	 2.9235e-15	 3.3577e-15	 -4.342e-16	 -0.0691269
0.101592	 2.9378e-15	 3.5069e-15	 -5.691e-16	 -0.0883051
0.102396	 3.1371e-15	 3.767e-15	 -6.299e-16	 -0.0912356
0.103199	 3.5294e-15	 4.1631e-15	 -6.337e-16	 -0.0823789
0.104001	 4.0581e-15	 4.655e-15	 -5.969e-16	 -0.068506
0.104803	 4.4253e-15	 4.9545e-15	 -5.292e-16	 -0.0564191
0.105604	 4.8818e-15	 5.3206e-15	 -4.388e-16	 -0.0430095
0.106404	 5.098e-15	 5.7266e-15	 -6.286e-16	 -0.0580714
0.107204	 5.6381e-15	 5.8172e-15	 -1.791e-16	 -0.0156347
0.108003	 5.8927e-15	 5.9426e-15	 -4.99e-17	 -0.0042162
0.108801	 6.0559e-15	 5.9772e-15	 7.87e-17	 0.00654029
0.109598	 5.9945e-15	 5.8144e-15	 1.801e-16	 0.0152512
0.110395	 5.8354e-15	 5.5432e-15	 2.922e-16	 0.0256798
0.111191	 5.6206e-15	 5.247e-15	 3.736e-16	 0.0343774
0.111986	 5.3965e-15	 4.9131e-15	 4.834e-16	 0.0468883
0.11278	 4.8686e-15	 4.3494e-15	 5.192e-16	 0.0563246
0.113574	 4.4245e-15	 3.833e-15	 5.915e-16	 0.0716318
0.114366	 4.0183e-15	 3.3543e-15	 6.64e-16	 0.0900632
0.115158	 3.4181e-15	 2.7724e-15	 6.457e-16	 0.104305
0.115949	 2.934e-15	 2.1491e-15	 7.849e-16	 0.154414
0.11674	 2.4886e-15	 1.7542e-15	 7.344e-16	 0.173093
0.117529	 2.0309e-15	 1.3434e-15	 6.875e-16	 0.203746
0.118318	 1.6235e-15	 9.8541e-16	 6.3809e-16	 0.244581
0.119106	 1.2097e-15	 7.0563e-16	 5.0407e-16	 0.263177
0.119893	 9.7435e-16	 4.9192e-16	 4.8243e-16	 0.329019
0.12068	 7.3212e-16	 3.223e-16	 4.0982e-16	 0.388669
0.121465	 5.5909e-16	 2.1469e-16	 3.444e-16	 0.445088
0.12225	 4.3572e-16	 1.6496e-16	 2.7076e-16	 0.450756
0.123034	 3.3936e-16	 1.5434e-16	 1.8502e-16	 0.374762
0.123817	 2.7917e-16	 1.7826e-16	 1.0091e-16	 0.220602
0.124599	 2.44e-16	 2.2315e-16	 2.085e-17	 0.0446323
0.12538	 2.2197e-16	 2.8091e-16	 -5.894e-17	 -0.117205
0.126161	 2.0915e-16	 3.5996e-16	 -1.5081e-16	 -0.264993
0.12694	 2.0171e-16	 4.3091e-16	 -2.292e-16	 -0.362303
0.127719	 1.951e-16	 4.877e-16	 -2.926e-16	 -0.42853
0.128497	 1.7948e-16	 5.4327e-16	 -3.6379e-16	 -0.503341
0.129274	 1.6278e-16	 5.5508e-16	 -3.923e-16	 -0.546485
0.13005	 1.4301e-16	 5.4508e-16	 -4.0207e-16	 -0.584328
0.130825	 1.1779e-16	 5.4684e-16	 -4.2905e-16	 -0.645547
0.131599	 8.7896e-17	 5.2128e-16	 -4.33384e-16	 -0.711427
0.132372	 6.6046e-17	 4.8767e-16	 -4.21624e-16	 -0.761444
0.133145	 4.7342e-17	 4.3266e-16	 -3.85318e-16	 -0.802742
0.133916	 3.691e-17	 3.7405e-16	 -3.3714e-16	 -0.820372
0.134687	 3.7414e-17	 3.1379e-16	 -2.76376e-16	 -0.786939
0.135457	 5.1209e-17	 2.559e-16	 -2.04691e-16	 -0.666509
0.136226	 7.6996e-17	 1.9468e-16	 -1.17684e-16	 -0.433178
0.136993	 1.2179e-16	 1.448e-16	 -2.301e-17	 -0.0863123
0.13776	 1.8281e-16	 1.0593e-16	 7.688e-17	 0.26626
0.138526	 2.4467e-16	 7.1946e-17	 1.72724e-16	 0.545531
0.139291	 3.3781e-16	 5.3777e-17	 2.84033e-16	 0.725338
0.140055	 4.4361e-16	 4.6573e-17	 3.97037e-16	 0.809977
0.140818	 5.3544e-16	 4.9398e-17	 4.86042e-16	 0.831071
0.141581	 6.4252e-16	 6.1247e-17	 5.81273e-16	 0.825945
0.142342	 7.5007e-16	 8.0857e-17	 6.69213e-16	 0.805381
0.143102	 8.5545e-16	 1.0717e-16	 7.4828e-16	 0.777337
0.143861	 9.2659e-16	 1.4037e-16	 7.8622e-16	 0.736879
0.144619	 1.0064e-15	 1.6476e-16	 8.4164e-16	 0.718638
0.145377	 1.0824e-15	 1.9538e-16	 8.8702e-16	 0.694188
0.146133	 1.1001e-15	 2.2158e-16	 8.7852e-16	 0.664699
0.146888	 1.1245e-15	 2.3984e-16	 8.8466e-16	 0.648416
0.147642	 1.1388e-15	 2.6184e-16	 8.7696e-16	 0.626114
0.148395	 1.1123e-15	 2.7521e-16	 8.3709e-16	 0.603304
0.149148	 1.0706e-15	 2.8121e-16	 7.8939e-16	 0.58395
0.149899	 1.0248e-15	 2.7801e-16	 7.4679e-16	 0.573215
0.150649	 9.7317e-16	 2.715e-16	 7.0167e-16	 0.56374
0.151398	 8.7745e-16	 2.5195e-16	 6.255e-16	 0.553834
0.152146	 7.934e-16	 2.3116e-16	 5.6224e-16	 0.548762
0.152893	 7.1592e-16	 2.111e-16	 5.0482e-16	 0.544562
0.153639	 6.1215e-16	 1.8104e-16	 4.3111e-16	 0.543514
0.154384	 5.212e-16	 1.5401e-16	 3.6719e-16	 0.543816
0.155128	 4.398e-16	 1.2755e-16	 3.1225e-16	 0.550366
0.155871	 3.5813e-16	 1.014e-16	 2.5673e-16	 0.55868
0.156612	 2.8703e-16	 7.8145e-17	 2.08885e-16	 0.572013
0.157353	 2.301e-16	 5.817e-17	 1.7193e-16	 0.59642
0.158093	 1.853e-16	 4.7063e-17	 1.38237e-16	 0.594918
0.158831	 1.4848e-16	 2.9842e-17	 1.18638e-16	 0.665302
0.159569	 1.2622e-16	 2.32e-17	 1.0302e-16	 0.689466
0.160305	 1.147e-16	 2.0585e-17	 9.4115e-17	 0.695679
0.16104	 1.1482e-16	 2.1445e-17	 9.3375e-17	 0.685246
0.161774	 1.2769e-16	 2.6345e-17	 1.01345e-16	 0.657935
0.162507	 1.4794e-16	 3.4208e-17	 1.13732e-16	 0.624393
0.163239	 1.7768e-16	 4.4172e-17	 1.33508e-16	 0.601789
0.16397	 2.0704e-16	 5.6141e-17	 1.50899e-16	 0.573366
0.1647	 2.447e-16	 6.7921e-17	 1.76779e-16	 0.565474
0.165428	 2.8168e-16	 8.1842e-17	 1.99838e-16	 0.549727
0.166156	 3.2596e-16	 9.249e-17	 2.3347e-16	 0.55794
0.166882	 3.6458e-16	 1.0431e-16	 2.6027e-16	 0.555077
0.167607	 4.0307e-16	 1.1457e-16	 2.885e-16	 0.557337
0.168331	 4.2118e-16	 1.2199e-16	 2.9919e-16	 0.550822
0.169054	 4.4217e-16	 1.2609e-16	 3.1608e-16	 0.556224
0.169775	 4.6083e-16	 1.3155e-16	 3.2928e-16	 0.555859
0.170496	 4.6978e-16	 1.3231e-16	 3.3747e-16	 0.560498
0.171215	 4.7081e-16	 1.315e-16	 3.3931e-16	 0.563348
0.171933	 4.7169e-16	 1.2825e-16	 3.4344e-16	 0.572457
0.17265	 4.6697e-16	 1.2374e-16	 3.4323e-16	 0.581047
0.173366	 4.4254e-16	 1.1611e-16	 3.2643e-16	 0.584319
0.174081	 4.2347e-16	 1.082e-16	 3.1527e-16	 0.592981
0.174794	 4.0548e-16	 1.0088e-16	 3.046e-16	 0.601548
0.175506	 3.7114e-16	 9.0855e-17	 2.80285e-16	 0.606684
0.176217	 3.4077e-16	 8.1091e-17	 2.59679e-16	 0.615556
0.176927	 3.128e-16	 7.2844e-17	 2.39956e-16	 0.622222
0.177636	 2.7672e-16	 6.3333e-17	 2.13387e-16	 0.627511
0.178343	 2.4327e-16	 5.4573e-17	 1.88697e-16	 0.633545
0.179049	 2.1295e-16	 4.6843e-17	 1.66107e-16	 0.639382
0.179754	 1.8475e-16	 4.0276e-17	 1.44474e-16	 0.642032
0.180458	 1.5292e-16	 3.4188e-17	 1.18732e-16	 0.634564
0.18116	 1.2743e-16	 2.9227e-17	 9.8203e-17	 0.626866
0.181861	 1.0501e-16	 2.5441e-17	 7.9569e-17	 0.609953
0.182561	 8.1978e-17	 2.2003e-17	 5.9975e-17	 0.576788
0.18326	 6.4855e-17	 1.9832e-17	 4.5023e-17	 0.53164
0.183957	 5.4429e-17	 1.8359e-17	 3.607e-17	 0.495549
0.184654	 3.7899e-17	 1.7534e-17	 2.0365e-17	 0.36738
0.185348	 2.9201e-17	 1.7105e-17	 1.2096e-17	 0.261219
0.186042	 2.3372e-17	 1.7326e-17	 6.046e-18	 0.148558
0.186735	 2.0054e-17	 1.7836e-17	 2.218e-18	 0.0585379
0.187426	 1.8424e-17	 1.823e-17	 1.94e-19	 0.00529274
0.188115	 1.8981e-17	 1.8918e-17	 6.3e-20	 0.00166231
0.188804	 2.1162e-17	 1.9792e-17	 1.37e-18	 0.0334522
0.189491	 2.3732e-17	 2.0171e-17	 3.561e-18	 0.0811106
0.190177	 2.9522e-17	 2.0723e-17	 8.799e-18	 0.175122
0.190862	 3.3105e-17	 2.1347e-17	 1.1758e-17	 0.215933
0.191545	 4.0876e-17	 2.141e-17	 1.9466e-17	 0.312526
0.192227	 4.436e-17	 2.1564e-17	 2.2796e-17	 0.345792
0.192908	 5.0648e-17	 1.9973e-17	 3.0675e-17	 0.434361
0.193587	 5.9348e-17	 2.1907e-17	 3.7441e-17	 0.460784
0.194265	 6.399e-17	 2.1813e-17	 4.2177e-17	 0.491556
0.194942	 6.7275e-17	 2.1683e-17	 4.5592e-17	 0.512512
0.195617	 7.2691e-17	 2.2007e-17	 5.0684e-17	 0.535217
0.196291	 7.8751e-17	 2.1833e-17	 5.6918e-17	 0.565875
0.196964	 8.1893e-17	 2.0977e-17	 6.0916e-17	 0.592165
0.197635	 8.4933e-17	 2.2863e-17	 6.207e-17	 0.57581
0.198305	 8.7786e-17	 2.3282e-17	 6.4504e-17	 0.580761
0.198974	 8.8455e-17	 2.3765e-17	 6.469e-17	 0.576457
0.199641	 9.1132e-17	 2.2842e-17	 6.829e-17	 0.599172
0.200307	 8.7183e-17	 2.5898e-17	 6.1285e-17	 0.541957
0.200971	 9.0105e-17	 2.6944e-17	 6.3161e-17	 0.539612
0.201635	 9.0066e-17	 2.7977e-17	 6.2089e-17	 0.525986
0.202296	 8.9638e-17	 2.7802e-17	 6.1836e-17	 0.526533
0.202957	 8.6531e-17	 3.0643e-17	 5.5888e-17	 0.476966
0.203616	 8.3563e-17	 2.9262e-17	 5.4301e-17	 0.481285
0.204273	 8.0725e-17	 3.3178e-17	 4.7547e-17	 0.417434
0.204929	 7.7164e-17	 3.4295e-17	 4.2869e-17	 0.384617
0.205584	 7.3361e-17	 3.4429e-17	 3.8932e-17	 0.361184
0.206238	 6.9278e-17	 3.5279e-17	 3.3999e-17	 0.325172
0.20689	 6.5396e-17	 3.592e-17	 2.9476e-17	 0.290931
0.20754	 5.9347e-17	 3.5363e-17	 2.3984e-17	 0.253236
0.208189	 5.5445e-17	 3.5208e-17	 2.0237e-17	 0.223236
0.208837	 5.1283e-17	 3.4833e-17	 1.645e-17	 0.191021
0.209483	 4.5927e-17	 3.363e-17	 1.2297e-17	 0.154568
0.210128	 4.1004e-17	 3.2414e-17	 8.59e-18	 0.117001
0.210771	 3.6613e-17	 3.1067e-17	 5.546e-18	 0.0819444
0.211413	 3.2338e-17	 2.9476e-17	 2.862e-18	 0.0463002
0.212054	 2.8196e-17	 2.7326e-17	 8.7e-19	 0.0156695
0.212693	 2.4728e-17	 2.5506e-17	 -7.78e-19	 -0.0154875
0.21333	 2.153e-17	 2.3718e-17	 -2.188e-18	 -0.0483557
0.213967	 1.836e-17	 2.1295e-17	 -2.935e-18	 -0.0740134
0.214601	 1.608e-17	 1.9319e-17	 -3.239e-18	 -0.0914998
0.215234	 1.4272e-17	 1.7591e-17	 -3.319e-18	 -0.104165
0.215866	 2.3943e-17	 1.5745e-17	 8.198e-18	 0.206561
0.216496	 1.1945e-17	 1.4218e-17	 -2.273e-18	 -0.0868784
0.217125	 1.1892e-17	 2.0022e-17	 -8.13e-18	 -0.254747
0.217752	 1.2081e-17	 1.2059e-17	 2.2e-20	 0.00091135
0.218378	 1.2769e-17	 1.1359e-17	 1.41e-18	 0.0584383
0.219002	 1.4101e-17	 1.1113e-17	 2.988e-18	 0.118506
0.219625	 1.6158e-17	 1.1305e-17	 4.853e-18	 0.17671
0.220246	 1.801e-17	 1.1686e-17	 6.324e-18	 0.212958
0.220866	 2.0995e-17	 1.2581e-17	 8.414e-18	 0.250596
0.221484	 2.4024e-17	 1.4084e-17	 9.94e-18	 0.260838
0.222101	 2.688e-17	 1.5302e-17	 1.1578e-17	 0.274477
0.222716	 3.0139e-17	 1.7186e-17	 1.2953e-17	 0.273703
0.22333	 3.4312e-17	 1.943e-17	 1.4882e-17	 0.276916
0.223942	 3.7367e-17	 2.1625e-17	 1.5742e-17	 0.26685
0.224553	 4.0188e-17	 2.3557e-17	 1.6631e-17	 0.260899
0.225162	 4.4032e-17	 2.6215e-17	 1.7817e-17	 0.253634
0.225769	 4.7985e-17	 2.9166e-17	 1.8819e-17	 0.243924
0.226375	 4.9528e-17	 3.1037e-17	 1.8491e-17	 0.229517
0.226979	 5.2849e-17	 3.3184e-17	 1.9665e-17	 0.228575
0.227582	 6.1565e-17	 3.6189e-17	 2.5376e-17	 0.25959
0.228184	 5.6241e-17	 3.7466e-17	 1.8775e-17	 0.200359
0.228783	 5.7839e-17	 3.9373e-17	 1.8466e-17	 0.189956
0.229382	 5.9467e-17	 4.0976e-17	 1.8491e-17	 0.184094
0.229978	 5.9835e-17	 4.2165e-17	 1.767e-17	 0.173235
0.230573	 5.8971e-17	 4.2219e-17	 1.6752e-17	 0.16555
0.231167	 5.9018e-17	 4.2565e-17	 1.6453e-17	 0.161966
0.231758	 5.8657e-17	 4.3643e-17	 1.5014e-17	 0.146764
0.232349	 5.65e-17	 4.2697e-17	 1.3803e-17	 0.139147
0.232937	 5.5382e-17	 4.2139e-17	 1.3243e-17	 0.135796
0.233524	 5.4165e-17	 4.2504e-17	 1.1661e-17	 0.120628
0.23411	 5.0837e-17	 4.0213e-17	 1.0624e-17	 0.116683
0.234694	 4.8381e-17	 3.8997e-17	 9.384e-18	 0.107395
0.235276	 4.5911e-17	 3.7571e-17	 8.34e-18	 0.0999018
0.235857	 4.2924e-17	 3.5663e-17	 7.261e-18	 0.0923944
0.236436	 3.962e-17	 3.303e-17	 6.59e-18	 0.0907089
0.237013	 3.7197e-17	 3.1227e-17	 5.97e-18	 0.0872501
0.237589	 3.3954e-17	 2.9286e-17	 4.668e-18	 0.073814
0.238163	 3.051e-17	 2.6682e-17	 3.828e-18	 0.0669324
0.238736	 2.792e-17	 2.461e-17	 3.31e-18	 0.0630116
0.239307	 2.5633e-17	 2.2858e-17	 2.775e-18	 0.0572271
0.239876	 2.2705e-17	 2.0493e-17	 2.212e-18	 0.0512061
0.240443	 2.0551e-17	 1.8703e-17	 1.848e-18	 0.047078
0.241009	 1.8717e-17	 1.7231e-17	 1.486e-18	 0.0413375
0.241574	 1.7306e-17	 1.6037e-17	 1.269e-18	 0.038059
0.242136	 1.6067e-17	 1.4758e-17	 1.309e-18	 0.0424655
0.242697	 1.5443e-17	 1.4091e-17	 1.352e-18	 0.0457777
0.243257	 1.4948e-17	 1.3653e-17	 1.295e-18	 0.0452781
0.243814	 1.4535e-17	 1.3087e-17	 1.448e-18	 0.052422
0.24437	 1.4801e-17	 1.2921e-17	 1.88e-18	 0.0678162
0.244925	 1.5417e-17	 1.3246e-17	 2.171e-18	 0.0757422
0.245477	 1.5841e-17	 1.3346e-17	 2.495e-18	 0.0854833
0.246028	 1.6807e-17	 1.39e-17	 2.907e-18	 0.094669
0.246578	 1.8074e-17	 1.4734e-17	 3.34e-18	 0.101804
0.247125	 1.937e-17	 1.5692e-17	 3.678e-18	 0.1049
0.247671	 2.0662e-17	 1.6443e-17	 4.219e-18	 0.113704
0.248215	 2.2433e-17	 1.7627e-17	 4.806e-18	 0.11997
0.248758	 2.4226e-17	 1.8933e-17	 5.293e-18	 0.12264
0.249298	 2.5316e-17	 1.9912e-17	 5.404e-18	 0.119484
0.249838	 2.7284e-17	 2.1167e-17	 6.117e-18	 0.126251
0.250375	 2.9197e-17	 2.2858e-17	 6.339e-18	 0.121775
0.250911	 3.001e-17	 2.3416e-17	 6.594e-18	 0.123423
0.251444	 3.1624e-17	 2.466e-17	 6.964e-18	 0.12373
0.251977	 3.2948e-17	 2.5854e-17	 7.094e-18	 0.120642
0.252507	 3.4175e-17	 2.6892e-17	 7.283e-18	 0.119262
0.253036	 3.4598e-17	 2.7088e-17	 7.51e-18	 0.121746
0.253563	 3.5846e-17	 2.8013e-17	 7.833e-18	 0.122661
0.254088	 3.6419e-17	 2.879e-17	 7.629e-18	 0.116993
0.254612	 3.5984e-17	 2.8701e-17	 7.283e-18	 0.112592
0.255133	 3.6396e-17	 2.8708e-17	 7.688e-18	 0.118088
0.255654	 3.7196e-17	 2.93e-17	 7.896e-18	 0.118744
0.256172	 3.583e-17	 2.8616e-17	 7.214e-18	 0.111939
0.256688	 3.5576e-17	 2.8445e-17	 7.131e-18	 0.111385
0.257203	 3.5429e-17	 2.8312e-17	 7.117e-18	 0.111655
0.257716	 3.4513e-17	 2.7536e-17	 6.977e-18	 0.112443
0.258227	 3.3345e-17	 2.6335e-17	 7.01e-18	 0.11746
0.258737	 3.2918e-17	 2.5644e-17	 7.274e-18	 0.12421
0.259245	 3.3314e-17	 2.4936e-17	 8.378e-18	 0.143828
0.25975	 3.215e-17	 2.3926e-17	 8.224e-18	 0.146658
0.260255	 3.3627e-17	 2.275e-17	 1.0877e-17	 0.192933
0.260757	 5.0701e-17	 2.2233e-17	 2.8468e-17	 0.390325
0.261258	 6.0869e-17	 2.0869e-17	 4e-17	 0.489368
0.261756	 5.7269e-17	 1.9554e-17	 3.7715e-17	 0.490934
0.262253	 5.3308e-17	 1.851e-17	 3.4798e-17	 0.48453
0.262748	 4.9283e-17	 1.7795e-17	 3.1488e-17	 0.469424
0.263242	 4.5286e-17	 1.6773e-17	 2.8513e-17	 0.45945
0.263733	 4.101e-17	 1.6644e-17	 2.4366e-17	 0.422625
0.264223	 3.7322e-17	 2.5182e-17	 1.214e-17	 0.194228
0.264711	 3.358e-17	 2.5444e-17	 8.136e-18	 0.137842
