Q 	 ICP 	  ICN 	 IXMCDR  
0.0539572	 4.6041e-15	 4.8904e-15	 -2.863e-16	 -0.0301543
0.0547922	 6.1786e-15	 6.6631e-15	 -4.845e-16	 -0.0377286
0.0556269	 8.0504e-15	 8.7302e-15	 -6.798e-16	 -0.0405111
0.0564617	 1.013e-14	 1.1001e-14	 -8.71e-16	 -0.0412191
0.0572955	 1.2307e-14	 1.3318e-14	 -1.011e-15	 -0.0394537
0.058129	 1.4235e-14	 1.5395e-14	 -1.16e-15	 -0.0391495
0.058962	 1.6035e-14	 1.7303e-14	 -1.268e-15	 -0.0380347
0.0597947	 1.7425e-14	 1.8713e-14	 -1.288e-15	 -0.0356412
0.060627	 1.8672e-14	 1.9958e-14	 -1.286e-15	 -0.0332902
0.0614588	 1.9321e-14	 2.0633e-14	 -1.312e-15	 -0.0328378
0.0622902	 1.9646e-14	 2.086e-14	 -1.214e-15	 -0.0299709
0.0631212	 1.9701e-14	 2.0772e-14	 -1.071e-15	 -0.0264621
0.0639518	 1.9149e-14	 2.0097e-14	 -9.48e-16	 -0.0241553
0.0647819	 1.8425e-14	 1.9231e-14	 -8.06e-16	 -0.0214043
0.0656115	 1.7513e-14	 1.8145e-14	 -6.32e-16	 -0.0177239
0.0664408	 1.6179e-14	 1.6691e-14	 -5.12e-16	 -0.0155765
0.0672695	 1.4781e-14	 1.5183e-14	 -4.02e-16	 -0.0134161
0.0680978	 1.3322e-14	 1.3586e-14	 -2.64e-16	 -0.00981121
0.0689257	 1.1768e-14	 1.1924e-14	 -1.56e-16	 -0.0065845
0.069753	 1.0209e-14	 1.0302e-14	 -9.3e-17	 -0.00453415
0.0705799	 8.7311e-15	 8.7622e-15	 -3.11e-17	 -0.00177782
0.0714063	 7.3745e-15	 7.3668e-15	 7.7e-18	 0.000522342
0.0722323	 6.1089e-15	 6.0655e-15	 4.34e-17	 0.00356486
0.0730577	 5.0403e-15	 4.9774e-15	 6.29e-17	 0.00627889
0.0738826	 4.1694e-15	 4.1038e-15	 6.56e-17	 0.00792922
0.074707	 3.4548e-15	 3.2527e-15	 2.021e-16	 0.0301305
0.0755309	 2.8346e-15	 2.7954e-15	 3.92e-17	 0.0069627
0.0763543	 2.5603e-15	 2.5238e-15	 3.65e-17	 0.00717925
0.0771772	 2.4335e-15	 2.4139e-15	 1.96e-17	 0.0040434
0.0779995	 2.4573e-15	 2.4534e-15	 3.9e-18	 0.000794184
0.0788213	 2.6179e-15	 2.6285e-15	 -1.06e-17	 -0.00202043
0.0796425	 2.8864e-15	 2.9094e-15	 -2.3e-17	 -0.00396839
0.0804633	 3.202e-15	 3.2388e-15	 -3.68e-17	 -0.00571358
0.0812834	 3.7028e-15	 3.7453e-15	 -4.25e-17	 -0.00570615
0.082103	 4.1503e-15	 4.2035e-15	 -5.32e-17	 -0.00636836
0.0829221	 4.5422e-15	 4.5858e-15	 -4.36e-17	 -0.00477651
0.0837405	 4.9195e-15	 4.9588e-15	 -3.93e-17	 -0.00397842
0.0845584	 5.2646e-15	 5.2868e-15	 -2.22e-17	 -0.00210399
0.0853757	 5.5271e-15	 5.536e-15	 -8.9e-18	 -0.000804476
0.0861925	 5.7113e-15	 5.7107e-15	 6e-19	 5.25302e-05
0.0870086	 5.8217e-15	 5.8085e-15	 1.32e-17	 0.00113498
0.0878242	 5.8612e-15	 5.8264e-15	 3.48e-17	 0.00297751
0.0886391	 5.7588e-15	 5.714e-15	 4.48e-17	 0.00390489
0.0894535	 5.6113e-15	 5.5464e-15	 6.49e-17	 0.00581661
0.0902672	 5.4031e-15	 5.3376e-15	 6.55e-17	 0.0060983
0.0910803	 5.0902e-15	 5.0006e-15	 8.96e-17	 0.00887938
0.0918928	 4.7422e-15	 4.6445e-15	 9.77e-17	 0.0104083
0.0927046	 4.3587e-15	 4.2569e-15	 1.018e-16	 0.0118158
0.0935158	 3.9345e-15	 3.8252e-15	 1.093e-16	 0.0140856
0.0943264	 3.499e-15	 3.3836e-15	 1.154e-16	 0.0167669
0.0951363	 3.0639e-15	 2.9492e-15	 1.147e-16	 0.019075
0.0959456	 2.6464e-15	 2.5317e-15	 1.147e-16	 0.022151
0.0967542	 2.2263e-15	 2.1182e-15	 1.081e-16	 0.024882
0.0975622	 1.8461e-15	 1.7441e-15	 1.02e-16	 0.0284107
0.0983695	 1.5046e-15	 1.4129e-15	 9.17e-17	 0.031431
0.0991761	 1.1962e-15	 1.1099e-15	 8.63e-17	 0.0374225
0.099982	 9.3571e-16	 8.5722e-16	 7.849e-17	 0.0437775
0.100787	 7.2064e-16	 6.2175e-16	 9.889e-17	 0.0736671
0.101592	 5.2563e-16	 4.6829e-16	 5.734e-17	 0.0576908
0.102396	 4.0564e-16	 3.5466e-16	 5.098e-17	 0.0670525
0.103199	 3.2408e-16	 2.7956e-16	 4.452e-17	 0.0737526
0.104001	 2.7932e-16	 2.3952e-16	 3.98e-17	 0.0767096
0.104803	 2.6453e-16	 2.2857e-16	 3.596e-17	 0.0729264
0.105604	 2.7721e-16	 2.4338e-16	 3.383e-17	 0.064984
0.106404	 3.1107e-16	 2.7911e-16	 3.196e-17	 0.054153
0.107204	 3.5872e-16	 3.2742e-16	 3.13e-17	 0.0456175
0.108003	 4.1685e-16	 3.8339e-16	 3.346e-17	 0.0418125
0.108801	 4.7983e-16	 4.4494e-16	 3.489e-17	 0.0377283
0.109598	 5.4084e-16	 5.0432e-16	 3.652e-17	 0.034942
0.110395	 5.9752e-16	 5.5768e-16	 3.984e-17	 0.0344875
0.111191	 6.4711e-16	 6.0446e-16	 4.265e-17	 0.0340772
0.111986	 6.8629e-16	 6.4254e-16	 4.375e-17	 0.0329237
0.11278	 7.064e-16	 6.6433e-16	 4.207e-17	 0.0306917
0.113574	 7.2256e-16	 6.7388e-16	 4.868e-17	 0.0348601
0.114366	 7.2498e-16	 6.7292e-16	 5.206e-17	 0.0372416
0.115158	 7.0735e-16	 6.5539e-16	 5.196e-17	 0.0381291
0.115949	 6.8131e-16	 6.297e-16	 5.161e-17	 0.0393666
0.11674	 6.4498e-16	 5.9542e-16	 4.956e-17	 0.0399549
0.117529	 5.9855e-16	 5.5041e-16	 4.814e-17	 0.0418988
0.118318	 5.4488e-16	 5.0006e-16	 4.482e-17	 0.0428924
0.119106	 4.884e-16	 4.4797e-16	 4.043e-17	 0.0431774
0.119893	 4.3105e-16	 3.9449e-16	 3.656e-17	 0.0442862
0.12068	 3.6999e-16	 3.3792e-16	 3.207e-17	 0.0453024
0.121465	 3.1293e-16	 2.8638e-16	 2.655e-17	 0.0443009
0.12225	 2.5951e-16	 2.3837e-16	 2.114e-17	 0.04246
0.123034	 2.0879e-16	 1.9328e-16	 1.551e-17	 0.0385754
0.123817	 1.6816e-16	 1.543e-16	 1.386e-17	 0.0429821
0.124599	 1.2508e-16	 1.2194e-16	 3.14e-18	 0.0127115
0.12538	 9.4407e-17	 9.5086e-17	 -6.79e-19	 -0.00358325
0.126161	 6.9847e-17	 7.432e-17	 -4.473e-18	 -0.0310265
0.12694	 5.1964e-17	 6.6504e-17	 -1.454e-17	 -0.122734
0.127719	 3.9743e-17	 4.8834e-17	 -9.091e-18	 -0.102634
0.128497	 4.1581e-17	 4.3729e-17	 -2.148e-18	 -0.0251788
0.129274	 3.0371e-17	 4.2549e-17	 -1.2178e-17	 -0.167005
0.13005	 3.212e-17	 4.4546e-17	 -1.2426e-17	 -0.16208
0.130825	 3.6589e-17	 4.8837e-17	 -1.2248e-17	 -0.143376
0.131599	 4.3414e-17	 5.4796e-17	 -1.1382e-17	 -0.115895
0.132372	 5.1529e-17	 6.1335e-17	 -9.806e-18	 -0.0868833
0.133145	 5.9878e-17	 6.7763e-17	 -7.885e-18	 -0.0617748
0.133916	 6.8468e-17	 7.1125e-17	 -2.657e-18	 -0.0190339
0.134687	 8.9925e-17	 7.8939e-17	 1.0986e-17	 0.0650583
0.135457	 8.2337e-17	 8.2593e-17	 -2.56e-19	 -0.00155217
0.136226	 8.6456e-17	 8.4459e-17	 1.997e-18	 0.0116842
0.136993	 8.9199e-17	 8.4596e-17	 4.603e-18	 0.0264852
0.13776	 9.0086e-17	 8.3145e-17	 6.941e-18	 0.0400679
0.138526	 8.8627e-17	 7.9981e-17	 8.646e-18	 0.0512787
0.139291	 8.5417e-17	 7.519e-17	 1.0227e-17	 0.0636772
0.140055	 8.07e-17	 6.9715e-17	 1.0985e-17	 0.0730313
0.140818	 7.48e-17	 6.3205e-17	 1.1595e-17	 0.0840187
0.141581	 6.7946e-17	 5.6271e-17	 1.1675e-17	 0.0939887
0.142342	 6.0899e-17	 4.9687e-17	 1.1212e-17	 0.101387
0.143102	 5.3777e-17	 4.3462e-17	 1.0315e-17	 0.106079
0.143861	 4.6755e-17	 3.7693e-17	 9.062e-18	 0.107309
0.144619	 4.0558e-17	 3.2978e-17	 7.58e-18	 0.103079
0.145377	 3.5222e-17	 2.9323e-17	 5.899e-18	 0.0913936
0.146133	 3.0705e-17	 2.6899e-17	 3.806e-18	 0.0660718
0.146888	 2.7686e-17	 2.5752e-17	 1.934e-18	 0.0361915
0.147642	 2.5705e-17	 2.6007e-17	 -3.02e-19	 -0.00584004
0.148395	 2.5079e-17	 2.732e-17	 -2.241e-18	 -0.042768
0.149148	 2.5683e-17	 2.9697e-17	 -4.014e-18	 -0.072481
0.149899	 2.7348e-17	 3.2968e-17	 -5.62e-18	 -0.0931759
0.150649	 2.9801e-17	 3.698e-17	 -7.179e-18	 -0.107501
0.151398	 3.2891e-17	 4.1156e-17	 -8.265e-18	 -0.111618
0.152146	 3.6726e-17	 4.5967e-17	 -9.241e-18	 -0.111751
0.152893	 4.0827e-17	 5.0704e-17	 -9.877e-18	 -0.107909
0.153639	 4.4831e-17	 5.492e-17	 -1.0089e-17	 -0.101142
0.154384	 4.8936e-17	 5.8666e-17	 -9.73e-18	 -0.0904258
0.155128	 5.2664e-17	 6.2079e-17	 -9.415e-18	 -0.0820529
0.155871	 5.5923e-17	 6.4712e-17	 -8.789e-18	 -0.0728561
0.156612	 5.8536e-17	 6.6443e-17	 -7.907e-18	 -0.0632666
0.157353	 6.0854e-17	 6.7454e-17	 -6.6e-18	 -0.0514387
0.158093	 6.2169e-17	 6.7589e-17	 -5.42e-18	 -0.0417701
0.158831	 6.2489e-17	 6.6645e-17	 -4.156e-18	 -0.0321836
0.159569	 6.2253e-17	 6.523e-17	 -2.977e-18	 -0.0233521
0.160305	 6.1365e-17	 6.2769e-17	 -1.404e-18	 -0.0113104
0.16104	 5.9569e-17	 5.9751e-17	 -1.82e-19	 -0.00152531
0.161774	 5.7387e-17	 5.6269e-17	 1.118e-18	 0.0098367
0.162507	 5.4589e-17	 5.2551e-17	 2.038e-18	 0.0190218
0.163239	 5.1504e-17	 4.8457e-17	 3.047e-18	 0.0304819
0.16397	 4.8046e-17	 4.4436e-17	 3.61e-18	 0.0390346
0.1647	 4.4484e-17	 4.0468e-17	 4.016e-18	 0.0472738
0.165428	 4.0965e-17	 3.6763e-17	 4.202e-18	 0.0540603
0.166156	 3.7523e-17	 3.3255e-17	 4.268e-18	 0.0603012
0.166882	 3.4471e-17	 3.023e-17	 4.241e-18	 0.0655477
0.167607	 3.1721e-17	 2.7973e-17	 3.748e-18	 0.0627869
0.168331	 2.9298e-17	 2.6073e-17	 3.225e-18	 0.0582435
0.169054	 2.749e-17	 2.4765e-17	 2.725e-18	 0.0521481
0.169775	 2.6056e-17	 2.4141e-17	 1.915e-18	 0.0381497
0.170496	 2.5213e-17	 2.4036e-17	 1.177e-18	 0.023899
0.171215	 2.454e-17	 2.4453e-17	 8.7e-20	 0.00177576
0.171933	 2.4799e-17	 2.5279e-17	 -4.8e-19	 -0.00958505
0.17265	 2.5054e-17	 2.6476e-17	 -1.422e-18	 -0.0275956
0.173366	 2.5711e-17	 2.7737e-17	 -2.026e-18	 -0.037906
0.174081	 2.6438e-17	 2.914e-17	 -2.702e-18	 -0.0486164
0.174794	 2.7441e-17	 3.07e-17	 -3.259e-18	 -0.0560534
0.175506	 2.8227e-17	 3.2044e-17	 -3.817e-18	 -0.0633306
0.176217	 2.8928e-17	 3.3078e-17	 -4.15e-18	 -0.066929
0.176927	 2.9726e-17	 3.3613e-17	 -3.887e-18	 -0.0613682
0.177636	 3.0073e-17	 3.5439e-17	 -5.366e-18	 -0.0819087
0.178343	 3.0251e-17	 3.3855e-17	 -3.604e-18	 -0.0562194
0.179049	 3e-17	 3.4817e-17	 -4.817e-18	 -0.0743169
0.179754	 2.938e-17	 3.264e-17	 -3.26e-18	 -0.0525637
0.180458	 2.8567e-17	 3.1961e-17	 -3.394e-18	 -0.0560732
0.18116	 2.7375e-17	 2.9836e-17	 -2.461e-18	 -0.0430162
0.181861	 2.5963e-17	 2.9464e-17	 -3.501e-18	 -0.0631642
0.182561	 2.4184e-17	 2.5905e-17	 -1.721e-18	 -0.0343588
0.18326	 2.2245e-17	 2.4449e-17	 -2.204e-18	 -0.0472009
0.183957	 2.0236e-17	 2.1382e-17	 -1.146e-18	 -0.0275362
0.184654	 1.8154e-17	 1.8878e-17	 -7.24e-19	 -0.0195507
0.185348	 2.5733e-17	 2.5995e-17	 -2.62e-19	 -0.00506496
0.186042	 1.413e-17	 1.4206e-17	 -7.6e-20	 -0.0026821
0.186735	 1.2518e-17	 1.2247e-17	 2.71e-19	 0.0109429
0.187426	 1.1101e-17	 1.0552e-17	 5.49e-19	 0.0253545
0.188115	 9.9674e-18	 9.3167e-18	 6.507e-19	 0.0337428
0.188804	 9.2673e-18	 8.6035e-18	 6.638e-19	 0.0371444
0.189491	 8.9854e-18	 8.3378e-18	 6.476e-19	 0.0373834
0.190177	 9.2057e-18	 8.709e-18	 4.967e-19	 0.0277258
0.190862	 9.8107e-18	 9.5715e-18	 2.392e-19	 0.0123412
0.191545	 1.1013e-17	 1.105e-17	 -3.7e-20	 -0.00167702
0.192227	 1.2531e-17	 1.292e-17	 -3.89e-19	 -0.0152843
0.192908	 1.4581e-17	 1.5428e-17	 -8.47e-19	 -0.0282249
0.193587	 1.7006e-17	 1.8314e-17	 -1.308e-18	 -0.0370328
0.194265	 1.98e-17	 2.1574e-17	 -1.774e-18	 -0.0428772
0.194942	 2.2673e-17	 2.5095e-17	 -2.422e-18	 -0.0507034
0.195617	 2.5904e-17	 2.8652e-17	 -2.748e-18	 -0.0503703
0.196291	 2.9286e-17	 3.2614e-17	 -3.328e-18	 -0.0537641
0.196964	 3.2552e-17	 3.6258e-17	 -3.706e-18	 -0.0538585
0.197635	 3.5899e-17	 4.0096e-17	 -4.197e-18	 -0.0552273
0.198305	 3.9002e-17	 4.3361e-17	 -4.359e-18	 -0.0529242
0.198974	 4.1917e-17	 4.6612e-17	 -4.695e-18	 -0.0530335
0.199641	 4.4639e-17	 4.9454e-17	 -4.815e-18	 -0.0511728
0.200307	 4.7006e-17	 5.1888e-17	 -4.882e-18	 -0.049366
0.200971	 4.8733e-17	 5.3587e-17	 -4.854e-18	 -0.0474394
0.201635	 5.0008e-17	 5.5081e-17	 -5.073e-18	 -0.0482734
0.202296	 5.1269e-17	 5.5825e-17	 -4.556e-18	 -0.0425421
0.202957	 5.131e-17	 5.6097e-17	 -4.787e-18	 -0.0445688
0.203616	 5.1237e-17	 5.5804e-17	 -4.567e-18	 -0.0426659
0.204273	 5.0735e-17	 5.5086e-17	 -4.351e-18	 -0.0411166
0.204929	 4.9702e-17	 5.3598e-17	 -3.896e-18	 -0.0377154
0.205584	 4.8033e-17	 5.1534e-17	 -3.501e-18	 -0.0351623
0.206238	 4.6182e-17	 4.9265e-17	 -3.083e-18	 -0.0323006
0.20689	 4.3847e-17	 4.6721e-17	 -2.874e-18	 -0.0317331
0.20754	 4.1083e-17	 4.3489e-17	 -2.406e-18	 -0.0284491
0.208189	 3.8329e-17	 4.0381e-17	 -2.052e-18	 -0.0260704
0.208837	 3.52e-17	 3.6963e-17	 -1.763e-18	 -0.0244308
0.209483	 3.2165e-17	 3.3432e-17	 -1.267e-18	 -0.0193149
0.210128	 2.9039e-17	 3.0032e-17	 -9.93e-19	 -0.0168103
0.210771	 2.5865e-17	 2.6629e-17	 -7.64e-19	 -0.014554
0.211413	 2.2874e-17	 2.3412e-17	 -5.38e-19	 -0.0116234
0.212054	 1.9996e-17	 2.0446e-17	 -4.5e-19	 -0.011127
0.212693	 1.7519e-17	 1.7945e-17	 -4.26e-19	 -0.0120122
0.21333	 1.5183e-17	 1.5423e-17	 -2.4e-19	 -0.0078416
0.213967	 1.3264e-17	 1.3306e-17	 -4.2e-20	 -0.00158073
0.214601	 1.1617e-17	 1.1692e-17	 -7.5e-20	 -0.00321764
0.215234	 1.0376e-17	 1.0473e-17	 -9.7e-20	 -0.0046525
0.215866	 9.4344e-18	 9.6915e-18	 -2.571e-19	 -0.0134425
0.216496	 8.9609e-18	 9.3228e-18	 -3.619e-19	 -0.0197936
0.217125	 8.9072e-18	 9.3863e-18	 -4.791e-19	 -0.0261896
0.217752	 9.1977e-18	 9.834e-18	 -6.363e-19	 -0.0334337
0.218378	 9.8035e-18	 1.0654e-17	 -8.505e-19	 -0.041574
0.219002	 1.0782e-17	 1.1794e-17	 -1.012e-18	 -0.0448264
0.219625	 1.2054e-17	 1.3238e-17	 -1.184e-18	 -0.0468132
0.220246	 1.3543e-17	 1.4814e-17	 -1.271e-18	 -0.0448214
0.220866	 1.5208e-17	 1.6753e-17	 -1.545e-18	 -0.0483402
0.221484	 1.709e-17	 1.876e-17	 -1.67e-18	 -0.046583
0.222101	 1.899e-17	 2.084e-17	 -1.85e-18	 -0.0464474
0.222716	 2.1064e-17	 2.2923e-17	 -1.859e-18	 -0.0422625
0.22333	 2.3064e-17	 2.5176e-17	 -2.112e-18	 -0.0437811
0.223942	 2.5e-17	 2.7057e-17	 -2.057e-18	 -0.0395144
0.224553	 2.6855e-17	 2.8884e-17	 -2.029e-18	 -0.0364018
0.225162	 2.8584e-17	 3.0622e-17	 -2.038e-18	 -0.0344222
0.225769	 3.0265e-17	 3.2195e-17	 -1.93e-18	 -0.0308998
0.226375	 3.1593e-17	 3.3494e-17	 -1.901e-18	 -0.0292071
0.226979	 3.2651e-17	 3.4604e-17	 -1.953e-18	 -0.0290387
0.227582	 3.3745e-17	 3.5271e-17	 -1.526e-18	 -0.0221108
0.228184	 3.4222e-17	 3.5817e-17	 -1.595e-18	 -0.022773
0.228783	 3.4654e-17	 3.606e-17	 -1.406e-18	 -0.0198829
0.229382	 3.4724e-17	 3.6009e-17	 -1.285e-18	 -0.0181669
0.229978	 3.4641e-17	 3.5541e-17	 -9e-19	 -0.0128238
0.230573	 3.4105e-17	 3.4859e-17	 -7.54e-19	 -0.0109332
0.231167	 3.3544e-17	 3.4082e-17	 -5.38e-19	 -0.00795552
0.231758	 3.2663e-17	 3.3066e-17	 -4.03e-19	 -0.00613124
0.232349	 3.1559e-17	 3.1745e-17	 -1.86e-19	 -0.0029382
0.232937	 3.0209e-17	 3.0342e-17	 -1.33e-19	 -0.0021965
0.233524	 2.8758e-17	 2.8798e-17	 -4e-20	 -0.000694975
0.23411	 2.7044e-17	 2.7047e-17	 -3e-21	 -5.54621e-05
0.234694	 2.6153e-17	 2.5311e-17	 8.42e-19	 0.016361
0.235276	 2.3528e-17	 2.3594e-17	 -6.6e-20	 -0.00140062
0.235857	 2.2349e-17	 2.1742e-17	 6.07e-19	 0.013767
0.236436	 2.0099e-17	 1.9853e-17	 2.46e-19	 0.00615739
0.237013	 1.9413e-17	 1.817e-17	 1.243e-18	 0.0330735
0.237589	 1.678e-17	 1.6528e-17	 2.52e-19	 0.00756575
0.238163	 1.532e-17	 1.4928e-17	 3.92e-19	 0.0129595
0.238736	 1.4567e-17	 1.3462e-17	 1.105e-18	 0.0394235
0.239307	 1.2572e-17	 1.2253e-17	 3.19e-19	 0.0128499
0.239876	 1.1487e-17	 1.0931e-17	 5.56e-19	 0.0248015
0.240443	 1.0438e-17	 9.9497e-18	 4.883e-19	 0.0239507
0.241009	 9.5278e-18	 9.0735e-18	 4.543e-19	 0.024423
0.241574	 8.7825e-18	 8.4021e-18	 3.804e-19	 0.0221361
0.242136	 8.1695e-18	 7.8538e-18	 3.157e-19	 0.0197026
0.242697	 7.6628e-18	 7.469e-18	 1.938e-19	 0.0128075
0.243257	 7.3306e-18	 7.2269e-18	 1.037e-19	 0.00712348
0.243814	 7.1505e-18	 7.1773e-18	 -2.68e-20	 -0.00187049
0.24437	 7.1147e-18	 7.2225e-18	 -1.078e-19	 -0.0075189
0.244925	 7.2062e-18	 7.4173e-18	 -2.111e-19	 -0.0144357
0.245477	 7.3935e-18	 7.6479e-18	 -2.544e-19	 -0.0169133
0.246028	 7.6913e-18	 8.0358e-18	 -3.445e-19	 -0.0219049
0.246578	 8.0525e-18	 8.4832e-18	 -4.307e-19	 -0.0260467
0.247125	 8.4407e-18	 8.9621e-18	 -5.214e-19	 -0.0299607
0.247671	 8.8779e-18	 9.4215e-18	 -5.436e-19	 -0.0297059
0.248215	 9.3834e-18	 9.9807e-18	 -5.973e-19	 -0.0308457
0.248758	 9.9008e-18	 1.0512e-17	 -6.112e-19	 -0.029942
0.249298	 1.0418e-17	 1.1036e-17	 -6.18e-19	 -0.0288058
0.249838	 1.0889e-17	 1.1559e-17	 -6.7e-19	 -0.0298468
0.250375	 1.1395e-17	 1.205e-17	 -6.55e-19	 -0.0279377
0.250911	 1.1813e-17	 1.2395e-17	 -5.82e-19	 -0.0240416
0.251444	 1.2191e-17	 1.2713e-17	 -5.22e-19	 -0.0209605
0.251977	 1.2524e-17	 1.3087e-17	 -5.63e-19	 -0.0219827
0.252507	 1.2798e-17	 1.3202e-17	 -4.04e-19	 -0.0155385
0.253036	 1.2944e-17	 1.3378e-17	 -4.34e-19	 -0.0164881
0.253563	 1.3071e-17	 1.3412e-17	 -3.41e-19	 -0.0128762
0.254088	 1.3006e-17	 1.3284e-17	 -2.78e-19	 -0.0105744
0.254612	 1.3182e-17	 1.3314e-17	 -1.32e-19	 -0.00498188
0.255133	 1.3026e-17	 1.3122e-17	 -9.6e-20	 -0.00367141
0.255654	 1.2893e-17	 1.2969e-17	 -7.6e-20	 -0.00293867
0.256172	 1.2677e-17	 1.2658e-17	 1.9e-20	 0.000749951
0.256688	 1.2449e-17	 1.2297e-17	 1.52e-19	 0.00614241
0.257203	 1.2122e-17	 1.2028e-17	 9.4e-20	 0.00389234
0.257716	 1.1807e-17	 1.1547e-17	 2.6e-19	 0.011133
0.258227	 1.14e-17	 1.1177e-17	 2.23e-19	 0.00987731
