Q 	 ICP 	  ICN 	 IXMCDR  
0.0355038	 2.5889e-14	 2.4428e-14	 1.461e-15	 0.0290359
0.0363456	 2.8618e-14	 2.7041e-14	 1.577e-15	 0.0283332
0.0371872	 3.0975e-14	 2.9323e-14	 1.652e-15	 0.0273973
0.0380285	 3.2702e-14	 3.1001e-14	 1.701e-15	 0.026702
0.0388695	 3.278e-14	 3.1051e-14	 1.729e-15	 0.0270872
0.0397103	 3.2144e-14	 3.0424e-14	 1.72e-15	 0.0274901
0.0405508	 3.0887e-14	 2.9187e-14	 1.7e-15	 0.0282984
0.0413911	 2.8313e-14	 2.6656e-14	 1.657e-15	 0.0301443
0.042231	 2.5485e-14	 2.3954e-14	 1.531e-15	 0.0309675
0.0430707	 2.244e-14	 2.099e-14	 1.45e-15	 0.0333871
0.04391	 1.9002e-14	 1.7702e-14	 1.3e-15	 0.0354185
0.0447491	 1.5583e-14	 1.4455e-14	 1.128e-15	 0.0375524
0.0455878	 1.2408e-14	 1.1455e-14	 9.53e-16	 0.0399363
0.0464263	 9.5608e-15	 8.7923e-15	 7.685e-16	 0.041873
0.0472644	 6.9078e-15	 6.3096e-15	 5.982e-16	 0.0452585
0.0481022	 4.8119e-15	 4.3591e-15	 4.528e-16	 0.049373
0.0489397	 3.0046e-15	 2.7007e-15	 3.039e-16	 0.0532663
0.0497768	 1.9827e-15	 1.7726e-15	 2.101e-16	 0.0559476
0.0506136	 1.3569e-15	 1.2222e-15	 1.347e-16	 0.0522275
0.05145	 1.152e-15	 1.0619e-15	 9.01e-17	 0.0406974
0.0522861	 1.2908e-15	 1.2209e-15	 6.99e-17	 0.0278298
0.0531219	 1.7209e-15	 1.6428e-15	 7.81e-17	 0.0232185
0.0539572	 2.3625e-15	 2.2629e-15	 9.96e-17	 0.0215333
0.0547922	 3.1853e-15	 3.0372e-15	 1.481e-16	 0.0238007
0.0556269	 4.1065e-15	 3.8938e-15	 2.127e-16	 0.0265865
0.0564617	 5.0754e-15	 4.8026e-15	 2.728e-16	 0.0276169
0.0572955	 6.0183e-15	 5.6753e-15	 3.43e-16	 0.0293323
0.058129	 6.6805e-15	 6.2942e-15	 3.863e-16	 0.0297733
0.058962	 7.152e-15	 6.8515e-15	 3.005e-16	 0.0214589
0.0597947	 7.7622e-15	 7.126e-15	 6.362e-16	 0.0427318
0.060627	 8.0102e-15	 7.4904e-15	 5.198e-16	 0.0335342
0.0614588	 8.0722e-15	 7.5329e-15	 5.393e-16	 0.0345592
0.0622902	 8.0277e-15	 7.4679e-15	 5.598e-16	 0.0361264
0.0631212	 7.8832e-15	 7.3226e-15	 5.606e-16	 0.0368675
0.0639518	 7.385e-15	 6.8265e-15	 5.585e-16	 0.0392992
0.0647819	 6.9061e-15	 6.3649e-15	 5.412e-16	 0.0407806
0.0656115	 6.4561e-15	 5.9061e-15	 5.5e-16	 0.0444905
0.0664408	 5.7196e-15	 5.243e-15	 4.766e-16	 0.0434751
0.0672695	 5.056e-15	 4.6364e-15	 4.196e-16	 0.0432917
0.0680978	 4.4266e-15	 4.0381e-15	 3.885e-16	 0.0458965
0.0689257	 3.7781e-15	 3.4223e-15	 3.558e-16	 0.0494139
0.069753	 3.1317e-15	 2.8288e-15	 3.029e-16	 0.0508179
0.0705799	 2.5699e-15	 2.3145e-15	 2.554e-16	 0.0522889
0.0714063	 2.1204e-15	 1.8952e-15	 2.252e-16	 0.0560813
0.0722323	 1.5776e-15	 1.3999e-15	 1.777e-16	 0.0596809
0.0730577	 1.2789e-15	 1.1281e-15	 1.508e-16	 0.0626506
0.0738826	 1.0447e-15	 9.1731e-16	 1.2739e-16	 0.0649283
0.074707	 8.5444e-16	 7.4842e-16	 1.0602e-16	 0.0661443
0.0755309	 7.4964e-16	 6.571e-16	 9.254e-17	 0.0657833
0.0763543	 7.1849e-16	 6.3156e-16	 8.693e-17	 0.0643902
0.0771772	 7.3066e-16	 6.5072e-16	 7.994e-17	 0.0578697
0.0779995	 7.8737e-16	 7.0373e-16	 8.364e-17	 0.0560928
0.0788213	 8.8506e-16	 7.9523e-16	 8.983e-17	 0.053461
0.0796425	 1.0156e-15	 9.1195e-16	 1.0365e-16	 0.0537729
0.0804633	 1.1241e-15	 1.0145e-15	 1.096e-16	 0.0512485
0.0812834	 1.2582e-15	 1.1321e-15	 1.261e-16	 0.0527549
0.082103	 1.4046e-15	 1.2661e-15	 1.385e-16	 0.0518591
0.0829221	 1.5044e-15	 1.348e-15	 1.564e-16	 0.054831
0.0837405	 1.5967e-15	 1.4316e-15	 1.651e-16	 0.054519
0.0845584	 1.6759e-15	 1.4983e-15	 1.776e-16	 0.0559511
0.0853757	 1.714e-15	 1.5317e-15	 1.823e-16	 0.0561666
0.0861925	 1.7244e-15	 1.5381e-15	 1.863e-16	 0.0571034
0.0870086	 1.7141e-15	 1.5269e-15	 1.872e-16	 0.05776
0.0878242	 1.6726e-15	 1.5031e-15	 1.695e-16	 0.0533741
0.0886391	 1.6416e-15	 1.4126e-15	 2.29e-16	 0.0749787
0.0894535	 1.4598e-15	 1.3327e-15	 1.271e-16	 0.0455148
0.0902672	 1.4473e-15	 1.2519e-15	 1.954e-16	 0.0723918
0.0910803	 1.2698e-15	 1.1183e-15	 1.515e-16	 0.0634396
0.0918928	 1.1776e-15	 9.979e-16	 1.797e-16	 0.0826017
0.0927046	 1.0092e-15	 8.8036e-16	 1.2884e-16	 0.0681852
0.0935158	 8.7275e-16	 7.5527e-16	 1.1748e-16	 0.0721613
0.0943264	 7.3689e-16	 6.3594e-16	 1.0095e-16	 0.0735342
0.0951363	 6.1342e-16	 5.2912e-16	 8.43e-17	 0.073783
0.0959456	 5.0439e-16	 4.3228e-16	 7.211e-17	 0.0769855
0.0967542	 3.9543e-16	 3.3652e-16	 5.891e-17	 0.0804836
0.0975622	 3.0441e-16	 2.5821e-16	 4.62e-17	 0.0821158
0.0983695	 2.3081e-16	 1.9314e-16	 3.767e-17	 0.0888548
0.0991761	 1.6334e-16	 1.386e-16	 2.474e-17	 0.0819368
0.099982	 1.0928e-16	 8.9304e-17	 1.9976e-17	 0.100592
0.100787	 7.1049e-17	 5.746e-17	 1.3589e-17	 0.105744
0.101592	 4.3947e-17	 3.4656e-17	 9.291e-18	 0.118202
0.102396	 3.5114e-17	 2.0212e-17	 1.4902e-17	 0.269349
0.103199	 1.69e-17	 2.2731e-17	 -5.831e-18	 -0.147132
0.104001	 1.4591e-17	 1.1654e-17	 2.937e-18	 0.111907
0.104803	 1.7518e-17	 1.4444e-17	 3.074e-18	 0.0961767
0.105604	 2.4549e-17	 2.074e-17	 3.809e-18	 0.0841043
0.106404	 3.5266e-17	 2.9042e-17	 6.224e-18	 0.0967842
0.107204	 4.5725e-17	 4.8105e-17	 -2.38e-18	 -0.025365
0.108003	 5.7901e-17	 4.7396e-17	 1.0505e-17	 0.0997654
0.108801	 7.7974e-17	 5.6409e-17	 2.1565e-17	 0.160474
0.109598	 7.8298e-17	 6.3764e-17	 1.4534e-17	 0.102307
0.110395	 8.5866e-17	 7.8757e-17	 7.109e-18	 0.0431835
0.111191	 9.227e-17	 7.4108e-17	 1.8162e-17	 0.109161
0.111986	 9.6496e-17	 7.7607e-17	 1.8889e-17	 0.108493
0.11278	 9.6546e-17	 7.8184e-17	 1.8362e-17	 0.105088
0.113574	 9.6115e-17	 7.7095e-17	 1.902e-17	 0.109809
0.114366	 9.4979e-17	 7.6082e-17	 1.8897e-17	 0.110469
0.115158	 9.0806e-17	 7.3159e-17	 1.7647e-17	 0.107627
0.115949	 8.6843e-17	 7.1715e-17	 1.5128e-17	 0.0954099
0.11674	 8.443e-17	 7.0698e-17	 1.3732e-17	 0.0885204
0.117529	 8.0542e-17	 6.9471e-17	 1.1071e-17	 0.0738003
0.118318	 7.7803e-17	 6.8022e-17	 9.781e-18	 0.0670735
0.119106	 7.6315e-17	 6.7889e-17	 8.426e-18	 0.0584311
0.119893	 7.6268e-17	 6.9274e-17	 6.994e-18	 0.0480549
0.12068	 7.5085e-17	 7.1197e-17	 3.888e-18	 0.0265788
0.121465	 7.6162e-17	 7.3655e-17	 2.507e-18	 0.0167337
0.12225	 7.8631e-17	 7.7918e-17	 7.13e-19	 0.00455448
0.123034	 8.0052e-17	 7.9212e-17	 8.4e-19	 0.00527426
0.123817	 8.1964e-17	 8.2949e-17	 -9.85e-19	 -0.00597285
0.124599	 8.4848e-17	 8.5588e-17	 -7.4e-19	 -0.00434181
0.12538	 8.6175e-17	 8.8649e-17	 -2.474e-18	 -0.0141514
0.126161	 8.7984e-17	 8.866e-17	 -6.76e-19	 -0.00382691
0.12694	 8.8449e-17	 9.0154e-17	 -1.705e-18	 -0.00954631
0.127719	 8.8998e-17	 9.0212e-17	 -1.214e-18	 -0.00677418
0.128497	 8.6025e-17	 8.7424e-17	 -1.399e-18	 -0.00806577
0.129274	 8.3366e-17	 8.4113e-17	 -7.47e-19	 -0.00446026
0.13005	 8.0965e-17	 8.1382e-17	 -4.17e-19	 -0.00256857
0.130825	 7.5704e-17	 7.4807e-17	 8.97e-19	 0.0059597
0.131599	 6.9802e-17	 6.9481e-17	 3.21e-19	 0.00230466
0.132372	 6.4367e-17	 6.3051e-17	 1.316e-18	 0.0103282
0.133145	 5.7219e-17	 5.5398e-17	 1.821e-18	 0.0161699
0.133916	 4.9891e-17	 4.7544e-17	 2.347e-18	 0.0240879
0.134687	 4.2681e-17	 4.0075e-17	 2.606e-18	 0.0314902
0.135457	 3.6094e-17	 3.338e-17	 2.714e-18	 0.039065
0.136226	 2.8786e-17	 2.6378e-17	 2.408e-18	 0.0436517
0.136993	 2.2695e-17	 2.0564e-17	 2.131e-18	 0.0492614
0.13776	 1.7648e-17	 2.4865e-17	 -7.217e-18	 -0.16976
0.138526	 2.2737e-17	 1.1673e-17	 1.1064e-17	 0.321534
0.139291	 1.0101e-17	 9.0179e-18	 1.0831e-18	 0.0566507
0.140055	 8.3e-18	 7.649e-18	 6.51e-19	 0.0408176
0.140818	 7.6745e-18	 7.4817e-18	 1.928e-19	 0.0127209
0.141581	 8.3586e-18	 8.6705e-18	 -3.119e-19	 -0.0183157
0.142342	 1.029e-17	 1.1053e-17	 -7.63e-19	 -0.0357494
0.143102	 1.3307e-17	 1.4295e-17	 -9.88e-19	 -0.0357945
0.143861	 1.718e-17	 1.8405e-17	 -1.225e-18	 -0.0344246
0.144619	 2.1815e-17	 2.318e-17	 -1.365e-18	 -0.0303367
0.145377	 2.6883e-17	 2.8572e-17	 -1.689e-18	 -0.0304571
0.146133	 3.2275e-17	 3.3486e-17	 -1.211e-18	 -0.0184152
0.146888	 4.6904e-17	 3.9035e-17	 7.869e-18	 0.0915649
0.147642	 4.2797e-17	 4.4071e-17	 -1.274e-18	 -0.0146659
0.148395	 4.7534e-17	 4.8554e-17	 -1.02e-18	 -0.0106153
0.149148	 5.1582e-17	 5.2017e-17	 -4.35e-19	 -0.00419888
0.149899	 5.4767e-17	 5.5299e-17	 -5.32e-19	 -0.00483346
0.150649	 5.8192e-17	 5.7187e-17	 1.005e-18	 0.00871042
0.151398	 5.8719e-17	 5.7628e-17	 1.091e-18	 0.00937712
0.152146	 5.943e-17	 5.788e-17	 1.55e-18	 0.0132129
0.152893	 5.8869e-17	 5.7545e-17	 1.324e-18	 0.0113732
0.153639	 5.7031e-17	 5.4764e-17	 2.267e-18	 0.0202782
0.154384	 5.4474e-17	 5.2218e-17	 2.256e-18	 0.021145
0.155128	 5.1335e-17	 4.8649e-17	 2.686e-18	 0.0268643
0.155871	 4.7145e-17	 4.4649e-17	 2.496e-18	 0.0271913
0.156612	 4.2571e-17	 3.9767e-17	 2.804e-18	 0.0340547
0.157353	 3.7994e-17	 3.5365e-17	 2.629e-18	 0.0358375
0.158093	 3.3328e-17	 3.0698e-17	 2.63e-18	 0.0410771
0.158831	 2.8014e-17	 2.5539e-17	 2.475e-18	 0.0462159
0.159569	 2.3633e-17	 2.1274e-17	 2.359e-18	 0.0525308
0.160305	 1.9448e-17	 1.7406e-17	 2.042e-18	 0.0554078
0.16104	 1.5534e-17	 1.3829e-17	 1.705e-18	 0.0580663
0.161774	 1.2404e-17	 1.1103e-17	 1.301e-18	 0.0553452
0.162507	 1.0052e-17	 9.0598e-18	 9.922e-19	 0.0519156
0.163239	 8.4783e-18	 7.5895e-18	 8.888e-19	 0.0553156
0.16397	 7.5931e-18	 7.1922e-18	 4.009e-19	 0.0271148
0.1647	 7.432e-18	 7.3897e-18	 4.23e-20	 0.00285392
0.165428	 8.1575e-18	 8.3221e-18	 -1.646e-19	 -0.00998811
0.166156	 9.4804e-18	 9.8662e-18	 -3.858e-19	 -0.0199415
0.166882	 1.1412e-17	 1.1952e-17	 -5.4e-19	 -0.0231125
0.167607	 1.3868e-17	 1.4597e-17	 -7.29e-19	 -0.0256104
0.168331	 1.6585e-17	 1.7411e-17	 -8.26e-19	 -0.024297
0.169054	 1.9727e-17	 2.0519e-17	 -7.92e-19	 -0.019679
0.169775	 2.2932e-17	 2.3469e-17	 -5.37e-19	 -0.011573
0.170496	 2.6036e-17	 2.6675e-17	 -6.39e-19	 -0.0121227
0.171215	 2.9151e-17	 2.9409e-17	 -2.58e-19	 -0.00440574
0.171933	 3.207e-17	 3.2482e-17	 -4.12e-19	 -0.00638245
0.17265	 3.486e-17	 3.4895e-17	 -3.5e-20	 -0.000501756
0.173366	 3.6519e-17	 3.6392e-17	 1.27e-19	 0.00174185
0.174081	 3.8304e-17	 3.788e-17	 4.24e-19	 0.00556547
0.174794	 3.9486e-17	 3.9002e-17	 4.84e-19	 0.00616655
0.175506	 3.9099e-17	 3.8611e-17	 4.88e-19	 0.00627976
0.176217	 3.9453e-17	 3.8707e-17	 7.46e-19	 0.00954452
0.176927	 3.911e-17	 3.7916e-17	 1.194e-18	 0.0155013
0.177636	 3.7698e-17	 3.6725e-17	 9.73e-19	 0.0130739
0.178343	 3.603e-17	 3.4775e-17	 1.255e-18	 0.0177247
0.179049	 3.3794e-17	 3.2739e-17	 1.055e-18	 0.0158568
0.179754	 3.1834e-17	 3.0247e-17	 1.587e-18	 0.0255634
0.180458	 2.8895e-17	 2.7394e-17	 1.501e-18	 0.026666
0.18116	 2.6295e-17	 2.4804e-17	 1.491e-18	 0.0291787
0.181861	 2.3547e-17	 2.2432e-17	 1.115e-18	 0.0242502
0.182561	 2.0554e-17	 1.947e-17	 1.084e-18	 0.0270837
0.18326	 1.7873e-17	 1.708e-17	 7.93e-19	 0.0226876
0.183957	 1.5584e-17	 1.4786e-17	 7.98e-19	 0.0262759
0.184654	 1.3431e-17	 1.2894e-17	 5.37e-19	 0.0203989
0.185348	 1.1628e-17	 1.1246e-17	 3.82e-19	 0.0167002
0.186042	 1.0366e-17	 1.0099e-17	 2.67e-19	 0.0130467
0.186735	 9.4212e-18	 9.4001e-18	 2.11e-20	 0.00112107
0.187426	 8.9074e-18	 8.9676e-18	 -6.02e-20	 -0.00336783
0.188115	 8.9068e-18	 9.1708e-18	 -2.64e-19	 -0.0146037
0.188804	 9.3795e-18	 9.7174e-18	 -3.379e-19	 -0.017694
0.189491	 1.0348e-17	 1.0629e-17	 -2.81e-19	 -0.0133956
0.190177	 1.1616e-17	 1.1923e-17	 -3.07e-19	 -0.0130422
0.190862	 1.3328e-17	 1.363e-17	 -3.02e-19	 -0.0112026
0.191545	 1.5234e-17	 1.5571e-17	 -3.37e-19	 -0.0109398
0.192227	 1.7457e-17	 1.752e-17	 -6.3e-20	 -0.00180118
0.192908	 1.9743e-17	 1.9807e-17	 -6.4e-20	 -0.0016182
0.193587	 2.2424e-17	 2.2104e-17	 3.2e-19	 0.00718649
0.194265	 2.4503e-17	 2.4068e-17	 4.35e-19	 0.00895596
0.194942	 2.7114e-17	 2.6434e-17	 6.8e-19	 0.0126989
0.195617	 2.957e-17	 2.8733e-17	 8.37e-19	 0.014356
0.196291	 3.1085e-17	 3.0157e-17	 9.28e-19	 0.015153
0.196964	 3.3087e-17	 3.1756e-17	 1.331e-18	 0.0205265
0.197635	 3.4947e-17	 3.3015e-17	 1.932e-18	 0.0284277
0.198305	 3.5967e-17	 3.4151e-17	 1.816e-18	 0.0258992
0.198974	 3.6969e-17	 3.4608e-17	 2.361e-18	 0.0329855
0.199641	 3.7347e-17	 3.5304e-17	 2.043e-18	 0.0281207
0.200307	 3.8068e-17	 3.5413e-17	 2.655e-18	 0.0361318
0.200971	 3.727e-17	 3.4599e-17	 2.671e-18	 0.0371648
0.201635	 3.7165e-17	 3.4145e-17	 3.02e-18	 0.0423503
0.202296	 3.6433e-17	 3.3521e-17	 2.912e-18	 0.0416274
0.202957	 3.4607e-17	 3.1829e-17	 2.778e-18	 0.0418147
0.203616	 3.3204e-17	 3.0623e-17	 2.581e-18	 0.0404374
0.204273	 3.1843e-17	 2.8901e-17	 2.942e-18	 0.0484328
0.204929	 2.9837e-17	 2.7237e-17	 2.6e-18	 0.0455549
0.205584	 2.7792e-17	 2.5154e-17	 2.638e-18	 0.0498243
0.206238	 2.5647e-17	 2.3417e-17	 2.23e-18	 0.0454508
0.20689	 2.3691e-17	 2.1403e-17	 2.288e-18	 0.0507385
0.20754	 2.1298e-17	 1.9251e-17	 2.047e-18	 0.0504821
0.208189	 1.9433e-17	 1.7565e-17	 1.868e-18	 0.0504892
0.208837	 1.748e-17	 1.5982e-17	 1.498e-18	 0.0447672
0.209483	 1.5432e-17	 1.4204e-17	 1.228e-18	 0.0414361
0.210128	 1.386e-17	 1.2641e-17	 1.219e-18	 0.0459983
0.210771	 1.244e-17	 1.1345e-17	 1.095e-18	 0.0460374
0.211413	 1.1196e-17	 1.0381e-17	 8.15e-19	 0.0377717
0.212054	 1.0074e-17	 9.4336e-18	 6.404e-19	 0.0328282
0.212693	 9.3413e-18	 8.8743e-18	 4.67e-19	 0.0256374
0.21333	 8.7865e-18	 8.36e-18	 4.265e-19	 0.0248739
0.213967	 8.3735e-18	 8.0669e-18	 3.066e-19	 0.0186492
0.214601	 8.2852e-18	 8.0716e-18	 2.136e-19	 0.0130588
0.215234	 8.3375e-18	 8.2259e-18	 1.116e-19	 0.00673775
0.215866	 8.539e-18	 8.4205e-18	 1.185e-19	 0.00698723
0.216496	 8.9711e-18	 8.8721e-18	 9.9e-20	 0.00554833
0.217125	 9.5621e-18	 9.3913e-18	 1.708e-19	 0.00901158
0.217752	 1.0119e-17	 9.9924e-18	 1.266e-19	 0.00629494
0.218378	 1.089e-17	 1.0562e-17	 3.28e-19	 0.0152899
0.219002	 1.1703e-17	 1.1351e-17	 3.52e-19	 0.0152685
0.219625	 1.2456e-17	 1.1947e-17	 5.09e-19	 0.0208581
0.220246	 1.323e-17	 1.2717e-17	 5.13e-19	 0.0197711
0.220866	 1.4132e-17	 1.3307e-17	 8.25e-19	 0.0300667
0.221484	 1.4801e-17	 1.4087e-17	 7.14e-19	 0.0247161
0.222101	 1.5383e-17	 1.4354e-17	 1.029e-18	 0.0346034
0.222716	 1.5963e-17	 1.4932e-17	 1.031e-18	 0.0333711
0.22333	 1.6535e-17	 1.5232e-17	 1.303e-18	 0.0410174
0.223942	 1.668e-17	 1.5567e-17	 1.113e-18	 0.0345148
0.224553	 1.6957e-17	 1.5661e-17	 1.296e-18	 0.0397327
0.225162	 1.7041e-17	 1.5793e-17	 1.248e-18	 0.0380094
0.225769	 1.722e-17	 1.5871e-17	 1.349e-18	 0.0407664
0.226375	 1.6859e-17	 1.5389e-17	 1.47e-18	 0.0455842
0.226979	 1.6686e-17	 1.5145e-17	 1.541e-18	 0.0484119
0.227582	 1.6363e-17	 1.4958e-17	 1.405e-18	 0.0448581
0.228184	 1.5872e-17	 1.4403e-17	 1.469e-18	 0.0485219
0.228783	 1.5311e-17	 1.393e-17	 1.381e-18	 0.0472282
0.229382	 1.4877e-17	 1.3378e-17	 1.499e-18	 0.0530526
0.229978	 1.4021e-17	 1.2852e-17	 1.169e-18	 0.0435009
0.230573	 1.3423e-17	 1.2202e-17	 1.221e-18	 0.0476488
0.231167	 1.2688e-17	 1.1657e-17	 1.031e-18	 0.0423496
0.231758	 1.2013e-17	 1.107e-17	 9.43e-19	 0.0408526
0.232349	 1.132e-17	 1.0359e-17	 9.61e-19	 0.0443286
0.232937	 1.0728e-17	 9.9224e-18	 8.056e-19	 0.0390114
0.233524	 1.0149e-17	 9.4298e-18	 7.192e-19	 0.0367336
0.23411	 9.4551e-18	 8.8198e-18	 6.353e-19	 0.0347635
0.234694	 8.9078e-18	 8.392e-18	 5.158e-19	 0.0298154
0.235276	 8.4638e-18	 8.0116e-18	 4.522e-19	 0.027447
0.235857	 7.9972e-18	 7.7086e-18	 2.886e-19	 0.0183754
0.236436	 7.6404e-18	 7.4221e-18	 2.183e-19	 0.0144929
0.237013	 7.3419e-18	 7.1444e-18	 1.975e-19	 0.0136336
0.237589	 7.1532e-18	 7.0485e-18	 1.047e-19	 0.00737236
0.238163	 6.9808e-18	 6.9262e-18	 5.46e-20	 0.00392608
0.238736	 1.6957e-17	 1.696e-17	 -3e-21	 -8.84512e-05
0.239307	 7.0811e-18	 6.9974e-18	 8.37e-20	 0.00594524
0.239876	 7.008e-18	 7.0964e-18	 -8.84e-20	 -0.00626755
0.240443	 7.0856e-18	 7.1558e-18	 -7.02e-20	 -0.00492929
0.241009	 7.2213e-18	 7.2668e-18	 -4.55e-20	 -0.00314051
0.241574	 7.3779e-18	 7.4358e-18	 -5.79e-20	 -0.00390854
0.242136	 7.5798e-18	 7.6349e-18	 -5.51e-20	 -0.0036215
0.242697	 7.8343e-18	 7.8919e-18	 -5.76e-20	 -0.00366268
0.243257	 8.044e-18	 8.0934e-18	 -4.94e-20	 -0.00306121
0.243814	 8.3122e-18	 8.2792e-18	 3.3e-20	 0.00198898
0.24437	 8.525e-18	 8.5434e-18	 -1.84e-20	 -0.00107802
0.244925	 8.8159e-18	 8.7713e-18	 4.46e-20	 0.00253594
0.245477	 9.0085e-18	 8.8982e-18	 1.103e-19	 0.00615971
0.246028	 9.1743e-18	 9.072e-18	 1.023e-19	 0.00560662
0.246578	 9.3859e-18	 9.2616e-18	 1.243e-19	 0.00666577
0.247125	 9.5087e-18	 9.3391e-18	 1.696e-19	 0.0089984
0.247671	 9.5543e-18	 9.3183e-18	 2.36e-19	 0.0125049
0.248215	 9.6431e-18	 9.4421e-18	 2.01e-19	 0.0105317
0.248758	 9.7084e-18	 9.3644e-18	 3.44e-19	 0.0180362
0.249298	 9.6122e-18	 9.29e-18	 3.222e-19	 0.0170456
0.249838	 9.583e-18	 9.2089e-18	 3.741e-19	 0.0199075
0.250375	 9.5768e-18	 9.1948e-18	 3.82e-19	 0.0203499
0.250911	 9.3394e-18	 8.9317e-18	 4.077e-19	 0.0223139
0.251444	 9.1813e-18	 8.7795e-18	 4.018e-19	 0.0223709
0.251977	 9.0217e-18	 8.6393e-18	 3.824e-19	 0.0216522
0.252507	 8.82e-18	 8.5079e-18	 3.121e-19	 0.0180114
0.253036	 8.6587e-18	 8.2511e-18	 4.076e-19	 0.0241044
0.253563	 8.3958e-18	 8.0101e-18	 3.857e-19	 0.0235098
0.254088	 8.2642e-18	 7.8835e-18	 3.807e-19	 0.0235761
0.254612	 7.9608e-18	 7.7059e-18	 2.549e-19	 0.0162702
0.255133	 7.7593e-18	 7.4891e-18	 2.702e-19	 0.0177199
0.255654	 7.5213e-18	 7.4608e-18	 6.05e-20	 0.00403815
0.256172	 7.3382e-18	 7.3779e-18	 -3.97e-20	 -0.00269773
0.256688	 7.1174e-18	 7.402e-18	 -2.846e-19	 -0.0196014
0.257203	 6.9555e-18	 7.4241e-18	 -4.686e-19	 -0.0325878
0.257716	 6.9424e-18	 7.5276e-18	 -5.852e-19	 -0.0404423
0.258227	 6.7515e-18	 7.4431e-18	 -6.916e-19	 -0.0487228
0.258737	 6.7422e-18	 7.3885e-18	 -6.463e-19	 -0.0457373
0.259245	 6.7133e-18	 7.259e-18	 -5.457e-19	 -0.0390558
0.25975	 6.9672e-18	 7.3623e-18	 -3.951e-19	 -0.0275725
0.260255	 7.2805e-18	 7.5277e-18	 -2.472e-19	 -0.0166935
0.260757	 7.6207e-18	 7.7219e-18	 -1.012e-19	 -0.00659601
0.261258	 7.7986e-18	 8.0416e-18	 -2.43e-19	 -0.0153407
0.261756	 8.1707e-18	 8.4491e-18	 -2.784e-19	 -0.0167511
0.262253	 8.5538e-18	 8.9123e-18	 -3.585e-19	 -0.0205255
