Q 	 ICP 	  ICN 	 IXMCDR  
0.263242	 8.9825e-17	 8.4655e-17	 5.17e-18	 0.0296309
0.263733	 8.198e-17	 7.7858e-17	 4.122e-18	 0.0257886
0.264223	 7.4833e-17	 7.1687e-17	 3.146e-18	 0.0214715
0.264711	 6.8434e-17	 6.5992e-17	 2.442e-18	 0.0181661
0.265197	 6.2837e-17	 6.8204e-17	 -5.367e-18	 -0.0409566
0.265682	 5.807e-17	 5.61e-17	 1.97e-18	 0.017255
0.266164	 5.4068e-17	 5.2564e-17	 1.504e-18	 0.0141046
0.266645	 5.095e-17	 5.0054e-17	 8.96e-19	 0.00887094
0.267124	 4.8659e-17	 4.8247e-17	 4.12e-19	 0.00425154
0.267601	 4.7302e-17	 4.7343e-17	 -4.1e-20	 -0.000433198
0.268076	 4.678e-17	 4.7127e-17	 -3.47e-19	 -0.00369515
0.268549	 4.7011e-17	 4.7364e-17	 -3.53e-19	 -0.0037404
0.269021	 4.8169e-17	 4.9084e-17	 -9.15e-19	 -0.00940845
0.26949	 5.0271e-17	 5.125e-17	 -9.79e-19	 -0.00964333
0.269958	 5.2952e-17	 5.4263e-17	 -1.311e-18	 -0.0122278
0.270424	 5.644e-17	 5.7837e-17	 -1.397e-18	 -0.0122247
0.270888	 6.089e-17	 6.2014e-17	 -1.124e-18	 -0.00914535
0.271351	 6.5755e-17	 6.6994e-17	 -1.239e-18	 -0.0093334
0.271811	 7.1472e-17	 7.2596e-17	 -1.124e-18	 -0.00780187
0.27227	 7.7599e-17	 7.8648e-17	 -1.049e-18	 -0.00671373
0.272726	 8.4103e-17	 8.498e-17	 -8.77e-19	 -0.0051868
0.273181	 9.127e-17	 9.0917e-17	 3.53e-19	 0.00193757
0.273634	 9.8686e-17	 9.9153e-17	 -4.67e-19	 -0.00236051
0.274085	 1.0623e-16	 1.0652e-16	 -2.9e-19	 -0.0013631
0.274534	 1.1429e-16	 1.1416e-16	 1.3e-19	 0.000569052
0.274982	 1.2239e-16	 1.2195e-16	 4.4e-19	 0.00180077
0.275427	 1.3032e-16	 1.2964e-16	 6.8e-19	 0.00261579
0.275871	 1.3855e-16	 1.3732e-16	 1.23e-18	 0.00445862
0.276312	 1.4665e-16	 1.4515e-16	 1.5e-18	 0.00514051
0.276752	 1.5455e-16	 1.5274e-16	 1.81e-18	 0.0058902
0.27719	 1.6216e-16	 1.6581e-16	 -3.65e-18	 -0.0111291
0.277626	 1.6952e-16	 1.6702e-16	 2.5e-18	 0.00742854
0.27806	 1.7663e-16	 1.7369e-16	 2.94e-18	 0.00839233
0.278492	 1.8342e-16	 1.8026e-16	 3.16e-18	 0.00868896
0.278922	 1.8953e-16	 1.8588e-16	 3.65e-18	 0.0097227
0.27935	 1.9528e-16	 1.9129e-16	 3.99e-18	 0.0103215
0.279777	 2.0048e-16	 1.9588e-16	 4.6e-18	 0.0116056
0.280201	 2.0512e-16	 2.0006e-16	 5.06e-18	 0.0124883
