Q 	 ICP 	  ICN 	 IXMCDR  
0.0447491	 1.2668e-14	 2.5258e-14	 -1.259e-14	 -0.331962
0.0455878	 1.9447e-14	 2.6673e-14	 -7.226e-15	 -0.156678
0.0464263	 2.8996e-14	 3.2354e-14	 -3.358e-15	 -0.0547351
0.0472644	 3.9428e-14	 4.0508e-14	 -1.08e-15	 -0.0135108
0.0481022	 5.2443e-14	 5.1681e-14	 7.62e-16	 0.0073182
0.0489397	 6.5053e-14	 6.5953e-14	 -9e-16	 -0.00686991
0.0497768	 8.0553e-14	 8.0096e-14	 4.57e-16	 0.00284471
0.0506136	 9.5138e-14	 9.563e-14	 -4.92e-16	 -0.00257905
0.05145	 1.0926e-13	 1.1128e-13	 -2.02e-15	 -0.00915934
0.0522861	 1.2199e-13	 1.2499e-13	 -3e-15	 -0.0121467
0.0531219	 1.3264e-13	 1.3803e-13	 -5.39e-15	 -0.0199135
0.0539572	 1.4198e-13	 1.4773e-13	 -5.75e-15	 -0.0198474
0.0547922	 1.4956e-13	 1.5653e-13	 -6.97e-15	 -0.0227711
0.0556269	 1.5219e-13	 1.5819e-13	 -6e-15	 -0.0193311
0.0564617	 1.5357e-13	 1.6026e-13	 -6.69e-15	 -0.0213173
0.0572955	 1.5333e-13	 1.5924e-13	 -5.91e-15	 -0.0189078
0.058129	 1.4781e-13	 1.529e-13	 -5.09e-15	 -0.0169266
0.058962	 1.4114e-13	 1.4529e-13	 -4.15e-15	 -0.0144887
0.0597947	 1.3301e-13	 1.3615e-13	 -3.14e-15	 -0.0116659
0.060627	 1.2247e-13	 1.2452e-13	 -2.05e-15	 -0.00829993
0.0614588	 1.1079e-13	 1.1113e-13	 -3.4e-16	 -0.00153208
0.0622902	 9.8809e-14	 9.7174e-14	 1.635e-15	 0.00834256
0.0631212	 8.7232e-14	 8.3623e-14	 3.609e-15	 0.0211232
0.0639518	 7.4675e-14	 6.8872e-14	 5.803e-15	 0.0404258
0.0647819	 6.3901e-14	 5.6301e-14	 7.6e-15	 0.0632269
0.0656115	 5.4657e-14	 4.53e-14	 9.357e-15	 0.0936103
0.0664408	 4.5892e-14	 3.4713e-14	 1.1179e-14	 0.138689
0.0672695	 3.9528e-14	 2.5625e-14	 1.3903e-14	 0.21339
0.0680978	 3.5053e-14	 1.9263e-14	 1.579e-14	 0.290706
0.0689257	 3.2625e-14	 1.4484e-14	 1.8141e-14	 0.385086
0.069753	 3.2065e-14	 1.1284e-14	 2.0781e-14	 0.479388
0.0705799	 3.3572e-14	 1.0021e-14	 2.3551e-14	 0.540247
0.0714063	 3.6978e-14	 1.0174e-14	 2.6804e-14	 0.568459
0.0722323	 4.1421e-14	 1.1261e-14	 3.016e-14	 0.572492
0.0730577	 4.7396e-14	 1.3159e-14	 3.4237e-14	 0.565387
0.0738826	 5.4536e-14	 1.6141e-14	 3.8395e-14	 0.543246
0.074707	 6.143e-14	 1.9255e-14	 4.2175e-14	 0.522712
0.0755309	 6.8963e-14	 2.2873e-14	 4.609e-14	 0.501873
0.0763543	 7.6466e-14	 2.6724e-14	 4.9742e-14	 0.482043
0.0771772	 8.325e-14	 3.0018e-14	 5.3232e-14	 0.469965
0.0779995	 8.9161e-14	 3.249e-14	 5.6671e-14	 0.465849
0.0788213	 9.4288e-14	 3.5669e-14	 5.8619e-14	 0.451065
0.0796425	 9.8458e-14	 3.7967e-14	 6.0491e-14	 0.443401
0.0804633	 1.0029e-13	 3.8807e-14	 6.1483e-14	 0.442015
0.0812834	 1.0129e-13	 3.9314e-14	 6.1976e-14	 0.440784
0.082103	 1.0131e-13	 3.9475e-14	 6.1835e-14	 0.439216
0.0829221	 9.8789e-14	 3.8053e-14	 6.0736e-14	 0.44384
0.0837405	 9.5539e-14	 3.6451e-14	 5.9088e-14	 0.44767
0.0845584	 9.1303e-14	 3.4579e-14	 5.6724e-14	 0.450612
0.0853757	 8.5654e-14	 3.1749e-14	 5.3905e-14	 0.459145
0.0861925	 7.9184e-14	 2.8516e-14	 5.0668e-14	 0.470455
0.0870086	 7.2255e-14	 2.5379e-14	 4.6876e-14	 0.48012
0.0878242	 6.5136e-14	 2.2629e-14	 4.2507e-14	 0.484327
0.0886391	 5.7073e-14	 1.9181e-14	 3.7892e-14	 0.496918
0.0894535	 4.938e-14	 1.6192e-14	 3.3188e-14	 0.506131
0.0902672	 4.2099e-14	 1.3542e-14	 2.8557e-14	 0.513237
0.0910803	 3.4659e-14	 1.056e-14	 2.4099e-14	 0.53294
0.0918928	 2.804e-14	 8.1815e-15	 1.98585e-14	 0.548252
0.0927046	 2.2115e-14	 6.0471e-15	 1.60679e-14	 0.57055
0.0935158	 1.6835e-14	 4.3933e-15	 1.24417e-14	 0.58609
0.0943264	 1.2278e-14	 2.939e-15	 9.339e-15	 0.613721
0.0951363	 8.7104e-15	 1.8249e-15	 6.8855e-15	 0.653565
0.0959456	 5.8865e-15	 1.0093e-15	 4.8772e-15	 0.707271
0.0967542	 3.792e-15	 4.2492e-16	 3.36708e-15	 0.798469
0.0975622	 2.4662e-15	 1.4173e-16	 2.32447e-15	 0.891308
0.0983695	 1.8119e-15	 5.8279e-17	 1.75362e-15	 0.937675
0.0991761	 1.7264e-15	 1.2301e-16	 1.60339e-15	 0.866974
0.099982	 2.1457e-15	 3.1935e-16	 1.82635e-15	 0.740898
0.100787	 2.9718e-15	 6.3109e-16	 2.34071e-15	 0.649676
0.101592	 4.0882e-15	 9.5874e-16	 3.12946e-15	 0.620071
0.102396	 5.4172e-15	 1.349e-15	 4.0682e-15	 0.601253
0.103199	 6.8758e-15	 1.6993e-15	 5.1765e-15	 0.603666
0.104001	 8.3942e-15	 2.1171e-15	 6.2771e-15	 0.597176
0.104803	 9.8199e-15	 2.4196e-15	 7.4003e-15	 0.604624
0.105604	 1.1201e-14	 2.7332e-15	 8.4678e-15	 0.607699
0.106404	 1.251e-14	 3.0592e-15	 9.4508e-15	 0.607019
0.107204	 1.3531e-14	 3.3012e-15	 1.02298e-14	 0.607752
0.108003	 1.4431e-14	 3.5193e-15	 1.09117e-14	 0.607884
0.108801	 1.5142e-14	 3.6593e-15	 1.14827e-14	 0.61074
0.109598	 1.5585e-14	 3.692e-15	 1.1893e-14	 0.616953
0.110395	 1.5734e-14	 3.6694e-15	 1.20646e-14	 0.621778
0.111191	 1.5905e-14	 3.6495e-15	 1.22555e-14	 0.626736
0.111986	 1.5888e-14	 3.6384e-15	 1.22496e-14	 0.627335
0.11278	 1.558e-14	 3.4592e-15	 1.21208e-14	 0.636623
0.113574	 1.5218e-14	 3.3357e-15	 1.18823e-14	 0.640428
0.114366	 1.4809e-14	 3.2492e-15	 1.15598e-14	 0.640141
0.115158	 1.4153e-14	 3.0241e-15	 1.11289e-14	 0.647892
0.115949	 1.3522e-14	 2.8872e-15	 1.06348e-14	 0.6481
0.11674	 1.2874e-14	 2.7712e-15	 1.01028e-14	 0.645744
0.117529	 1.2122e-14	 2.6052e-15	 9.5168e-15	 0.646206
0.118318	 1.1337e-14	 2.451e-15	 8.886e-15	 0.644473
0.119106	 1.0579e-14	 2.3088e-15	 8.2702e-15	 0.641708
0.119893	 9.8588e-15	 2.2125e-15	 7.6463e-15	 0.633428
0.12068	 9.0062e-15	 2.0287e-15	 6.9775e-15	 0.632312
0.121465	 8.244e-15	 1.9021e-15	 6.3419e-15	 0.625058
0.12225	 7.5358e-15	 1.8177e-15	 5.7181e-15	 0.611333
0.123034	 6.7285e-15	 1.6467e-15	 5.0818e-15	 0.606768
0.123817	 6.0054e-15	 1.5297e-15	 4.4757e-15	 0.59398
0.124599	 5.3219e-15	 1.4196e-15	 3.9023e-15	 0.578847
0.12538	 4.6242e-15	 1.2879e-15	 3.3363e-15	 0.564317
0.126161	 3.9659e-15	 1.1569e-15	 2.809e-15	 0.548333
0.12694	 3.3459e-15	 1.0392e-15	 2.3067e-15	 0.526031
0.127719	 2.6279e-15	 9.3121e-16	 1.69669e-15	 0.476717
0.128497	 2.1311e-15	 7.9051e-16	 1.34059e-15	 0.458853
0.129274	 1.6611e-15	 6.7934e-16	 9.8176e-16	 0.419477
0.13005	 1.2509e-15	 5.2323e-16	 7.2767e-16	 0.410156
0.130825	 8.8876e-16	 4.5394e-16	 4.3482e-16	 0.32384
0.131599	 6.0331e-16	 3.7349e-16	 2.2982e-16	 0.235278
0.132372	 3.8743e-16	 3.1151e-16	 7.592e-17	 0.108622
0.133145	 2.4341e-16	 2.5656e-16	 -1.315e-17	 -0.0263016
0.133916	 1.7945e-16	 2.1995e-16	 -4.05e-17	 -0.101402
0.134687	 1.9145e-16	 2.0469e-16	 -1.324e-17	 -0.0334225
0.135457	 2.7741e-16	 2.0892e-16	 6.849e-17	 0.14083
0.136226	 4.5063e-16	 2.2526e-16	 2.2537e-16	 0.333442
0.136993	 6.8123e-16	 2.6435e-16	 4.1688e-16	 0.440872
0.13776	 9.8047e-16	 3.2288e-16	 6.5759e-16	 0.504538
0.138526	 1.323e-15	 3.8428e-16	 9.3872e-16	 0.549834
0.139291	 1.7033e-15	 4.6311e-16	 1.24019e-15	 0.572463
0.140055	 2.1349e-15	 5.5679e-16	 1.57811e-15	 0.58629
0.140818	 2.5714e-15	 6.3773e-16	 1.93367e-15	 0.602553
0.141581	 3.0165e-15	 7.4141e-16	 2.27509e-15	 0.605414
0.142342	 3.5854e-15	 8.4481e-16	 2.74059e-15	 0.618614
0.143102	 4.0621e-15	 9.491e-16	 3.113e-15	 0.621208
0.143861	 4.4574e-15	 1.0168e-15	 3.4406e-15	 0.628512
0.144619	 4.8396e-15	 1.1018e-15	 3.7378e-15	 0.629111
0.145377	 5.1873e-15	 1.194e-15	 3.9933e-15	 0.625782
0.146133	 5.4375e-15	 1.2302e-15	 4.2073e-15	 0.630997
0.146888	 5.6442e-15	 1.2705e-15	 4.3737e-15	 0.632522
0.147642	 5.7991e-15	 1.3107e-15	 4.4884e-15	 0.631298
0.148395	 5.8575e-15	 1.3136e-15	 4.5439e-15	 0.633641
0.149148	 5.8571e-15	 1.3019e-15	 4.5552e-15	 0.63629
0.149899	 5.7905e-15	 1.2856e-15	 4.5049e-15	 0.636636
0.150649	 5.6739e-15	 1.2764e-15	 4.3975e-15	 0.632707
0.151398	 5.4457e-15	 1.2e-15	 4.2457e-15	 0.638864
0.152146	 5.2031e-15	 1.143e-15	 4.0601e-15	 0.639779
0.152893	 4.9281e-15	 1.0966e-15	 3.8315e-15	 0.635965
0.153639	 4.5685e-15	 9.9975e-16	 3.56875e-15	 0.640911
0.154384	 4.1967e-15	 9.1499e-16	 3.28171e-15	 0.642001
0.155128	 3.816e-15	 8.367e-16	 2.9793e-15	 0.640338
0.155871	 3.4125e-15	 7.4492e-16	 2.66758e-15	 0.641643
0.156612	 3.0051e-15	 6.565e-16	 2.3486e-15	 0.641414
0.157353	 2.6106e-15	 5.7533e-16	 2.03527e-15	 0.638831
0.158093	 2.2306e-15	 5.0127e-16	 1.72933e-15	 0.633021
0.158831	 1.8551e-15	 4.1737e-16	 1.43773e-15	 0.632673
0.159569	 1.5196e-15	 3.5245e-16	 1.16715e-15	 0.623461
0.160305	 1.2163e-15	 2.994e-16	 9.169e-16	 0.604935
0.16104	 9.3927e-16	 2.409e-16	 6.9837e-16	 0.591754
0.161774	 7.0693e-16	 1.988e-16	 5.0813e-16	 0.561017
0.162507	 4.8898e-16	 1.6509e-16	 3.2389e-16	 0.495192
0.163239	 3.4326e-16	 1.3972e-16	 2.0354e-16	 0.421425
0.16397	 2.3261e-16	 1.1352e-16	 1.1909e-16	 0.344061
0.1647	 1.5922e-16	 1.0462e-16	 5.46e-17	 0.206944
0.165428	 1.2113e-16	 1.002e-16	 2.093e-17	 0.0945647
0.166156	 1.1484e-16	 8.8954e-17	 2.5886e-17	 0.12702
0.166882	 1.3815e-16	 1.0767e-16	 3.048e-17	 0.123993
0.167607	 1.8737e-16	 1.2013e-16	 6.724e-17	 0.218667
0.168331	 2.5755e-16	 1.3279e-16	 1.2476e-16	 0.319619
0.169054	 3.459e-16	 1.4973e-16	 1.9617e-16	 0.395799
0.169775	 4.4942e-16	 1.7524e-16	 2.7418e-16	 0.438927
0.170496	 5.6234e-16	 1.8846e-16	 3.7388e-16	 0.497975
0.171215	 6.7705e-16	 2.0751e-16	 4.6954e-16	 0.530818
0.171933	 8.0518e-16	 2.3004e-16	 5.7514e-16	 0.555573
0.17265	 9.3097e-16	 2.5052e-16	 6.8045e-16	 0.575925
0.173366	 1.0468e-15	 2.6844e-16	 7.7836e-16	 0.591801
0.174081	 1.1619e-15	 2.8626e-16	 8.7564e-16	 0.604657
0.174794	 1.2749e-15	 3.0924e-16	 9.6566e-16	 0.60958
0.175506	 1.3639e-15	 3.139e-16	 1.05e-15	 0.62582
0.176217	 1.4517e-15	 3.3195e-16	 1.11975e-15	 0.627786
0.176927	 1.5307e-15	 3.5586e-16	 1.17484e-15	 0.622742
0.177636	 1.5853e-15	 3.6304e-16	 1.22226e-15	 0.627334
0.178343	 1.6401e-15	 3.686e-16	 1.2715e-15	 0.632996
0.179049	 1.6787e-15	 3.755e-16	 1.3032e-15	 0.634408
0.179754	 1.7082e-15	 3.8303e-16	 1.32517e-15	 0.63368
0.180458	 1.7115e-15	 3.7549e-16	 1.33601e-15	 0.640161
0.18116	 1.7134e-15	 3.7851e-16	 1.33489e-15	 0.63812
0.181861	 1.7054e-15	 3.8115e-16	 1.32425e-15	 0.63466
0.182561	 1.6717e-15	 3.6887e-16	 1.30283e-15	 0.638464
0.18326	 1.6372e-15	 3.6375e-16	 1.27345e-15	 0.636423
0.183957	 1.5977e-15	 3.5905e-16	 1.23865e-15	 0.633014
0.184654	 1.544e-15	 3.4761e-16	 1.19639e-15	 0.632472
0.185348	 1.4798e-15	 3.3588e-16	 1.14392e-15	 0.630023
0.186042	 1.4157e-15	 3.2576e-16	 1.08994e-15	 0.625877
0.186735	 1.3454e-15	 3.1709e-16	 1.02831e-15	 0.618536
0.187426	 1.2599e-15	 2.9715e-16	 9.6275e-16	 0.618317
0.188115	 1.1783e-15	 2.8239e-16	 8.9591e-16	 0.613347
0.188804	 1.097e-15	 2.7028e-16	 8.2672e-16	 0.604646
0.189491	 1.0047e-15	 2.4602e-16	 7.5868e-16	 0.606595
0.190177	 9.1745e-16	 2.2938e-16	 6.8807e-16	 0.599976
0.190862	 8.333e-16	 2.1529e-16	 6.1801e-16	 0.589372
0.191545	 7.4584e-16	 1.9495e-16	 5.5089e-16	 0.585561
0.192227	 6.6141e-16	 1.7645e-16	 4.8496e-16	 0.578808
0.192908	 5.8193e-16	 1.6055e-16	 4.2138e-16	 0.56753
0.193587	 5.0741e-16	 1.4496e-16	 3.6245e-16	 0.55559
0.194265	 4.3471e-16	 1.2631e-16	 3.084e-16	 0.549713
0.194942	 3.6944e-16	 1.1161e-16	 2.5783e-16	 0.535973
0.195617	 2.9527e-16	 1.0033e-16	 1.9494e-16	 0.49277
0.196291	 2.5408e-16	 8.6126e-17	 1.67954e-16	 0.493683
0.196964	 2.1057e-16	 7.616e-17	 1.3441e-16	 0.468769
0.197635	 1.7431e-16	 6.8122e-17	 1.06188e-16	 0.438011
0.198305	 1.4556e-16	 6.5341e-17	 8.0219e-17	 0.380363
0.198974	 1.2459e-16	 5.2119e-17	 7.2471e-17	 0.410115
0.199641	 1.1151e-16	 4.9649e-17	 6.1861e-17	 0.383851
0.200307	 1.0604e-16	 4.8194e-17	 5.7846e-17	 0.375053
0.200971	 1.0764e-16	 4.7485e-17	 6.0155e-17	 0.387784
0.201635	 1.1622e-16	 4.8867e-17	 6.7353e-17	 0.407985
0.202296	 1.3169e-16	 5.3153e-17	 7.8537e-17	 0.424885
0.202957	 1.5204e-16	 5.6566e-17	 9.5474e-17	 0.457676
0.203616	 1.7736e-16	 6.2813e-17	 1.14547e-16	 0.476935
0.204273	 2.0134e-16	 6.9444e-17	 1.31896e-16	 0.487089
0.204929	 2.4211e-16	 7.6477e-17	 1.65633e-16	 0.519899
0.205584	 2.7789e-16	 8.3256e-17	 1.94634e-16	 0.538934
0.206238	 3.24e-16	 9.2054e-17	 2.31946e-16	 0.55749
0.20689	 3.6831e-16	 1.0049e-16	 2.6782e-16	 0.571288
0.20754	 4.0589e-16	 1.0903e-16	 2.9686e-16	 0.576517
0.208189	 4.4554e-16	 1.1713e-16	 3.2841e-16	 0.583664
0.208837	 4.8686e-16	 1.2784e-16	 3.5902e-16	 0.584057
0.209483	 5.195e-16	 1.3197e-16	 3.8753e-16	 0.594855
0.210128	 5.5281e-16	 1.3909e-16	 4.1372e-16	 0.597948
0.210771	 5.8406e-16	 1.4501e-16	 4.3905e-16	 0.602206
0.211413	 6.0976e-16	 1.4897e-16	 4.6079e-16	 0.607317
0.212054	 6.3082e-16	 1.5264e-16	 4.7818e-16	 0.610344
0.212693	 6.4488e-16	 1.5746e-16	 4.8742e-16	 0.607498
0.21333	 6.6374e-16	 1.5949e-16	 5.0425e-16	 0.612526
0.213967	 6.6653e-16	 1.5781e-16	 5.0872e-16	 0.617124
0.214601	 6.6894e-16	 1.5705e-16	 5.1189e-16	 0.619729
0.215234	 6.6987e-16	 1.6183e-16	 5.0804e-16	 0.610845
0.215866	 6.5997e-16	 1.524e-16	 5.0757e-16	 0.624802
0.216496	 6.477e-16	 1.4981e-16	 4.9789e-16	 0.624306
0.217125	 6.3355e-16	 1.4808e-16	 4.8547e-16	 0.621099
0.217752	 6.1328e-16	 1.427e-16	 4.7058e-16	 0.622477
0.218378	 5.8961e-16	 1.3626e-16	 4.5335e-16	 0.624561
0.219002	 5.6549e-16	 1.3113e-16	 4.3436e-16	 0.623525
0.219625	 5.4034e-16	 1.2636e-16	 4.1398e-16	 0.620939
0.220246	 5.0751e-16	 1.1734e-16	 3.9017e-16	 0.624422
0.220866	 4.7638e-16	 1.1113e-16	 3.6525e-16	 0.621692
0.221484	 4.4758e-16	 1.0682e-16	 3.4076e-16	 0.614646
0.222101	 4.1309e-16	 9.7878e-17	 3.15212e-16	 0.616892
0.222716	 3.8125e-16	 9.1067e-17	 2.90183e-16	 0.614382
0.22333	 3.5058e-16	 8.5342e-17	 2.65238e-16	 0.608453
0.223942	 3.1957e-16	 7.8925e-17	 2.40645e-16	 0.603885
0.224553	 2.893e-16	 7.2188e-17	 2.17112e-16	 0.600606
0.225162	 2.6198e-16	 6.6797e-17	 1.95183e-16	 0.593664
0.225769	 2.3686e-16	 6.2537e-17	 1.74323e-16	 0.582247
0.226375	 2.1089e-16	 5.7105e-17	 1.53785e-16	 0.573835
0.226979	 1.8882e-16	 5.3401e-17	 1.35419e-16	 0.559072
0.227582	 1.6998e-16	 5.0256e-17	 1.19724e-16	 0.543617
0.228184	 1.5421e-16	 4.6611e-17	 1.07599e-16	 0.535796
0.228783	 1.3351e-16	 4.3328e-17	 9.0182e-17	 0.50997
0.229382	 1.2092e-16	 4.1749e-17	 7.9171e-17	 0.4867
0.229978	 1.1019e-16	 3.9139e-17	 7.1051e-17	 0.475802
0.230573	 1.015e-16	 3.7952e-17	 6.3548e-17	 0.455698
0.231167	 9.5039e-17	 3.6446e-17	 5.8593e-17	 0.445625
0.231758	 9.0197e-17	 3.5708e-17	 5.4489e-17	 0.432779
0.232349	 8.7062e-17	 3.4766e-17	 5.2296e-17	 0.429261
0.232937	 8.5606e-17	 3.4652e-17	 5.0954e-17	 0.423706
0.233524	 8.5818e-17	 3.4882e-17	 5.0936e-17	 0.422005
0.23411	 8.6784e-17	 3.4489e-17	 5.2295e-17	 0.431217
0.234694	 8.9089e-17	 3.46e-17	 5.4489e-17	 0.440532
0.235276	 9.2646e-17	 3.5605e-17	 5.7041e-17	 0.444761
0.235857	 9.6865e-17	 3.5511e-17	 6.1354e-17	 0.463483
0.236436	 1.0162e-16	 3.5883e-17	 6.5737e-17	 0.478077
0.237013	 1.073e-16	 3.7125e-17	 7.0175e-17	 0.485892
0.237589	 1.1381e-16	 3.8357e-17	 7.5453e-17	 0.495857
0.238163	 1.1941e-16	 3.8201e-17	 8.1209e-17	 0.51525
0.238736	 1.2657e-16	 3.94e-17	 8.717e-17	 0.525215
0.239307	 1.3384e-16	 4.127e-17	 9.257e-17	 0.528639
0.239876	 1.3994e-16	 4.1388e-17	 9.8552e-17	 0.543501
0.240443	 1.389e-16	 4.2396e-17	 9.6504e-17	 0.532301
0.241009	 1.5482e-16	 4.4102e-17	 1.10718e-16	 0.55659
0.241574	 1.6264e-16	 4.5555e-17	 1.17085e-16	 0.562381
0.242136	 1.6982e-16	 4.728e-17	 1.2254e-16	 0.56444
0.242697	 1.7804e-16	 5.0054e-17	 1.27986e-16	 0.561111
0.243257	 1.8584e-16	 5.2698e-17	 1.33142e-16	 0.558158
0.243814	 1.8397e-16	 5.3627e-17	 1.30343e-16	 0.548589
0.24437	 2.0016e-16	 5.7123e-17	 1.43037e-16	 0.555952
0.244925	 2.0797e-16	 6.0315e-17	 1.47655e-16	 0.550366
0.245477	 2.1253e-16	 6.1426e-17	 1.51104e-16	 0.551563
0.246028	 2.061e-16	 6.2874e-17	 1.43226e-16	 0.53249
0.246578	 2.2447e-16	 6.5388e-17	 1.59082e-16	 0.548827
0.247125	 2.2929e-16	 6.6131e-17	 1.63159e-16	 0.552293
0.247671	 2.3268e-16	 6.4628e-17	 1.68052e-16	 0.565245
0.248215	 2.3705e-16	 6.927e-17	 1.6778e-16	 0.547728
0.248758	 2.4134e-16	 7.1466e-17	 1.69874e-16	 0.543065
0.249298	 2.4259e-16	 7.1364e-17	 1.71226e-16	 0.545386
0.249838	 2.4505e-16	 7.2362e-17	 1.72688e-16	 0.54405
0.250375	 2.4723e-16	 7.5632e-17	 1.71598e-16	 0.53149
0.250911	 2.4635e-16	 7.4084e-17	 1.72266e-16	 0.537602
0.251444	 2.4627e-16	 7.4859e-17	 1.71411e-16	 0.533776
0.251977	 2.46e-16	 7.5471e-17	 1.70529e-16	 0.530465
0.252507	 2.4411e-16	 7.7313e-17	 1.66797e-16	 0.518933
0.253036	 2.4118e-16	 7.2363e-17	 1.68817e-16	 0.538417
0.253563	 2.3888e-16	 7.7747e-17	 1.61133e-16	 0.508905
0.254088	 2.3512e-16	 7.4355e-17	 1.60765e-16	 0.519477
0.254612	 2.2985e-16	 7.8798e-17	 1.51052e-16	 0.489399
0.255133	 2.2501e-16	 8.0951e-17	 1.44059e-16	 0.470841
0.255654	 2.1964e-16	 1.2308e-16	 9.656e-17	 0.281746
0.256172	 2.1213e-16	 1.5772e-16	 5.441e-17	 0.147114
0.256688	 2.0466e-16	 1.8713e-16	 1.753e-17	 0.0447434
0.257203	 1.976e-16	 1.9243e-16	 5.17e-18	 0.0132554
0.257716	 1.8886e-16	 1.8825e-16	 6.1e-19	 0.00161757
0.258227	 1.7962e-16	 1.7912e-16	 5e-19	 0.00139377
0.258737	 1.7088e-16	 1.6937e-16	 1.51e-18	 0.00443791
0.259245	 1.6173e-16	 1.5937e-16	 2.36e-18	 0.00734974
0.25975	 1.5175e-16	 1.4937e-16	 2.38e-18	 0.00790383
0.260255	 1.418e-16	 1.3928e-16	 2.52e-18	 0.00896542
0.260757	 1.3281e-16	 1.2903e-16	 3.78e-18	 0.0144363
0.261258	 1.2284e-16	 1.1933e-16	 3.51e-18	 0.014494
0.261756	 1.1326e-16	 1.094e-16	 3.86e-18	 0.0173358
0.262253	 1.12e-16	 1.0018e-16	 1.182e-17	 0.0557074
0.262748	 1.0243e-16	 9.148e-17	 1.095e-17	 0.0564695
0.263242	 9.2957e-17	 8.2988e-17	 9.969e-18	 0.0566598
