Q 	 ICP 	  ICN 	 IXMCDR  
0.260255	 8.2276e-18	 8.3034e-18	 -7.58e-20	 -0.00458532
0.260757	 8.0417e-18	 8.096e-18	 -5.43e-20	 -0.00336479
0.261258	 7.8545e-18	 7.763e-18	 9.15e-20	 0.00585881
0.261756	 7.7774e-18	 7.6709e-18	 1.065e-19	 0.00689396
0.262253	 7.7036e-18	 7.9731e-18	 -2.695e-19	 -0.0171911
0.262748	 7.8994e-18	 7.7703e-18	 1.291e-19	 0.00823883
0.263242	 8.0209e-18	 8.0433e-18	 -2.24e-20	 -0.0013944
0.263733	 8.2725e-18	 8.3849e-18	 -1.124e-19	 -0.00674775
0.264223	 8.5774e-18	 8.7438e-18	 -1.664e-19	 -0.00960672
0.264711	 8.9839e-18	 9.2281e-18	 -2.442e-19	 -0.0134087
0.265197	 9.4287e-18	 9.7728e-18	 -3.441e-19	 -0.0179205
0.265682	 1.003e-17	 1.035e-17	 -3.2e-19	 -0.0157017
0.266164	 1.0504e-17	 1.1016e-17	 -5.12e-19	 -0.0237918
0.266645	 1.1125e-17	 1.1598e-17	 -4.73e-19	 -0.0208159
0.267124	 1.174e-17	 1.2361e-17	 -6.21e-19	 -0.0257666
0.267601	 1.2467e-17	 1.2987e-17	 -5.2e-19	 -0.020429
0.268076	 1.3108e-17	 1.3736e-17	 -6.28e-19	 -0.0233944
0.268549	 1.3867e-17	 1.4465e-17	 -5.98e-19	 -0.0211069
0.269021	 1.4538e-17	 1.5188e-17	 -6.5e-19	 -0.0218664
0.26949	 1.5328e-17	 1.5916e-17	 -5.88e-19	 -0.0188196
0.269958	 1.5925e-17	 1.6528e-17	 -6.03e-19	 -0.0185807
0.270424	 1.6518e-17	 1.7127e-17	 -6.09e-19	 -0.0181008
0.270888	 1.7176e-17	 1.7801e-17	 -6.25e-19	 -0.0178689
0.271351	 1.7702e-17	 1.8224e-17	 -5.22e-19	 -0.0145299
0.271811	 1.8187e-17	 1.8769e-17	 -5.82e-19	 -0.0157485
0.27227	 1.8691e-17	 1.9185e-17	 -4.94e-19	 -0.0130426
0.272726	 1.8982e-17	 1.9414e-17	 -4.32e-19	 -0.0112512
0.273181	 1.9366e-17	 1.9727e-17	 -3.61e-19	 -0.00923439
0.273634	 1.9573e-17	 1.9897e-17	 -3.24e-19	 -0.00820877
0.274085	 1.9845e-17	 2.009e-17	 -2.45e-19	 -0.00613497
0.274534	 1.9831e-17	 2.0044e-17	 -2.13e-19	 -0.00534169
0.274982	 1.9833e-17	 2.004e-17	 -2.07e-19	 -0.00519148
0.275427	 1.9818e-17	 1.9968e-17	 -1.5e-19	 -0.00377017
0.275871	 1.9726e-17	 1.9781e-17	 -5.5e-20	 -0.00139216
0.276312	 1.9418e-17	 1.9519e-17	 -1.01e-19	 -0.00259393
0.276752	 1.9251e-17	 1.9095e-17	 1.56e-19	 0.00406822
0.27719	 1.8881e-17	 1.8742e-17	 1.39e-19	 0.00369455
0.277626	 1.854e-17	 1.8342e-17	 1.98e-19	 0.00536847
0.27806	 1.8041e-17	 1.792e-17	 1.21e-19	 0.00336476
0.278492	 1.7648e-17	 1.7351e-17	 2.97e-19	 0.00848596
0.278922	 1.709e-17	 1.6806e-17	 2.84e-19	 0.00837857
0.27935	 1.65e-17	 1.6116e-17	 3.84e-19	 0.0117734
0.279777	 1.5958e-17	 1.5556e-17	 4.02e-19	 0.0127562
0.280201	 1.5334e-17	 1.4956e-17	 3.78e-19	 0.0124794
