photonEnergy	Refl_sample	Phase_Sample	Refl_Monochromator	Phase_Monochromator	ReflSample_cc_ReflMono2	
-4.34	0.000168262576221	3.32751820523	0.000275096738412	3.40779586645	0.000189862510859	
-4.32	0.000169770896053	3.32749675597	0.000277493923773	3.40774059038	0.000191673991982	
-4.3	0.000171299590246	3.32747511642	0.000279922583137	3.40768483671	0.000193511562216	
-4.28	0.000172849027449	3.32745328404	0.000282383269974	3.4076285992	0.000195375725749	
-4.26	0.000174419584691	3.32743125623	0.000284876549973	3.40757187153	0.000197266999023	
-4.24	0.000176011647606	3.32740903037	0.000287403001373	3.40751464727	0.000199185911102	
-4.22	0.000177625610673	3.32738660377	0.000289963215292	3.40745691986	0.000201133004037	
-4.2	0.000179261877455	3.32736397369	0.000292557796076	3.40739868263	0.000203108833257	
-4.18	0.000180920860858	3.32734113736	0.000295187361656	3.4073399288	0.000205113967965	
-4.16	0.000182602983385	3.32731809193	0.000297852543915	3.40728065147	0.000207148991551	
-4.14	0.000184308677413	3.32729483454	0.00030055398907	3.40722084359	0.000209214502018	
-4.12	0.000186038385463	3.32727136223	0.000303292358062	3.40716049802	0.000211311112427	
-4.1	0.000187792560493	3.32724767201	0.00030606832696	3.40709960747	0.000213439451353	
-4.08	0.00018957166619	3.32722376084	0.00030888258738	3.40703816452	0.00021560016336	
-4.06	0.000191376177282	3.32719962561	0.000311735846916	3.40697616161	0.000217793909493	
-4.04	0.000193206579849	3.32717526315	0.000314628829582	3.40691359105	0.000220021367784	
-4.02	0.000195063371657	3.32715067024	0.000317562276279	3.40685044501	0.000222283233786	
-4.0	0.00019694706249	3.32712584359	0.00032053694526	3.40678671551	0.000224580221112	
-3.98	0.000198858174504	3.32710077986	0.000323553612628	3.40672239443	0.000226913062009	
-3.96	0.000200797242588	3.32707547562	0.000326613072837	3.40665747347	0.000229282507941	
-3.94	0.00020276481474	3.32704992742	0.000329716139222	3.40659194422	0.0002316893302	
-3.92	0.000204761452451	3.32702413168	0.000332863644531	3.40652579807	0.00023413432054	
-3.9	0.000206787731109	3.32699808481	0.000336056441493	3.40645902627	0.000236618291832	
-3.88	0.000208844240413	3.32697178311	0.000339295403389	3.40639161991	0.000239142078744	
-3.86	0.000210931584801	3.32694522283	0.000342581424654	3.40632356987	0.000241706538447	
-3.84	0.000213050383896	3.32691840013	0.000345915421493	3.40625486691	0.000244312551351	
-3.82	0.000215201272966	3.32689131111	0.00034929833252	3.40618550156	0.000246961021866	
-3.8	0.000217384903399	3.32686395177	0.000352731119419	3.40611546421	0.00024965287919	
-3.78	0.000219601943197	3.32683631805	0.000356214767629	3.40604474503	0.000252389078135	
-3.76	0.000221853077489	3.32680840581	0.000359750287051	3.40597333402	0.000255170599977	
-3.74	0.000224139009059	3.3267802108	0.00036333871278	3.40590122097	0.000257998453344	
-3.72	0.000226460458893	3.3267517287	0.000366981105863	3.40582839547	0.00026087367514	
-3.7	0.000228818166752	3.32672295512	0.000370678554087	3.4057548469	0.000263797331502	
-3.68	0.000231212891761	3.32669388555	0.000374432172785	3.40568056444	0.000266770518794	
-3.66	0.000233645413016	3.3266645154	0.000378243105685	3.40560553705	0.000269794364648	
-3.64	0.000236116530223	3.32663483998	0.000382112525779	3.40552975346	0.000272870029043	
-3.62	0.000238627064353	3.32660485451	0.000386041636224	3.40545320216	0.00027599870542	
-3.6	0.000241177858327	3.32657455409	0.000390031671281	3.40537587144	0.00027918162186	
-3.58	0.00024376977772	3.32654393375	0.000394083897284	3.40529774932	0.000282420042293	
-3.56	0.0002464037115	3.32651298839	0.000398199613646	3.40521882359	0.000285715267766	
-3.54	0.000249080572789	3.3264817128	0.000402380153899	3.40513908177	0.000289068637763	
-3.52	0.000251801299653	3.32645010167	0.000406626886779	3.40505851113	0.000292481531577	
-3.5	0.000254566855928	3.32641814957	0.000410941217346	3.40497709869	0.000295955369745	
-3.48	0.00025737823207	3.32638585095	0.000415324588143	3.40489483116	0.000299491615536	
-3.46	0.000260236446049	3.32635320014	0.000419778480409	3.40481169501	0.00030309177651	
-3.44	0.000263142544263	3.32632019134	0.000424304415328	3.4047276764	0.000306757406138	
-3.42	0.000266097602503	3.32628681864	0.000428903955329	3.40464276118	0.000310490105497	
-3.4	0.000269102726947	3.32625307599	0.000433578705435	3.40455693494	0.000314291525036	
-3.38	0.000272159055193	3.32621895719	0.000438330314667	3.40447018291	0.000318163366414	
-3.36	0.000275267757344	3.32618445592	0.000443160477497	3.40438249003	0.000322107384431	
-3.34	0.00027843003712	3.32614956571	0.00044807093536	3.40429384091	0.000326125389031	
-3.32	0.00028164713303	3.32611427995	0.000453063478228	3.40420421981	0.000330219247405	
-3.3	0.000284920319584	3.32607859186	0.000458139946237	3.40411361064	0.00033439088618	
-3.28	0.000288250908556	3.32604249453	0.00046330223139	3.40402199696	0.00033864229371	
-3.26	0.000291640250299	3.32600598087	0.000468552279318	3.40392936198	0.000342975522476	
-3.24	0.000295089735115	3.32596904365	0.000473892091115	3.4038356885	0.000347392691584	
-3.22	0.000298600794686	3.32593167543	0.000479323725249	3.40374095896	0.00035189598939	
-3.2	0.000302174903552	3.32589386864	0.000484849299544	3.40364515539	0.00035648767624	
-3.18	0.000305813580668	3.3258556155	0.00049047099325	3.40354825939	0.000361170087337	
-3.16	0.000309518391018	3.32581690806	0.000496191049191	3.40345025218	0.000365945635746	
-3.14	0.000313290947297	3.32577773818	0.000502011776005	3.40335111451	0.000370816815541	
-3.12	0.000317132911668	3.32573809752	0.000507935550477	3.40325082671	0.000375786205097	
-3.1	0.000321045997596	3.32569797754	0.000513964819965	3.40314936862	0.000380856470548	
-3.08	0.000325031971759	3.32565736948	0.000520102104933	3.40304671962	0.000386030369402	
-3.06	0.000329092656045	3.32561626439	0.000526350001585	3.40294285863	0.00039131075434	
-3.04	0.000333229929633	3.32557465307	0.000532711184616	3.40283776402	0.000396700577198	
-3.02	0.000337445731174	3.32553252612	0.000539188410077	3.40273141367	0.000402202893142	
-3.0	0.000341742061059	3.3254898739	0.000545784518362	3.40262378493	0.000407820865058	
-2.98	0.000346120983798	3.3254466865	0.000552502437326	3.4025148546	0.000413557768154	
-2.96	0.000350584630501	3.3254029538	0.000559345185539	3.40240459889	0.000419416994797	
-2.94	0.000355135201472	3.32535866539	0.000566315875676	3.40229299347	0.000425402059598	
-2.92	0.000359774968929	3.32531381061	0.000573417718066	3.40218001337	0.000431516604753	
-2.9	0.000364506279834	3.32526837853	0.000580654024391	3.40206563302	0.000437764405662	
-2.88	0.000369331558875	3.32522235792	0.000588028211546	3.40194982621	0.000444149376836	
-2.86	0.000374253311564	3.32517573727	0.000595543805686	3.40183256607	0.000450675578123	
-2.84	0.000379274127505	3.32512850476	0.000603204446439	3.40171382505	0.000457347221247	
-2.82	0.000384396683793	3.32508064827	0.000611013891321	3.4015935749	0.000464168676709	
-2.8	0.000389623748594	3.32503215533	0.000618976020347	3.40147178663	0.000471144481048	
-2.78	0.000394958184887	3.32498301317	0.000627094840858	3.40134843054	0.0004782793445	
-2.76	0.000400402954386	3.32493320866	0.000635374492569	3.40122347612	0.00048557815907	
-2.74	0.000405961121658	3.32488272831	0.000643819252853	3.40109689208	0.00049304600705	
-2.72	0.00041163585844	3.32483155826	0.000652433542269	3.40096864631	0.000500688170002	
-2.7	0.00041743044817	3.32477968428	0.00066122193036	3.40083870584	0.000508510138252	
-2.68	0.000423348290739	3.32472709173	0.000670189141716	3.40070703684	0.000516517620907	
-2.66	0.000429392907486	3.32467376557	0.000679340062334	3.40057360456	0.000524716556447	
-2.64	0.000435567946446	3.32461969035	0.000688679746283	3.40043837329	0.000533113123923	
-2.62	0.000441877187854	3.32456485015	0.00069821342269	3.4003013064	0.00054171375479	
-2.6	0.000448324549945	3.32450922863	0.00070794650307	3.40016236621	0.000550525145444	
-2.58	0.000454914095037	3.32445280896	0.000717884589019	3.40002151402	0.000559554270483	
-2.56	0.000461650035946	3.32439557383	0.000728033480279	3.39987871005	0.000568808396753	
-2.54	0.000468536742726	3.32433750542	0.000738399183216	3.39973391343	0.000578295098239	
-2.52	0.000475578749761	3.32427858539	0.000748987919719	3.39958708211	0.000588022271845	
-2.5	0.000482780763248	3.32421879487	0.000759806136549	3.39943817285	0.000597998154137	
-2.48	0.000490147669062	3.32415811441	0.000770860515168	3.39928714121	0.000608231339113	
-2.46	0.00049768454106	3.32409652398	0.000782157982067	3.39913394142	0.000618730797066	
-2.44	0.000505396649827	3.32403400295	0.000793705719639	3.39897852642	0.000629505894634	
-2.42	0.000513289471904	3.32397053006	0.000805511177608	3.39882084777	0.000640566416102	
-2.4	0.000521368699525	3.32390608339	0.000817582085063	3.3986608556	0.00065192258607	
-2.38	0.000529640250895	3.32384064036	0.000829926463131	3.39849849857	0.000663585093572	
-2.36	0.000538110281046	3.32377417765	0.000842552638322	3.39833372379	0.000675565117749	
-2.34	0.0005467851933	3.32370667125	0.000855469256597	3.3981664768	0.000687874355222	
-2.32	0.000555671651397	3.32363809636	0.000868685298188	3.39799670148	0.000700525049256	
-2.3	0.000564776592305	3.3235684274	0.000882210093239	3.39782434001	0.000713530020877	
-2.28	0.000574107239785	3.32349763795	0.000896053338299	3.39764933276	0.000726902702091	
-2.26	0.000583671118741	3.32342570076	0.000910225113733	3.39747161829	0.000740657171355	
-2.24	0.000593476070413	3.32335258768	0.000924735902106	3.39729113321	0.0007548081915	
-2.22	0.000603530268484	3.3232782696	0.000939596607603	3.39710781215	0.000769371250276	
-2.2	0.000613842236136	3.32320271648	0.000954818576553	3.39692158766	0.000784362603755	
-2.18	0.000624420864149	3.32312589726	0.000970413619125	3.39673239012	0.000799799322808	
-2.16	0.000635275430099	3.32304777982	0.000986394032283	3.39654014769	0.000815699342916	
-2.14	0.000646415618733	3.32296833096	0.00100277262407	3.39634478616	0.000832081517594	
-2.12	0.000657851543613	3.32288751632	0.00101956273933	3.39614622891	0.000848965675724	
-2.1	0.000669593770113	3.32280530036	0.00103677828694	3.39594439679	0.000866372683147	
-2.08	0.000681653339868	3.32272164628	0.00105443376867	3.39573920799	0.000884324508853	
-2.06	0.00069404179678	3.32263651601	0.00107254430981	3.39553057795	0.000902844296201	
-2.04	0.000706771214702	3.32254987008	0.00109112569159	3.39531841927	0.000921956439585	
-2.02	0.00071985422691	3.32246166763	0.00111019438567	3.39510264152	0.000941686667049	
-2.0	0.000733304057514	3.32237186632	0.00112976759074	3.39488315119	0.000962062129379	
-1.98	0.000747134554947	3.32228042223	0.00114986327133	3.39465985149	0.000983111496264	
-1.96	0.000761360227682	3.32218728985	0.00117050019916	3.39443264222	0.00100486506018	
-1.94	0.00077599628237	3.32209242194	0.00119169799709	3.39420141967	0.0010273548487	
-1.92	0.000791058664564	3.32199576951	0.00121347718587	3.39396607638	0.00105061474609	
-1.9	0.000806564102246	3.32189728168	0.0012358592339	3.39372650104	0.001074680625	
-1.88	0.000822530152382	3.32179690564	0.0012588666103	3.39348257828	0.00109959048923	
-1.86	0.000838975250735	3.32169458651	0.00128252284143	3.39323418849	0.00112538462878	
-1.84	0.000855918765209	3.32159026728	0.00130685257118	3.39298120762	0.00115210578826	
-1.82	0.000873381053017	3.32148388867	0.00133188162534	3.39272350698	0.00117979935006	
-1.8	0.000891383521979	3.32137538905	0.0013576370803	3.39246095302	0.00120851353384	
-1.78	0.000909948696297	3.32126470428	0.00138414733649	3.3921934071	0.00123829961394	
-1.76	0.000929100287195	3.32115176763	0.00141144219688	3.39192072521	0.00126921215666	
-1.74	0.000948863268824	3.3210365096	0.001439552951	3.39164275777	0.00130130927951	
-1.72	0.000969263959902	3.32091885782	0.00146851246486	3.3913593493	0.0013346529348	
-1.7	0.00099033011158	3.32079873686	0.00149835527728	3.39107033817	0.00136930922018	
-1.68	0.00101209100207	3.32067606809	0.00152911770324	3.39077555625	0.00140534871925	
-1.66	0.0010345775387	3.3205507695	0.00156083794464	3.39047482861	0.00144284687551	
-1.64	0.00105782236792	3.32042275553	0.00159355620933	3.39016797316	0.00148188440357	
-1.62	0.00108185999423	3.32029193684	0.0016273148389	3.38985480029	0.00152254774179	
-1.6	0.00110672690854	3.32015822015	0.00166215844612	3.38953511247	0.00156492955153	
-1.58	0.00113246172716	3.32002150797	0.00169813406289	3.3892087038	0.00160912926819	
-1.56	0.00115910534216	3.3198816984	0.00173529129941	3.38887535962	0.00165525371081	
-1.54	0.00118670108438	3.31973868485	0.00177368251591	3.388534856	0.00170341775708	
-1.52	0.00121529490015	3.31959235578	0.0018133630077	3.38818695925	0.00175374509224	
-1.5	0.00124493554326	3.31944259441	0.00185439120506	3.38783142535	0.00180636904126	
-1.48	0.00127567478345	3.31928927839	0.00189682888914	3.38746799941	0.00186143349509	
-1.46	0.00130756763335	3.31913227948	0.00194074142548	3.38709641504	0.00191909394353	
-1.44	0.00134067259547	3.31897146321	0.00198619801665	3.38671639368	0.00197951862904	
-1.42	0.00137505193152	3.31880668844	0.00203327197606	3.38632764391	0.00204288983804	
-1.4	0.00141077195633	3.31863780701	0.0020820410248	3.38592986071	0.0021094053491	
-1.38	0.00144790335887	3.31846466323	0.0021325876138	3.38552272461	0.0021792800601	
-1.36	0.00148652155346	3.31828709345	0.00218499927385	3.38510590087	0.00225274782053	
-1.34	0.00152670706429	3.31810492551	0.0022393689963	3.38467903853	0.00233006349922	
-1.32	0.00156854594701	3.3179179782	0.00229579564739	3.38424176942	0.00241150532295	
-1.3	0.00161213025147	3.31772606064	0.00235438441987	3.38379370706	0.00249737752766	
-1.28	0.00165755853036	3.31752897162	0.00241524732566	3.38333444556	0.00258801337143	
-1.26	0.00170493639896	3.31732649892	0.0024785037339	3.38286355833	0.00268377856708	
-1.24	0.00175437715195	3.31711841851	0.00254428095928	3.38238059675	0.00278507520323	
-1.22	0.00180600244409	3.31690449376	0.00261271490603	3.38188508874	0.00289234623552	
-1.2	0.00185994304244	3.31668447448	0.00268395077378	3.38137653721	0.00300608064549	
-1.18	0.00191633965881	3.31645809598	0.00275814383203	3.38085441831	0.00312681938397	
-1.16	0.00197534387246	3.31622507798	0.00283546027117	3.38031817968	0.00325516223944	
-1.14	0.00203711915426	3.31598512346	0.00291607813867	3.37976723842	0.0033917758007	
-1.12	0.00210184200554	3.31573791737	0.00300018837041	3.37920097897	0.00353740271955	
-1.1	0.00216970322634	3.31548312523	0.00308799592834	3.37861875075	0.00369287252326	
-1.08	0.00224090933024	3.31522039165	0.00317972105728	3.37801986565	0.00385911428254	
-1.06	0.00231568412552	3.31494933862	0.00327560067531	3.37740359525	0.00403717151058	
-1.04	0.00239427048537	3.31466956368	0.00337588991418	3.37676916782	0.00422821975627	
-1.02	0.00247693233348	3.31438063794	0.00348086382878	3.37611576504	0.00443358746648	
-1.0	0.00256395687549	3.31408210385	0.00359081929696	3.37544251839	0.00465478083398	
-0.98	0.00265565711198	3.31377347271	0.00370607713462	3.37474850523	0.00489351352941	
-0.96	0.00275237467403	3.31345422207	0.00382698445433	3.37403274451	0.00515174245057	
-0.94	0.00285448303006	3.31312379265	0.00395391730014	3.37329419202	0.00543171092615	
-0.92	0.00296239112037	3.31278158509	0.00408728359624	3.37253173517	0.00573600120903	
-0.9	0.00307654748608	3.31242695626	0.00422752645312	3.37174418734	0.00606759861655	
-0.88	0.00319744497104	3.31205921518	0.0043751278816	3.37093028149	0.0064299703683	
-0.86	0.00332562608948	3.31167761845	0.00453061297357	3.37008866321	0.00682716309541	
-0.84	0.00346168916976	3.31128136522	0.00469455461767	3.36921788304	0.00726392423849	
-0.82	0.0036062954053	3.31086959143	0.00486757883004	3.36831638785	0.00774585423547	
-0.8	0.00376017696952	3.31044136349	0.00505037079354	3.36738251136	0.00827959870183	
-0.78	0.00392414638278	3.30999567104	0.00524368171561	3.36641446356	0.0088730929772	
-0.76	0.00409910735765	3.30953141894	0.00544833663444	3.3654103189	0.00953587581786	
-0.74	0.00428606739587	3.30904741808	0.00566524332675	3.36436800308	0.0102794951881	
-0.72	0.00448615246921	3.30854237504	0.00589540249906	3.36328527827	0.0111180378236	
-0.7	0.00470062418856	3.30801488036	0.00613991947901	3.36215972651	0.0120688266507	
-0.68	0.00493089995698	3.3074633951	0.00640001766534	3.36098873102	0.0131533479298	
-0.66	0.00517857671626	3.3068862356	0.00667705404647	3.35976945509	0.0143984955907	
-0.64	0.00544545904102	3.30628155586	0.00697253716111	3.35849881819	0.0158382571576	
-0.62	0.00573359251786	3.30564732744	0.00728814795163	3.35717346892	0.0175160187402	
-0.6	0.00604530358136	3.30498131614	0.00762576405765	3.35578975413	0.0194877419194	
-0.58	0.00638324728093	3.30428105501	0.00798748821681	3.35434368372	0.0218263691661	
-0.56	0.00675046484357	3.30354381305	0.00837568158978	3.35283089031	0.0246279483093	
-0.54	0.00715045340827	3.3027665585	0.0087930030147	3.35124658289	0.0280201135352	
-0.52	0.00758725097927	3.30194591594	0.00924245543434	3.34958549331	0.0321736484114	
-0.5	0.00806554053599	3.30107811565	0.00972744104237	3.34784181437	0.0373176742506	
-0.48	0.00859077842811	3.30015893368	0.0102518270822	3.34600912777	0.0437580480776	
-0.46	0.00916935379128	3.29918362049	0.0108200247313	3.34408032005	0.0518958649246	
-0.44	0.00980878790948	3.29814681554	0.0114370841513	3.34204748384	0.0622375243261	
-0.42	0.0105179854665	3.29704244443	0.0121088096293	3.33990180156	0.0753808687975	
-0.4	0.0113075538305	3.29586359414	0.0128418998524	3.33763340747	0.0919612021871	
-0.38	0.0121902124391	3.29460236082	0.0136441198322	3.33523122329	0.112558312702	
-0.36	0.0131813228133	3.29324966247	0.0145245129839	3.33268276106	0.137595942391	
-0.34	0.0142995819864	3.29179500664	0.0154936645394	3.32997388513	0.167276226801	
-0.32	0.0155679401683	3.2902261996	0.0165640311409	3.32708852287	0.201565717586	
-0.3	0.0170148304527	3.28852897875	0.0177503565158	3.32400831017	0.240215423739	
-0.28	0.0186758395093	3.2866865427	0.0190702002045	3.32071215364	0.282786460972	
-0.26	0.0205960121983	3.28467894336	0.0205446163159	3.31717568463	0.328661341247	
-0.24	0.0228330848889	3.28248228838	0.0221990336347	3.31337057177	0.377030337311	
-0.22	0.0254621085017	3.28006767891	0.0240644093081	3.30926364552	0.426843681917	
-0.2	0.0285822014796	3.27739976933	0.0261787592702	3.30481576959	0.476711086727	
-0.18	0.0323266572111	3.27443477488	0.0285892151741	3.29998036594	0.524703568173	
-0.16	0.0368785023302	3.27111764953	0.0313548292212	3.29470145711	0.567945877779	
-0.14	0.042495241066	3.26737797564	0.034550460754	3.28891102242	0.601722776316	
-0.12	0.0495497607901	3.26312377362	0.0382722594435	3.28252535628	0.617832424773	
-0.1	0.0586011797958	3.25823178786	0.0426455590801	3.2754399369	0.608747990578	
-0.0800000000002	0.0705248133837	3.25253143588	0.0478365059855	3.26752200432	0.57925398129	
-0.0600000000002	0.0867686516784	3.24577645159	0.0540696463393	3.25859949063	0.540066669553	
-0.0400000000002	0.109910837046	3.2375900574	0.0616553507517	3.24844390123	0.496184336447	
-0.0200000000002	0.145047128378	3.22734438414	0.0710341373845	3.23674266674	0.449621743829	
-2.13162820728e-13	0.204043433425	3.21383635539	0.0828514204429	3.22305206732	0.40155126059	
0.0199999999998	0.324667293852	3.1940241476	0.0980902069212	3.20671164945	0.352937976263	
0.0399999999998	0.976433941235	3.01713297761	0.118321917865	3.18667514344	0.304777758878	
0.0599999999998	0.887349601002	2.53640299377	0.146218537574	3.16113813341	0.258207991713	
0.0799999999998	0.83903249255	2.28217052189	0.186699338204	3.12658933953	0.214543594937	
0.0999999999998	0.797738980643	2.07581835348	0.249719670221	3.07486142161	0.175197658508	
0.12	0.758403009075	1.89170168888	0.355518978378	2.98179060526	0.141402447511	
0.14	0.718576981005	1.71929051906	0.498360073678	2.79127860236	0.113772380018	
0.16	0.676393994824	1.55264439713	0.565760906644	2.56290702204	0.0920468390256	
0.18	0.629924152671	1.38768668808	0.576728181314	2.37252175453	0.0753079956523	
0.2	0.576791843311	1.22132438878	0.56836657466	2.20999269144	0.0624487453837	
0.22	0.513952994702	1.05160064633	0.551744171387	2.06460259946	0.0524922727418	
0.24	0.438316147766	0.879663553506	0.530570703951	1.93033975394	0.0446852349553	
0.26	0.350818944951	0.715247329167	0.506291910714	1.80364039734	0.0384769642785	
0.28	0.264072718735	0.579194053142	0.479498235892	1.68224388778	0.033471122034	
0.3	0.194877858549	0.484167566628	0.450412407374	1.56467683884	0.0293819013104	
0.32	0.146463894922	0.422257336599	0.419104521838	1.45003428028	0.0260012280498	
0.34	0.113377505728	0.380979643769	0.385627600258	1.3379260623	0.0231757000313	
0.36	0.0902569915999	0.352043359825	0.35014862587	1.22853449384	0.0207906833767	
0.38	0.0735743368544	0.330768233559	0.313104667443	1.12273627362	0.0187593572494	
0.4	0.0611630680885	0.314499278686	0.275361542905	1.0221832894	0.0170151135976	
0.42	0.0516800159414	0.301660763484	0.238265918919	0.929138285475	0.0155062274759	
0.44	0.044267655888	0.291269702439	0.203431434993	0.845885269909	0.0141920735383	
0.46	0.0383605001839	0.282684429635	0.172259683627	0.773892250156	0.0130404059278	
0.48	0.0335740821488	0.27546932726	0.145507155254	0.713307355898	0.0120253780607	
0.5	0.0296397347297	0.269318588596	0.123212166469	0.663134527888	0.0111260835225	
0.52	0.0263650936677	0.264011305336	0.104931051354	0.621800366205	0.0103254684811	
0.54	0.023609440723	0.25938392919	0.09002753235	0.587657152914	0.00960951212892	
0.56	0.0212678662016	0.255312777869	0.0778636324031	0.559247871671	0.00896660271243	
0.58	0.0192608279189	0.251702569481	0.0678842439654	0.535384849403	0.00838705784861	
0.6	0.0175271037069	0.248478698193	0.0596375603159	0.515136275016	0.00786275238961	
0.62	0.0160189322503	0.245581902023	0.0527672598734	0.497782106505	0.00738682723821	
0.64	0.0146985977806	0.242964501341	0.0469959862452	0.482767444843	0.00695345966104	
0.66	0.0135359875003	0.240587693579	0.0421085154094	0.469662938761	0.00655768073096	
0.68	0.0125068168989	0.238419573466	0.0379374320595	0.458133880224	0.0061952291866	
0.7	0.0115913216575	0.23643366138	0.0343518015526	0.447916943079	0.00586243365232	
0.72	0.0107732807137	0.234607793751	0.031248503023	0.438802923693	0.00555611710776	
0.74	0.0100392778007	0.232923275598	0.028545692774	0.430623974709	0.00527351893558	
0.76	0.00937813702046	0.231364225601	0.0261778962714	0.423244134639	0.00501223094876	
0.78	0.00878048699575	0.229917064464	0.0240923192845	0.416552258855	0.00477014460573	
0.8	0.00823842110452	0.228570111236	0.0222460639683	0.410456701121	0.00454540723273	
0.82	0.00774523027368	0.227313261877	0.0206040155952	0.404881277011	0.00433638553889	
0.84	0.00729519110789	0.226137731126	0.0191372274643	0.399762172399	0.00414163506792	
0.86	0.00688339660502	0.225035843577	0.0178216775882	0.395045554223	0.0039598745072	
0.88	0.00650561992762	0.224000863333	0.0166373044792	0.390685707576	0.00378996399105	
0.9	0.00615820403829	0.223026854161	0.0155672538564	0.386643570704	0.0036308867032	
0.92	0.00583797172398	0.222108563957	0.0145972858724	0.382885573434	0.00348173321728	
0.94	0.00554215180661	0.221241328716	0.013715305374	0.379382708955	0.0033416881186	
0.96	0.00526831828914	0.220420992267	0.0129109871372	0.376109786537	0.00321001853505	
0.98	0.0050143399042	0.219643838832	0.012175474926	0.373044825669	0.00308606427147	
1.0	0.00477833807763	0.218906536071	0.0115011383286	0.370168561563	0.00296922929609	
1.02	0.00455865173747	0.21820608676	0.0108813751071	0.367464038981	0.00285897437097	
1.04	0.00435380772126	0.217539787613	0.0103104496294	0.364916276621	0.00275481065399	
1.06	0.00416249578468	0.216905194035	0.00978336008026	0.36251198822	0.00265629412829	
1.08	0.00398354741041	0.216300089842	0.00929572876034	0.360239349538	0.00256302073901	
1.1	0.00381591776972	0.215722461142	0.00884371101288	0.358087802689	0.00247462213637	
1.12	0.00365867031122	0.215170473723	0.00842391925864	0.356047891029	0.00239076193997	
1.14	0.00351096354765	0.21464245342	0.0080333593486	0.354111119194	0.00231113245256	
1.16	0.00337203968907	0.214136868994	0.00766937700838	0.352269833939	0.00223545176239	
1.18	0.00324121483307	0.213652317179	0.00732961258973	0.350517122254	0.00216346118242	
1.2	0.00311787047247	0.213187509559	0.00701196269084	0.348846723927	0.00209492298222	
1.22	0.00300144612189	0.212741261038	0.00671454748101	0.347252956203	0.00202961837495	
1.24	0.00289143289766	0.212312479668	0.00643568278181	0.345730648647	0.00196734572699	
1.26	0.00278736791251	0.211900157661	0.00617385613073	0.344275086624	0.00190791896257	
1.28	0.00268882936889	0.211503363424	0.00592770619143	0.342881962107	0.00185116613934	
1.3	0.00259543225295	0.211121234475	0.00569600498689	0.341547330717	0.00179692817426	
1.32	0.00250682454663	0.210752971149	0.00547764252186	0.340267574108	0.00174505770196	
1.34	0.00242268388764	0.210397830967	0.0052716134347	0.339039366914	0.00169541804989	
1.36	0.00234271461769	0.210055123613	0.00507700537809	0.337859647659	0.00164788231699	
1.38	0.0022666451684	0.209724206421	0.00489298887775	0.336725593046	0.00160233254379	
1.4	0.00219422574113	0.20940448033	0.00471880845793	0.335634595214	0.001558658964	
1.42	0.00212522624378	0.209095386246	0.00455377485632	0.334584241546	0.00151675932824	
1.44	0.00205943445229	0.208796401753	0.004397258178	0.333572296707	0.00147653829237	
1.46	0.00199665436943	0.208507038155	0.0042486818613	0.332596686634	0.00143790686312	
1.48	0.00193670475698	0.208226837796	0.00410751734734	0.331655484232	0.00140078189527	
1.5	0.00187941782059	0.207955371627	0.00397327936106	0.330746896562	0.00136508563469	
1.52	0.00182463802956	0.207692237006	0.00384552172483	0.329869253355	0.00133074530269	
1.54	0.00177222105578	0.207437055695	0.00372383363696	0.32902099668	0.00129769271741	
1.56	0.00172203281841	0.207189472034	0.00360783635723	0.328200671647	0.0012658639484	
1.58	0.0016739486223	0.206949151285	0.00349718024916	0.32740691801	0.00123519900134	
1.6	0.00162785237985	0.206715778106	0.00339154213583	0.32663846259	0.00120564152966	
1.62	0.00158363590714	0.206489055173	0.00329062293195	0.325894112405	0.00117713857068	
1.64	0.00154119828639	0.206268701904	0.00319414551953	0.325172748447	0.00114964030375	
1.66	0.00150044528766	0.2060544533	0.00310185283897	0.324473320028	0.0011230998284	
1.68	0.00146128884354	0.205846058874	0.00301350617101	0.323794839638	0.00109747296063	
1.7	0.00142364657147	0.205643281672	0.00292888358796	0.32313637826	0.00107271804557	
1.72	0.00138744133866	0.20544589737	0.00284777855545	0.322497061097	0.00104879578519	
1.74	0.00135260086541	0.205253693441	0.00276999866821	0.32187606367	0.0010256690795	
1.76	0.00131905736305	0.205066468393	0.00269536450536	0.321272608243	0.00100330288013	
1.78	0.00128674720293	0.204884031058	0.0026237085925	0.320685960558	0.00098166405527	
1.8	0.00125561061363	0.204706199938	0.00255487445936	0.320115426831	0.000960721264816	
1.82	0.00122559140352	0.204532802604	0.00248871578309	0.319560350998	0.000940444844984	
1.84	0.00119663670639	0.204363675134	0.00242509560829	0.319020112186	0.000920806701504	
1.86	0.00116869674792	0.204198661594	0.00236388563629	0.318494122377	0.000901780210689	
1.88	0.00114172463106	0.204037613559	0.0023049655764	0.317981824265	0.000883340127731	
1.9	0.00111567613858	0.203880389663	0.00224822255334	0.317482689274	0.000865462501616	
1.92	0.00109050955136	0.203726855186	0.00219355056511	0.316996215724	0.000848124596115	
1.94	0.00106618548074	0.203576881669	0.00214084998665	0.316521927144	0.000831304816367	
1.96	0.00104266671402	0.20343034655	0.00209002711474	0.316059370706	0.000814982640594	
1.98	0.00101991807167	0.203287132833	0.00204099375045	0.315608115772	0.000799138556555	
2.0	0.000997906275413	0.203147128776	0.00199366681548	0.315167752555	0.000783754002353	
2.02	0.000976599826174	0.203010227594	0.00194796799938	0.314737890864	0.000768811311265	
2.04	0.000955968891096	0.202876327191	0.00190382343483	0.314318158951	0.000754293660281	
