Temperature 	 Sum 	  Maxval 	 R 
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
391.71	 3.17973e+09	 35619	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
390.73	 3.18126e+09	 37328	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
389.76	 3.17772e+09	 39004	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
388.8	 3.17674e+09	 36544	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
387.86	 3.17863e+09	 35238	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
386.94	 3.18325e+09	 41617	 0
