Temperature 	 Sum 	  Maxval 	 R 
375.12	 3.1728e+09	 2695	 0.710553
375.05	 3.17348e+09	 3004	 0.709061
374.99	 3.17523e+09	 2492	 0.710638
374.92	 3.17487e+09	 2601	 0.709473
374.86	 3.17527e+09	 2447	 0.71104
374.79	 3.17428e+09	 2660	 0.710923
374.71	 3.17248e+09	 2547	 0.710985
374.66	 3.17339e+09	 2575	 0.712297
374.58	 3.17295e+09	 2686	 0.710727
374.51	 3.17041e+09	 2528	 0.709975
374.45	 3.16937e+09	 2848	 0.709903
374.38	 3.1727e+09	 2713	 0.711698
374.33	 3.17324e+09	 2504	 0.709753
374.25	 3.17388e+09	 2788	 0.711857
374.18	 3.17369e+09	 2819	 0.710958
374.12	 3.17112e+09	 2681	 0.70937
374.05	 3.17161e+09	 2506	 0.710607
373.99	 3.17125e+09	 2514	 0.709664
373.92	 3.17305e+09	 2788	 0.710062
373.85	 3.1725e+09	 2877	 0.712326
373.8	 3.17252e+09	 2871	 0.711412
373.72	 3.17428e+09	 2846	 0.711421
373.67	 3.17374e+09	 2872	 0.709789
373.59	 3.17521e+09	 2680	 0.710543
373.52	 3.17481e+09	 2854	 0.709714
373.47	 3.17382e+09	 2501	 0.709473
373.4	 3.17223e+09	 2687	 0.709899
373.34	 3.17045e+09	 2681	 0.710252
373.25	 3.17262e+09	 2707	 0.709925
373.18	 3.17163e+09	 2669	 0.710406
373.13	 3.17452e+09	 2967	 0.710557
373.05	 3.17449e+09	 2692	 0.711551
372.98	 3.17251e+09	 2749	 0.710331
372.93	 3.17327e+09	 2796	 0.710945
372.86	 3.17363e+09	 2661	 0.711283
372.79	 3.17386e+09	 2616	 0.710337
372.73	 3.17511e+09	 2848	 0.711082
372.66	 3.17505e+09	 2633	 0.70981
372.61	 3.17355e+09	 2583	 0.711011
372.54	 3.17363e+09	 2760	 0.711723
372.47	 3.17224e+09	 2585	 0.711005
372.41	 3.17196e+09	 2484	 0.711287
372.34	 3.17199e+09	 2751	 0.709646
372.29	 3.17095e+09	 2661	 0.711531
372.22	 3.17096e+09	 3184	 0.709311
372.15	 3.17042e+09	 2936	 0.709995
372.1	 3.17115e+09	 3337	 0.710355
372.02	 3.17194e+09	 3911	 0.709674
371.97	 3.17339e+09	 2452	 0.709208
371.9	 3.17188e+09	 2703	 0.710624
371.83	 3.17314e+09	 2853	 0.710272
371.78	 3.1744e+09	 2484	 0.709401
371.71	 3.17168e+09	 2671	 0.709409
371.66	 3.17495e+09	 2609	 0.712124
371.59	 3.17498e+09	 2880	 0.71281
371.52	 3.17724e+09	 2559	 0.710162
371.47	 3.17485e+09	 2576	 0.710044
371.4	 3.17598e+09	 2710	 0.711698
371.34	 3.17449e+09	 2593	 0.71165
370.79	 3.17623e+09	 2666	 0.709168
370.72	 3.17754e+09	 2784	 0.710426
