Temperature 	 Sum 	  Maxval 	 R 
412.52	 3.1793e+09	 4883	 0.704955
412.86	 3.17903e+09	 4788	 0.706268
413.19	 3.17762e+09	 5027	 0.705151
413.44	 3.17863e+09	 4760	 0.705687
413.77	 3.17891e+09	 5045	 0.704751
414.02	 3.17891e+09	 4772	 0.702083
414.36	 3.18149e+09	 4361	 0.705338
414.69	 3.17911e+09	 4665	 0.705135
414.94	 3.18087e+09	 4784	 0.703564
415.27	 3.18034e+09	 5200	 0.7047
415.6	 3.17939e+09	 4959	 0.705465
415.85	 3.17884e+09	 4749	 0.703892
416.18	 3.17806e+09	 4613	 0.70315
416.43	 3.1793e+09	 4630	 0.706004
416.77	 3.18113e+09	 5117	 0.705041
418.85	 3.1819e+09	 3472	 0.711097
419.16	 3.18363e+09	 4208	 0.705831
419.39	 3.18328e+09	 4146	 0.707213
419.48	 3.18421e+09	 3816	 0.709425
419.5	 3.1828e+09	 4763	 0.704593
419.42	 3.18354e+09	 3641	 0.709851
419.32	 3.1826e+09	 4385	 0.709794
419.16	 3.18329e+09	 3956	 0.708339
419.03	 3.18227e+09	 4189	 0.706392
418.85	 3.18415e+09	 3849	 0.71134
418.71	 3.18287e+09	 4175	 0.707549
418.53	 3.18304e+09	 4007	 0.711185
418.36	 3.18386e+09	 3787	 0.70914
418.23	 3.18259e+09	 3978	 0.708665
418.06	 3.1813e+09	 4343	 0.709945
417.9	 3.17886e+09	 4288	 0.709227
417.79	 3.18137e+09	 4290	 0.708098
416.57	 3.18096e+09	 4017	 0.707078
416.46	 3.18253e+09	 4352	 0.710593
416.31	 3.18233e+09	 4313	 0.707128
416.2	 3.18006e+09	 4597	 0.706603
416.05	 3.18021e+09	 4830	 0.7056
415.94	 3.18161e+09	 4788	 0.704571
415.79	 3.18023e+09	 4488	 0.706584
415.64	 3.17988e+09	 4153	 0.706946
415.53	 3.18016e+09	 4496	 0.706169
415.38	 3.18049e+09	 4440	 0.70482
415.27	 3.18057e+09	 4653	 0.706311
415.12	 3.1806e+09	 4056	 0.707581
414.98	 3.18036e+09	 4523	 0.707439
414.86	 3.18206e+09	 4624	 0.705401
414.72	 3.1817e+09	 4257	 0.707749
414.61	 3.18117e+09	 5052	 0.705545
414.46	 3.18309e+09	 4964	 0.705417
414.31	 3.17931e+09	 4657	 0.706188
414.2	 3.18121e+09	 5059	 0.704222
414.06	 3.18258e+09	 4424	 0.703121
413.91	 3.18098e+09	 5095	 0.706302
413.8	 3.18025e+09	 4792	 0.704112
413.65	 3.18089e+09	 4534	 0.705591
413.55	 3.18174e+09	 4603	 0.705705
413.4	 3.18316e+09	 5371	 0.706122
413.29	 3.18281e+09	 4773	 0.705314
413.15	 3.18215e+09	 4790	 0.703103
413	 3.18193e+09	 4583	 0.702974
412.89	 3.18139e+09	 4590	 0.704722
412.75	 3.18051e+09	 5134	 0.705242
412.6	 3.18062e+09	 4552	 0.703724
412.49	 3.18016e+09	 4924	 0.70413
412.35	 3.17955e+09	 4637	 0.707614
412.24	 3.17828e+09	 4535	 0.704148
412.07	 3.17794e+09	 10618	 0.701403
411.92	 3.18056e+09	 4277	 0.708974
411.78	 3.18094e+09	 4055	 0.709288
411.67	 3.17901e+09	 4739	 0.703786
411.53	 3.18045e+09	 4515	 0.704904
411.42	 3.18004e+09	 4646	 0.704721
411.28	 3.17983e+09	 4972	 0.705692
411.14	 3.17909e+09	 4165	 0.70797
411.03	 3.17763e+09	 4184	 0.706388
410.9	 3.17939e+09	 4333	 0.70898
410.79	 3.1813e+09	 4374	 0.706128
410.65	 3.1793e+09	 4721	 0.702915
410.51	 3.17856e+09	 4890	 0.704606
410.41	 3.18088e+09	 4343	 0.706067
410.27	 3.18074e+09	 4741	 0.702358
410.16	 3.17975e+09	 4686	 0.706394
410.02	 3.1781e+09	 4259	 0.704633
409.89	 3.17938e+09	 4495	 0.704975
