Temperature 	 Sum 	  Maxval 	 R 
361.88	 3.1679e+09	 2515	 0.706824
361.83	 3.16624e+09	 2692	 0.706845
361.77	 3.16809e+09	 2627	 0.706082
361.73	 3.16876e+09	 2875	 0.706221
361.67	 3.16778e+09	 2737	 0.707683
361.62	 3.16863e+09	 2917	 0.70634
361.57	 3.16903e+09	 2940	 0.705656
361.52	 3.16919e+09	 2968	 0.705211
361.45	 3.16985e+09	 2687	 0.707694
361.41	 3.17183e+09	 2744	 0.70589
361.35	 3.17248e+09	 2640	 0.705649
361.31	 3.17301e+09	 2545	 0.705624
361.25	 3.17347e+09	 2860	 0.706224
361.2	 3.17107e+09	 2715	 0.705393
361.16	 3.17127e+09	 2945	 0.706985
361.1	 3.17415e+09	 3656	 0.706481
361.06	 3.17308e+09	 2551	 0.705735
361	 3.17339e+09	 2244	 0.706263
360.95	 3.17396e+09	 2529	 0.704706
360.91	 3.17309e+09	 2514	 0.70619
360.85	 3.1741e+09	 2733	 0.704895
360.81	 3.1731e+09	 2783	 0.705991
360.76	 3.17037e+09	 2660	 0.705614
360.7	 3.16968e+09	 2620	 0.706154
360.66	 3.17158e+09	 2610	 0.707185
360.61	 3.17167e+09	 2773	 0.707299
360.57	 3.1722e+09	 2604	 0.708655
360.51	 3.17333e+09	 2802	 0.704469
360.46	 3.17165e+09	 2603	 0.70639
360.42	 3.17191e+09	 2746	 0.706279
360.36	 3.17236e+09	 2433	 0.706653
360.32	 3.17142e+09	 2786	 0.706178
360.27	 3.17326e+09	 2743	 0.708214
360.21	 3.17292e+09	 2619	 0.706608
360.17	 3.17518e+09	 2625	 0.705209
360.12	 3.17197e+09	 2398	 0.705523
360.08	 3.17164e+09	 2630	 0.707088
360.03	 3.17048e+09	 2387	 0.706177
359.97	 3.17075e+09	 2442	 0.705176
359.93	 3.16986e+09	 2361	 0.70827
359.88	 3.17011e+09	 2785	 0.707058
359.84	 3.1712e+09	 2696	 0.705738
359.78	 3.17068e+09	 2775	 0.707643
359.73	 3.17078e+09	 2536	 0.706741
359.69	 3.17081e+09	 2703	 0.708149
359.63	 3.17085e+09	 2807	 0.705121
359.58	 3.16994e+09	 2614	 0.707305
359.54	 3.17206e+09	 2564	 0.706368
359.49	 3.17083e+09	 2242	 0.707672
359.45	 3.17145e+09	 2553	 0.705083
359.39	 3.17216e+09	 2423	 0.707066
359.34	 3.17141e+09	 2408	 0.706465
359.3	 3.173e+09	 2912	 0.705601
359.25	 3.17393e+09	 2452	 0.705618
359.21	 3.17447e+09	 2665	 0.706237
359.16	 3.17239e+09	 2380	 0.70688
359.1	 3.17272e+09	 2234	 0.708001
359.07	 3.17467e+09	 2285	 0.705646
359.01	 3.17501e+09	 2763	 0.708366
358.95	 3.17566e+09	 2434	 0.704302
358.91	 3.17673e+09	 2368	 0.707431
358.86	 3.17777e+09	 3523	 0.707191
358.82	 3.17639e+09	 2779	 0.705446
358.76	 3.17876e+09	 2622	 0.707206
358.71	 3.17746e+09	 2387	 0.706082
358.67	 3.17576e+09	 2590	 0.708465
358.62	 3.17782e+09	 2316	 0.706982
358.58	 3.17678e+09	 2402	 0.70602
358.53	 3.17775e+09	 2247	 0.707297
358.48	 3.17811e+09	 2715	 0.707284
358.44	 3.17812e+09	 2776	 0.704986
358.39	 3.17709e+09	 2235	 0.706426
358.35	 3.17774e+09	 2752	 0.705299
358.3	 3.17561e+09	 2276	 0.706992
358.25	 3.17708e+09	 2599	 0.708205
358.21	 3.17699e+09	 2471	 0.705655
358.16	 3.17262e+09	 2309	 0.706025
358.1	 3.17447e+09	 2605	 0.705994
358.06	 3.17524e+09	 2513	 0.706945
358.01	 3.17525e+09	 2359	 0.705009
357.98	 3.17298e+09	 2788	 0.705856
357.92	 3.17452e+09	 2402	 0.707708
357.87	 3.17485e+09	 2788	 0.706526
357.83	 3.17517e+09	 2529	 0.706529
357.78	 3.1732e+09	 2332	 0.707427
357.75	 3.17489e+09	 2511	 0.706054
357.69	 3.17598e+09	 2501	 0.707264
357.65	 3.17597e+09	 2479	 0.706335
357.61	 3.17563e+09	 2758	 0.706174
357.56	 3.17665e+09	 2309	 0.705785
357.52	 3.17491e+09	 2819	 0.705459
357.47	 3.17405e+09	 2537	 0.706125
357.42	 3.17172e+09	 2347	 0.707566
357.38	 3.17275e+09	 2480	 0.706874
357.33	 3.17531e+09	 2633	 0.706167
357.29	 3.17355e+09	 2498	 0.707123
357.24	 3.17321e+09	 2422	 0.706493
357.19	 3.17345e+09	 2490	 0.70753
357.15	 3.17415e+09	 2431	 0.707043
357.1	 3.17429e+09	 2582	 0.705887
357.06	 3.17475e+09	 2671	 0.706268
357.01	 3.17195e+09	 2854	 0.70523
356.96	 3.17259e+09	 2606	 0.706114
356.92	 3.176e+09	 2620	 0.708286
356.87	 3.17679e+09	 2487	 0.708059
356.84	 3.1778e+09	 2620	 0.706741
356.78	 3.17443e+09	 2523	 0.705167
356.74	 3.17509e+09	 2526	 0.706974
356.7	 3.17427e+09	 2112	 0.707614
356.65	 3.17441e+09	 2401	 0.706678
356.59	 3.17499e+09	 2815	 0.705655
356.54	 3.17434e+09	 2545	 0.70576
356.5	 3.17527e+09	 2330	 0.70675
356.14	 3.17637e+09	 2620	 0.704368
356.09	 3.17617e+09	 2648	 0.708016
356.05	 3.17589e+09	 2614	 0.706188
356.01	 3.17453e+09	 2549	 0.707591
355.97	 3.17554e+09	 2398	 0.707507
355.92	 3.17588e+09	 2546	 0.706392
355.87	 3.17587e+09	 2570	 0.704866
355.83	 3.17364e+09	 2612	 0.705683
355.79	 3.17396e+09	 2671	 0.706142
355.74	 3.17512e+09	 2914	 0.706708
355.7	 3.17502e+09	 2461	 0.705778
355.65	 3.17578e+09	 2440	 0.705716
355.62	 3.17425e+09	 2700	 0.706076
355.57	 3.17478e+09	 2877	 0.704221
355.52	 3.17392e+09	 2468	 0.706462
355.48	 3.17488e+09	 2750	 0.706447
355.44	 3.17438e+09	 2547	 0.706667
355.4	 3.17576e+09	 2504	 0.705677
355.35	 3.17399e+09	 6332	 0.704661
355.3	 3.1739e+09	 2715	 0.707149
355.27	 3.17434e+09	 2622	 0.706937
355.22	 3.17417e+09	 2786	 0.705227
355.18	 3.17334e+09	 2737	 0.705945
355.13	 3.17335e+09	 2787	 0.705884
355.09	 3.17426e+09	 2709	 0.705505
355.05	 3.17439e+09	 2436	 0.705298
355	 3.17386e+09	 2315	 0.706096
354.97	 3.17283e+09	 2568	 0.706058
354.92	 3.17436e+09	 2804	 0.704524
354.87	 3.1742e+09	 2448	 0.705544
354.84	 3.17373e+09	 2396	 0.706746
354.79	 3.17482e+09	 2738	 0.707808
354.75	 3.1763e+09	 2616	 0.705521
354.7	 3.17664e+09	 2457	 0.707479
354.66	 3.17639e+09	 2576	 0.70535
354.62	 3.17485e+09	 2614	 0.706131
354.58	 3.17625e+09	 3013	 0.707708
354.54	 3.17483e+09	 2533	 0.706391
354.49	 3.17441e+09	 2776	 0.704465
354.45	 3.17593e+09	 2416	 0.706356
354.41	 3.17492e+09	 2702	 0.707693
354.36	 3.17393e+09	 2673	 0.706338
354.33	 3.17451e+09	 2743	 0.706765
354.28	 3.17302e+09	 2895	 0.70674
354.23	 3.17098e+09	 2877	 0.705753
354.2	 3.17013e+09	 3631	 0.705449
354.15	 3.17111e+09	 2638	 0.70641
354.12	 3.1713e+09	 2661	 0.706836
354.05	 3.17194e+09	 2726	 0.7079
354.01	 3.17101e+09	 2608	 0.706553
353.97	 3.17031e+09	 3956	 0.701539
353.93	 3.17042e+09	 2489	 0.705108
353.88	 3.17145e+09	 2648	 0.706832
353.84	 3.17073e+09	 2792	 0.705644
353.8	 3.16928e+09	 2577	 0.707602
353.76	 3.17252e+09	 2578	 0.706546
353.72	 3.17212e+09	 2534	 0.707072
353.68	 3.17409e+09	 2728	 0.707972
353.63	 3.17492e+09	 2548	 0.706369
353.59	 3.17423e+09	 2687	 0.707276
353.55	 3.17473e+09	 2656	 0.705212
353.51	 3.17438e+09	 2844	 0.706519
353.47	 3.17321e+09	 2472	 0.706316
353.42	 3.17483e+09	 2740	 0.706794
353.39	 3.17442e+09	 2923	 0.706894
353.34	 3.17367e+09	 2669	 0.706414
353.31	 3.17378e+09	 2669	 0.706945
353.26	 3.17443e+09	 2421	 0.707009
353.22	 3.1742e+09	 2729	 0.706147
353.18	 3.17348e+09	 2942	 0.707049
353.14	 3.17276e+09	 2555	 0.70519
353.1	 3.17287e+09	 2632	 0.706088
353.06	 3.17454e+09	 2709	 0.708256
353.01	 3.17301e+09	 2623	 0.705887
352.98	 3.17144e+09	 2705	 0.70538
352.93	 3.17268e+09	 2466	 0.707818
352.9	 3.17121e+09	 2729	 0.706499
352.85	 3.17352e+09	 2694	 0.706795
352.81	 3.17374e+09	 2592	 0.705766
352.77	 3.17406e+09	 2590	 0.706099
352.73	 3.17444e+09	 2396	 0.708456
352.69	 3.17581e+09	 2263	 0.707463
352.65	 3.17568e+09	 2895	 0.706101
352.61	 3.17619e+09	 3024	 0.707498
352.57	 3.17612e+09	 2523	 0.707117
352.53	 3.17558e+09	 2677	 0.708237
352.49	 3.175e+09	 2503	 0.707783
352.45	 3.17411e+09	 2561	 0.70606
352.4	 3.1737e+09	 2556	 0.706727
352.37	 3.17449e+09	 6806	 0.701503
352.33	 3.17215e+09	 2879	 0.708085
352.28	 3.17277e+09	 3189	 0.706449
352.25	 3.17324e+09	 2866	 0.704311
352.2	 3.17204e+09	 2518	 0.705541
352.17	 3.17192e+09	 2651	 0.70788
352.13	 3.17323e+09	 2551	 0.706391
352.08	 3.17351e+09	 2653	 0.70679
352.05	 3.17226e+09	 2414	 0.706872
352	 3.17105e+09	 2599	 0.70479
351.95	 3.17235e+09	 2747	 0.706227
351.9	 3.17099e+09	 2607	 0.705802
351.87	 3.17034e+09	 2769	 0.705838
351.83	 3.1704e+09	 3316	 0.704739
351.8	 3.17164e+09	 2834	 0.707473
351.75	 3.17188e+09	 2742	 0.705671
351.72	 3.17308e+09	 2647	 0.707901
351.67	 3.1708e+09	 2644	 0.705993
351.63	 3.17085e+09	 2674	 0.706817
351.6	 3.1714e+09	 2631	 0.70754
351.55	 3.16843e+09	 2427	 0.706189
351.51	 3.16662e+09	 2707	 0.706291
351.48	 3.16582e+09	 2633	 0.7085
351.43	 3.16521e+09	 2662	 0.705845
351.4	 3.16614e+09	 2778	 0.704963
351.36	 3.16668e+09	 2480	 0.706285
351.32	 3.16733e+09	 2536	 0.706644
351.28	 3.16702e+09	 2551	 0.70551
351.24	 3.16685e+09	 2604	 0.708658
351.21	 3.16822e+09	 2407	 0.706908
351.16	 3.1686e+09	 2497	 0.706004
351.12	 3.16869e+09	 2473	 0.705798
351.09	 3.16837e+09	 2862	 0.70645
351.05	 3.16892e+09	 2650	 0.707368
351.01	 3.16845e+09	 2573	 0.704349
350.97	 3.16917e+09	 2680	 0.705447
350.93	 3.16988e+09	 2544	 0.705325
350.9	 3.17229e+09	 2330	 0.705247
350.85	 3.17285e+09	 2707	 0.707321
350.82	 3.17162e+09	 2663	 0.704594
350.78	 3.16998e+09	 2645	 0.705771
350.73	 3.16987e+09	 2748	 0.705251
350.7	 3.17019e+09	 2488	 0.707044
350.66	 3.16931e+09	 2436	 0.706872
350.63	 3.16796e+09	 2886	 0.70675
350.59	 3.17004e+09	 3080	 0.705076
350.54	 3.16959e+09	 2754	 0.707449
350.51	 3.17104e+09	 2479	 0.706603
350.47	 3.16993e+09	 2741	 0.704086
350.44	 3.16926e+09	 2351	 0.705642
350.4	 3.16996e+09	 2683	 0.705247
350.35	 3.16902e+09	 2668	 0.706087
350.32	 3.17017e+09	 2764	 0.703437
350.28	 3.16975e+09	 2413	 0.705609
350.25	 3.17123e+09	 2706	 0.707202
350.21	 3.17147e+09	 2403	 0.70529
350.16	 3.17359e+09	 2737	 0.70459
350.13	 3.17324e+09	 2533	 0.707308
350.09	 3.17123e+09	 2414	 0.705267
350.06	 3.17179e+09	 2915	 0.706257
350.02	 3.17333e+09	 2414	 0.705378
349.96	 3.17242e+09	 3112	 0.705429
349.92	 3.17275e+09	 2743	 0.706019
349.89	 3.17329e+09	 2763	 0.70556
349.85	 3.17215e+09	 2542	 0.705079
349.82	 3.1726e+09	 2245	 0.705806
349.78	 3.17255e+09	 2659	 0.705679
349.74	 3.17233e+09	 2504	 0.704921
349.7	 3.1702e+09	 4331	 0.705308
349.39	 3.17052e+09	 2382	 0.705024
349.36	 3.17108e+09	 2821	 0.703981
349.32	 3.17331e+09	 2427	 0.705569
349.29	 3.17442e+09	 2706	 0.70506
349.25	 3.17234e+09	 2744	 0.70573
349.21	 3.17207e+09	 2675	 0.705019
349.18	 3.17316e+09	 4292	 0.703896
349.14	 3.17356e+09	 2640	 0.703567
349.11	 3.17321e+09	 2531	 0.704967
349.07	 3.17435e+09	 8049	 0.700475
349.03	 3.17402e+09	 2854	 0.703305
349	 3.17333e+09	 2702	 0.704043
348.95	 3.17335e+09	 2712	 0.705186
348.93	 3.17347e+09	 2298	 0.706612
348.88	 3.17334e+09	 2643	 0.705567
348.84	 3.17291e+09	 2592	 0.705816
348.81	 3.17307e+09	 2641	 0.704467
348.77	 3.17279e+09	 2508	 0.705973
348.74	 3.17505e+09	 2821	 0.705952
348.7	 3.17542e+09	 2767	 0.704673
348.66	 3.17597e+09	 2319	 0.705135
348.63	 3.17467e+09	 2761	 0.70472
348.59	 3.17459e+09	 2656	 0.705567
348.56	 3.17292e+09	 2717	 0.705833
348.52	 3.17238e+09	 2664	 0.703032
348.48	 3.17106e+09	 2636	 0.705138
348.45	 3.16924e+09	 2610	 0.704231
348.41	 3.17054e+09	 2764	 0.705201
348.38	 3.17162e+09	 2914	 0.705524
348.34	 3.16965e+09	 2320	 0.704949
348.3	 3.17168e+09	 5605	 0.702182
348.27	 3.174e+09	 2619	 0.70541
348.23	 3.17433e+09	 4374	 0.704318
348.2	 3.17274e+09	 2768	 0.703596
348.16	 3.1755e+09	 2658	 0.704875
348.12	 3.1748e+09	 2569	 0.706824
348.09	 3.1745e+09	 2439	 0.704197
348.05	 3.17489e+09	 2840	 0.706557
348.02	 3.17425e+09	 2483	 0.704893
347.98	 3.17152e+09	 2566	 0.704357
347.94	 3.1718e+09	 2593	 0.702823
347.91	 3.16983e+09	 2495	 0.705194
347.87	 3.16932e+09	 2316	 0.70587
347.83	 3.17024e+09	 2519	 0.705405
347.8	 3.17284e+09	 2500	 0.705078
347.76	 3.17158e+09	 2453	 0.705086
347.72	 3.17089e+09	 2408	 0.705923
347.69	 3.1715e+09	 2727	 0.70492
347.65	 3.17304e+09	 2493	 0.705906
347.62	 3.17346e+09	 2397	 0.705836
347.58	 3.17389e+09	 2502	 0.705277
347.54	 3.17357e+09	 2594	 0.706416
347.51	 3.1736e+09	 2344	 0.706358
347.47	 3.17401e+09	 2495	 0.705043
347.44	 3.17189e+09	 2418	 0.707048
347.4	 3.17291e+09	 2392	 0.703874
347.37	 3.17231e+09	 2392	 0.704043
347.34	 3.17206e+09	 2376	 0.703166
347.3	 3.17262e+09	 2290	 0.705603
347.27	 3.17358e+09	 2737	 0.705125
347.23	 3.17542e+09	 2397	 0.705947
347.19	 3.17394e+09	 2395	 0.706723
347.16	 3.17347e+09	 2454	 0.704548
347.12	 3.17265e+09	 2404	 0.70574
347.09	 3.17476e+09	 2332	 0.706622
347.06	 3.17365e+09	 3140	 0.704111
347.02	 3.17291e+09	 2506	 0.703752
346.99	 3.17199e+09	 2547	 0.706078
346.95	 3.17219e+09	 2794	 0.703427
346.92	 3.17221e+09	 2514	 0.705997
346.88	 3.17366e+09	 2473	 0.703932
346.85	 3.17341e+09	 2660	 0.707256
346.82	 3.17273e+09	 2728	 0.705989
346.78	 3.17146e+09	 2757	 0.70419
346.75	 3.17211e+09	 2534	 0.706489
346.71	 3.17274e+09	 2363	 0.70424
346.67	 3.17246e+09	 2565	 0.70653
346.64	 3.17277e+09	 2823	 0.704117
346.61	 3.17341e+09	 2825	 0.706253
346.57	 3.17324e+09	 2499	 0.703233
346.54	 3.17077e+09	 2512	 0.705456
346.5	 3.17296e+09	 2465	 0.703841
346.47	 3.17322e+09	 2502	 0.70224
346.44	 3.1744e+09	 2643	 0.705564
346.4	 3.1746e+09	 2690	 0.703898
346.37	 3.17225e+09	 2396	 0.704239
346.33	 3.17238e+09	 2607	 0.7043
346.3	 3.17356e+09	 2520	 0.703532
346.27	 3.1734e+09	 2315	 0.705804
346.23	 3.17486e+09	 2672	 0.706858
346.2	 3.17229e+09	 2344	 0.705118
346.16	 3.17413e+09	 2509	 0.7054
346.13	 3.17633e+09	 2587	 0.703913
346.1	 3.17646e+09	 2563	 0.704457
346.05	 3.17401e+09	 2491	 0.705304
346.01	 3.17547e+09	 2451	 0.705715
345.99	 3.17317e+09	 2760	 0.703664
345.95	 3.17376e+09	 2505	 0.706273
345.91	 3.17435e+09	 2538	 0.705675
345.88	 3.17477e+09	 2371	 0.705654
345.85	 3.17559e+09	 2579	 0.706308
345.82	 3.1745e+09	 2609	 0.703414
345.78	 3.17422e+09	 2549	 0.704449
345.74	 3.17494e+09	 2625	 0.704912
345.72	 3.1749e+09	 2947	 0.704975
345.68	 3.17358e+09	 2531	 0.706819
345.65	 3.17553e+09	 2532	 0.705133
345.61	 3.17499e+09	 2469	 0.704788
345.58	 3.17384e+09	 2374	 0.704133
345.55	 3.17472e+09	 2391	 0.705463
345.51	 3.17249e+09	 2420	 0.706273
345.48	 3.1736e+09	 2340	 0.704402
345.45	 3.1734e+09	 2637	 0.704831
345.41	 3.17223e+09	 2387	 0.704814
345.38	 3.17395e+09	 2397	 0.704044
345.35	 3.17375e+09	 2243	 0.704765
345.32	 3.17123e+09	 2691	 0.704756
345.28	 3.17294e+09	 2362	 0.706072
345.25	 3.17306e+09	 2517	 0.70532
345.22	 3.17188e+09	 5247	 0.703115
345.18	 3.17048e+09	 2433	 0.704439
345.15	 3.1697e+09	 2586	 0.705728
345.12	 3.17183e+09	 2452	 0.703849
345.08	 3.17091e+09	 2449	 0.705252
345.06	 3.1713e+09	 2599	 0.704802
345.02	 3.17097e+09	 2703	 0.706863
344.99	 3.17173e+09	 2358	 0.705757
344.95	 3.1727e+09	 2440	 0.705489
344.92	 3.17295e+09	 2622	 0.704704
344.89	 3.17185e+09	 2291	 0.704316
344.85	 3.17501e+09	 2419	 0.704815
344.83	 3.17282e+09	 2272	 0.705171
344.79	 3.17347e+09	 2401	 0.705655
344.76	 3.17453e+09	 2511	 0.706932
344.73	 3.17334e+09	 2552	 0.705014
344.69	 3.17162e+09	 2595	 0.703722
344.67	 3.17262e+09	 2558	 0.70625
344.63	 3.17274e+09	 2735	 0.704333
344.59	 3.17204e+09	 2265	 0.705876
344.57	 3.1716e+09	 2510	 0.704812
344.53	 3.17064e+09	 2577	 0.706116
344.5	 3.17061e+09	 2335	 0.706019
344.47	 3.17177e+09	 2232	 0.705474
344.43	 3.17424e+09	 2589	 0.705581
344.41	 3.17359e+09	 2378	 0.705277
344.36	 3.17532e+09	 2295	 0.704738
344.33	 3.17401e+09	 2623	 0.705528
344.29	 3.17545e+09	 2429	 0.705657
344.26	 3.17479e+09	 2703	 0.704506
344.23	 3.17575e+09	 2540	 0.705176
344.2	 3.17495e+09	 2527	 0.705826
344.17	 3.17481e+09	 2430	 0.7052
344.13	 3.1733e+09	 2505	 0.704796
344.11	 3.17401e+09	 2293	 0.705654
344.07	 3.17487e+09	 2566	 0.705863
344.04	 3.17408e+09	 2469	 0.705843
344.01	 3.17398e+09	 2773	 0.70615
343.97	 3.17375e+09	 2508	 0.70431
343.71	 3.1751e+09	 2388	 0.705196
343.67	 3.17733e+09	 2370	 0.702562
343.65	 3.17818e+09	 3105	 0.70582
343.61	 3.1765e+09	 2453	 0.704709
343.58	 3.17618e+09	 2549	 0.703549
343.55	 3.1767e+09	 2555	 0.706083
343.52	 3.17799e+09	 2324	 0.703563
343.49	 3.17811e+09	 2777	 0.70557
343.46	 3.17878e+09	 2485	 0.706083
343.42	 3.17738e+09	 2441	 0.70473
343.4	 3.17706e+09	 2745	 0.706747
343.36	 3.17633e+09	 2496	 0.706109
343.34	 3.17242e+09	 2513	 0.705476
343.3	 3.17358e+09	 2759	 0.704766
343.27	 3.17449e+09	 2577	 0.705132
343.24	 3.17473e+09	 2371	 0.705913
343.21	 3.17356e+09	 2257	 0.70629
343.18	 3.17429e+09	 2760	 0.703009
343.15	 3.17359e+09	 2431	 0.704465
343.11	 3.17389e+09	 2323	 0.707191
343.09	 3.17202e+09	 2579	 0.703812
343.05	 3.17216e+09	 2523	 0.707008
343.02	 3.17359e+09	 2593	 0.704708
343	 3.17472e+09	 2464	 0.703202
342.96	 3.17432e+09	 2526	 0.705982
342.93	 3.17482e+09	 2456	 0.705874
342.9	 3.17523e+09	 2621	 0.705026
342.87	 3.17521e+09	 2743	 0.70492
342.84	 3.17516e+09	 2926	 0.702975
342.81	 3.17183e+09	 2663	 0.703376
342.78	 3.17522e+09	 2397	 0.706134
342.75	 3.17539e+09	 2359	 0.704882
342.71	 3.17524e+09	 2519	 0.705666
342.69	 3.17503e+09	 2703	 0.706303
342.65	 3.17453e+09	 2513	 0.705504
342.63	 3.17252e+09	 2349	 0.706346
342.59	 3.17324e+09	 2544	 0.705269
342.56	 3.17353e+09	 2711	 0.704953
342.53	 3.17444e+09	 2503	 0.706007
342.49	 3.17551e+09	 3007	 0.704374
342.46	 3.17566e+09	 2401	 0.705304
342.44	 3.17836e+09	 2676	 0.705284
342.4	 3.17734e+09	 2470	 0.70476
342.38	 3.17566e+09	 2815	 0.705243
342.34	 3.17715e+09	 2624	 0.704141
342.31	 3.17742e+09	 2414	 0.70439
342.28	 3.17607e+09	 2732	 0.70495
342.25	 3.17566e+09	 2421	 0.706109
342.22	 3.17434e+09	 2544	 0.705646
342.19	 3.17529e+09	 2670	 0.704237
342.16	 3.17418e+09	 2589	 0.705141
342.13	 3.17402e+09	 2681	 0.704798
342.1	 3.17537e+09	 2620	 0.705078
342.07	 3.17675e+09	 2583	 0.705138
342.04	 3.17523e+09	 2436	 0.705881
342.02	 3.17354e+09	 2708	 0.704842
342.01	 3.17466e+09	 2422	 0.705217
342.05	 3.17717e+09	 2427	 0.704709
342.15	 3.1771e+09	 2563	 0.703182
342.3	 3.17694e+09	 3138	 0.704274
342.6	 3.17601e+09	 2853	 0.702514
342.92	 3.17729e+09	 2384	 0.70425
343.44	 3.17556e+09	 2874	 0.70351
344.04	 3.17606e+09	 2419	 0.705563
344.52	 3.17672e+09	 2782	 0.70463
345.15	 3.17623e+09	 2449	 0.70498
345.58	 3.17557e+09	 2485	 0.704643
346.1	 3.17864e+09	 3185	 0.704004
346.53	 3.17605e+09	 2523	 0.704515
346.81	 3.17559e+09	 2437	 0.706212
347.13	 3.1773e+09	 4938	 0.702782
347.34	 3.17525e+09	 2722	 0.705166
347.61	 3.17537e+09	 2609	 0.705429
347.89	 3.17666e+09	 2505	 0.704994
348.11	 3.17613e+09	 2435	 0.704287
348.44	 3.17569e+09	 2500	 0.704126
348.71	 3.17672e+09	 2338	 0.704461
349.1	 3.17695e+09	 2689	 0.703989
349.51	 3.17575e+09	 2666	 0.703878
349.83	 3.17466e+09	 2337	 0.703599
350.25	 3.17592e+09	 2529	 0.70447
350.56	 3.17466e+09	 2470	 0.703676
350.96	 3.17577e+09	 2646	 0.706146
351.34	 3.17468e+09	 2536	 0.703095
351.6	 3.17546e+09	 2767	 0.705301
351.94	 3.17331e+09	 2583	 0.703887
352.19	 3.17391e+09	 2495	 0.706106
352.5	 3.17272e+09	 2720	 0.704792
352.82	 3.17288e+09	 2479	 0.705907
353.22	 3.17359e+09	 2707	 0.704587
353.47	 3.17394e+09	 2706	 0.704332
353.8	 3.17385e+09	 2504	 0.7049
354.15	 3.17284e+09	 2697	 0.705184
354.41	 3.17151e+09	 3567	 0.702573
354.77	 3.17213e+09	 2693	 0.703721
355.04	 3.17093e+09	 2620	 0.705705
355.4	 3.17305e+09	 2443	 0.706337
355.74	 3.17208e+09	 2750	 0.70684
356	 3.17525e+09	 4825	 0.703021
356.34	 3.17559e+09	 2977	 0.705192
356.59	 3.1761e+09	 2645	 0.706213
356.93	 3.17633e+09	 3181	 0.704418
357.25	 3.17471e+09	 2901	 0.705345
357.5	 3.17447e+09	 2714	 0.706447
357.83	 3.17373e+09	 2859	 0.704936
358.07	 3.17424e+09	 2528	 0.706018
358.4	 3.17404e+09	 2947	 0.705217
358.74	 3.17457e+09	 2580	 0.70604
358.98	 3.17477e+09	 2967	 0.705065
359.32	 3.17334e+09	 2601	 0.704756
359.58	 3.17524e+09	 2573	 0.70498
359.92	 3.17389e+09	 2655	 0.706301
360.26	 3.17311e+09	 2718	 0.705467
360.51	 3.17443e+09	 2779	 0.706321
360.85	 3.17171e+09	 3001	 0.705351
361.1	 3.17277e+09	 2825	 0.70518
361.43	 3.17223e+09	 2517	 0.705692
361.77	 3.17453e+09	 2588	 0.705222
362.02	 3.17211e+09	 2657	 0.704713
362.34	 3.17255e+09	 2988	 0.704668
362.59	 3.1714e+09	 2699	 0.705835
362.93	 3.17422e+09	 2764	 0.707367
363.25	 3.17337e+09	 2635	 0.705947
363.51	 3.1738e+09	 2595	 0.705801
363.84	 3.17386e+09	 2514	 0.705246
364.17	 3.17705e+09	 2668	 0.70528
364.43	 3.17519e+09	 2935	 0.704795
364.76	 3.1748e+09	 2655	 0.703903
365.01	 3.17317e+09	 2487	 0.704891
365.35	 3.1717e+09	 2562	 0.706649
365.68	 3.17132e+09	 2968	 0.704827
365.93	 3.17012e+09	 2631	 0.70632
366.26	 3.17241e+09	 2807	 0.707104
366.51	 3.17251e+09	 2514	 0.703792
366.84	 3.17187e+09	 2431	 0.704756
367.17	 3.17102e+09	 2697	 0.704685
367.42	 3.17182e+09	 2962	 0.70489
367.76	 3.17173e+09	 2911	 0.703267
368	 3.17206e+09	 2472	 0.705975
368.34	 3.17263e+09	 2715	 0.704492
