-0.004085	0.075417	2.508000e-17
-0.003558	0.075444	3.763000e-17
-0.003031	0.075467	3.546900e-17
-0.002504	0.075486	4.131600e-17
-0.001977	0.075502	4.864000e-17
-0.001450	0.075514	6.662900e-17
-0.000923	0.075522	8.083300e-17
-0.000396	0.075527	1.836300e-16
0.000132	0.075528	1.593700e-13
0.000659	0.075525	1.304500e-16
0.001186	0.075518	4.982300e-17
0.001713	0.075508	3.055200e-17
0.002240	0.075494	2.879100e-17
0.002767	0.075477	1.601200e-17
0.003294	0.075456	1.271300e-17
0.003821	0.075431	1.055700e-17
0.004347	0.075402	8.910500e-18
0.004874	0.075370	7.710700e-18
0.005400	0.075334	6.603700e-18
0.005926	0.075295	5.841500e-18
0.006451	0.075252	1.332500e-17
0.006977	0.075205	5.002500e-18
-0.008610	0.081919	6.238500e-18
-0.008038	0.081977	9.554700e-18
-0.007466	0.082031	7.899700e-18
-0.006893	0.082081	9.755700e-18
-0.006320	0.082127	1.218500e-17
-0.005746	0.082169	1.505700e-17
-0.005172	0.082207	1.802200e-17
-0.004598	0.082241	2.076800e-17
-0.004024	0.082271	2.329200e-17
-0.003450	0.082298	2.573500e-17
-0.002875	0.082320	3.533000e-17
-0.002300	0.082338	3.098700e-17
-0.001725	0.082352	3.623700e-17
-0.001150	0.082362	4.631700e-17
-0.000575	0.082368	8.695000e-17
-0.000001	0.082370	2.802600e-13
0.000575	0.082368	1.091200e-16
0.001150	0.082362	4.458100e-17
0.001725	0.082352	2.402200e-17
0.002300	0.082338	1.751000e-17
0.002874	0.082320	1.366300e-17
0.003449	0.082298	1.116600e-17
0.004023	0.082271	9.550200e-18
0.004598	0.082241	8.267600e-18
0.005172	0.082207	7.417200e-18
0.005746	0.082169	6.725700e-18
0.006319	0.082127	6.010500e-18
0.006893	0.082081	5.482200e-18
0.007465	0.082031	1.344800e-17
0.008038	0.081977	4.925100e-18
0.008610	0.081919	4.761700e-18
-0.010100	0.088639	5.711900e-18
-0.009481	0.088707	5.932900e-18
-0.008862	0.088771	6.732400e-18
-0.008242	0.088831	8.470600e-18
-0.007621	0.088886	9.524900e-18
-0.007001	0.088937	1.207700e-17
-0.006380	0.088984	1.404500e-17
-0.005758	0.089026	1.581500e-17
-0.005137	0.089064	1.714900e-17
-0.004515	0.089098	1.828400e-17
-0.003892	0.089127	1.924300e-17
-0.003270	0.089152	2.003400e-17
-0.002648	0.089173	2.133500e-17
-0.002025	0.089189	2.354400e-17
-0.001402	0.089201	3.565500e-17
-0.000780	0.089209	4.159000e-17
-0.000157	0.089212	2.908000e-16
0.000466	0.089211	9.484500e-17
0.001089	0.089206	3.660800e-17
0.001712	0.089196	1.979900e-17
0.002334	0.089182	1.499500e-17
0.002957	0.089163	1.230700e-17
0.003579	0.089141	1.048900e-17
0.004201	0.089113	9.207700e-18
0.004823	0.089082	8.253400e-18
0.005445	0.089046	7.433600e-18
0.006067	0.089006	6.853200e-18
0.006688	0.088961	6.303300e-18
0.007309	0.088912	5.816000e-18
0.007930	0.088859	5.446600e-18
0.008550	0.088802	1.300000e-17
0.009170	0.088740	4.985900e-18
0.009789	0.088674	4.804600e-18
-0.011704	0.095319	5.671700e-18
-0.011038	0.095398	5.789200e-18
-0.010372	0.095473	6.407000e-18
-0.009705	0.095543	7.407000e-18
-0.009038	0.095608	9.697200e-18
-0.008370	0.095669	9.761300e-18
-0.007702	0.095725	1.181800e-17
-0.007034	0.095777	1.313700e-17
-0.006365	0.095823	1.406700e-17
-0.005696	0.095866	1.454000e-17
-0.005026	0.095903	1.510700e-17
-0.004357	0.095936	1.548600e-17
-0.003687	0.095964	1.583700e-17
-0.003017	0.095987	1.640000e-17
-0.002347	0.096006	1.764400e-17
-0.001676	0.096020	1.973900e-17
-0.001006	0.096029	2.543000e-17
-0.000336	0.096034	6.627900e-17
0.000335	0.096034	1.275100e-16
0.001005	0.096029	2.498800e-17
0.001676	0.096020	1.683500e-17
0.002346	0.096006	2.107400e-17
0.003016	0.095987	1.136800e-17
0.003686	0.095964	1.000900e-17
0.004356	0.095936	8.985200e-18
0.005026	0.095903	8.149800e-18
0.005695	0.095866	7.552300e-18
0.006365	0.095823	6.872900e-18
0.007033	0.095777	6.411500e-18
0.007702	0.095725	6.056700e-18
0.008370	0.095669	5.709800e-18
0.009038	0.095608	1.354600e-17
0.009705	0.095543	5.269700e-18
0.010372	0.095473	5.000500e-18
0.011038	0.095398	4.874300e-18
0.011704	0.095319	4.789800e-18
-0.013426	0.101976	6.766700e-18
-0.012714	0.102068	6.791400e-18
-0.012001	0.102154	6.997500e-18
-0.011287	0.102235	7.711400e-18
-0.010573	0.102311	8.645600e-18
-0.009859	0.102383	1.132500e-17
-0.009144	0.102449	1.025600e-17
-0.008428	0.102510	1.165800e-17
-0.007712	0.102567	1.213500e-17
-0.006996	0.102618	1.247400e-17
-0.006280	0.102664	1.272200e-17
-0.005563	0.102706	1.275300e-17
-0.004846	0.102742	1.299900e-17
-0.004128	0.102773	1.327600e-17
-0.003411	0.102800	1.362600e-17
-0.002693	0.102821	1.440700e-17
-0.001975	0.102837	1.570600e-17
-0.001257	0.102849	1.893600e-17
-0.000539	0.102855	3.869100e-17
0.000179	0.102856	2.471800e-15
0.000897	0.102852	3.054300e-17
0.001615	0.102844	2.282000e-17
0.002333	0.102830	1.238900e-17
0.003051	0.102811	1.073900e-17
0.003769	0.102787	9.546900e-18
0.004486	0.102758	8.684000e-18
0.005204	0.102725	7.926000e-18
0.005921	0.102686	7.384100e-18
0.006638	0.102642	6.873900e-18
0.007354	0.102593	6.473200e-18
0.008070	0.102539	6.142100e-18
0.008786	0.102480	5.835100e-18
0.009501	0.102417	5.575200e-18
0.010216	0.102348	1.339800e-17
0.010930	0.102274	5.236900e-18
0.011644	0.102195	5.070900e-18
0.012357	0.102111	4.886500e-18
0.013069	0.102023	4.797000e-18
-0.015264	0.108603	5.507000e-18
-0.014505	0.108707	6.060700e-18
-0.013746	0.108805	6.280900e-18
-0.012986	0.108899	6.966600e-18
-0.012225	0.108987	7.971200e-18
-0.011464	0.109069	9.068000e-18
-0.010702	0.109147	1.265700e-17
-0.009940	0.109219	1.084500e-17
-0.009177	0.109286	1.124000e-17
-0.008414	0.109347	1.121900e-17
-0.007651	0.109403	1.119100e-17
-0.006887	0.109454	1.112600e-17
-0.006122	0.109499	1.110000e-17
-0.005358	0.109539	1.120000e-17
-0.004593	0.109574	1.137500e-17
-0.003828	0.109603	1.179800e-17
-0.003063	0.109627	1.230500e-17
-0.002297	0.109646	1.328100e-17
-0.001532	0.109659	1.541100e-17
-0.000766	0.109668	2.146100e-17
-0.000000	0.109670	2.843400e-14
0.000765	0.109668	3.072500e-17
0.001531	0.109659	1.443800e-17
0.002296	0.109646	1.153100e-17
0.003062	0.109627	1.011600e-17
0.003827	0.109603	9.059000e-18
0.004593	0.109574	8.368800e-18
0.005357	0.109539	7.784400e-18
0.006122	0.109499	7.295600e-18
0.006886	0.109454	6.885300e-18
0.007650	0.109403	6.559600e-18
0.008414	0.109347	6.273400e-18
0.009177	0.109286	6.007600e-18
0.009940	0.109219	5.792000e-18
0.010702	0.109147	5.617500e-18
0.011464	0.109069	1.331500e-17
0.012225	0.108987	5.340300e-18
0.012985	0.108899	5.136700e-18
0.013745	0.108805	4.969600e-18
0.014505	0.108707	4.871000e-18
0.015263	0.108603	4.777200e-18
-0.017217	0.115196	1.449000e-17
-0.016412	0.115314	1.430200e-17
-0.015607	0.115425	1.294400e-17
-0.014800	0.115532	1.290900e-17
-0.013993	0.115632	1.236200e-17
-0.013186	0.115727	1.209700e-17
-0.012378	0.115816	1.190900e-17
-0.011569	0.115900	1.162400e-17
-0.010759	0.115978	1.143000e-17
-0.009949	0.116050	1.074200e-17
-0.009139	0.116117	1.064200e-17
-0.008328	0.116178	1.034600e-17
-0.007517	0.116233	1.021200e-17
-0.006705	0.116283	1.004800e-17
-0.005893	0.116327	9.966500e-18
-0.005081	0.116365	9.996200e-18
-0.004269	0.116397	1.020600e-17
-0.003456	0.116424	1.053600e-17
-0.002643	0.116446	1.106200e-17
-0.001830	0.116461	1.229000e-17
-0.001017	0.116471	1.550800e-17
-0.000204	0.116476	6.106400e-17
0.000609	0.116474	4.123700e-17
0.001423	0.116467	2.059100e-17
0.002236	0.116454	1.035800e-17
0.003049	0.116436	9.145000e-18
0.003862	0.116412	8.333900e-18
0.004674	0.116382	7.776600e-18
0.005487	0.116346	7.295300e-18
0.006299	0.116305	6.978700e-18
0.007111	0.116258	6.690300e-18
0.007922	0.116206	6.460800e-18
0.008733	0.116148	6.282700e-18
0.009544	0.116084	6.071800e-18
0.010354	0.116015	5.866200e-18
0.011164	0.115939	5.679100e-18
0.011973	0.115859	5.532000e-18
0.012781	0.115772	1.306200e-17
0.013589	0.115680	5.344700e-18
0.014397	0.115583	5.141200e-18
0.015203	0.115479	4.966500e-18
0.016009	0.115370	4.854000e-18
0.016814	0.115256	4.790300e-18
-0.019284	0.121755	5.120000e-18
-0.018434	0.121886	6.219200e-18
-0.017583	0.122012	9.195200e-18
-0.016730	0.122132	6.933800e-18
-0.015877	0.122246	8.448700e-18
-0.015024	0.122353	9.526600e-18
-0.014169	0.122455	1.055200e-17
-0.013314	0.122551	1.139000e-17
-0.012458	0.122641	1.153500e-17
-0.011601	0.122725	1.159600e-17
-0.010744	0.122803	1.042400e-17
-0.009887	0.122875	1.035500e-17
-0.009029	0.122941	1.002900e-17
-0.008170	0.123001	9.666700e-18
-0.007311	0.123055	9.440200e-18
-0.006452	0.123103	9.223800e-18
-0.005592	0.123145	9.166400e-18
-0.004733	0.123181	9.119700e-18
-0.003873	0.123212	9.297500e-18
-0.003012	0.123236	9.574200e-18
-0.002152	0.123254	1.012000e-17
-0.001291	0.123266	1.174400e-17
-0.000431	0.123272	2.013500e-17
0.000430	0.123272	3.621700e-17
0.001290	0.123266	1.156700e-17
0.002151	0.123254	9.191800e-18
0.003012	0.123236	8.234400e-18
0.003872	0.123212	7.705900e-18
0.004732	0.123181	7.454300e-18
0.005592	0.123145	6.992500e-18
0.006452	0.123103	6.743700e-18
0.007311	0.123055	6.768100e-18
0.008170	0.123001	6.485600e-18
0.009028	0.122941	6.331300e-18
0.009886	0.122875	6.175100e-18
0.010744	0.122803	6.052400e-18
0.011601	0.122725	5.905500e-18
0.012457	0.122641	5.791700e-18
0.013313	0.122551	5.623200e-18
0.014169	0.122455	1.360700e-17
0.015023	0.122354	5.366500e-18
0.015877	0.122246	5.219200e-18
0.016730	0.122132	5.002500e-18
0.017582	0.122012	4.873400e-18
0.018434	0.121886	4.773300e-18
0.019284	0.121755	4.731800e-18
-0.021468	0.128282	5.110000e-18
-0.020572	0.128429	5.132000e-18
-0.019675	0.128570	5.646300e-18
-0.018777	0.128704	1.108100e-17
-0.017878	0.128832	8.555500e-18
-0.016978	0.128954	1.010800e-17
-0.016077	0.129069	1.135900e-17
-0.015176	0.129178	1.231800e-17
-0.014274	0.129281	1.258500e-17
-0.013371	0.129377	1.220200e-17
-0.012467	0.129468	1.218100e-17
-0.011563	0.129551	1.071300e-17
-0.010658	0.129629	1.043700e-17
-0.009753	0.129700	1.001500e-17
-0.008847	0.129765	9.650000e-18
-0.007941	0.129824	9.413300e-18
-0.007035	0.129876	9.214500e-18
-0.006128	0.129922	9.073000e-18
-0.005221	0.129962	9.064800e-18
-0.004313	0.129995	9.020400e-18
-0.003406	0.130022	9.246000e-18
-0.002498	0.130042	9.721900e-18
-0.001590	0.130057	1.083400e-17
-0.000682	0.130065	1.546400e-17
0.000226	0.130066	1.945200e-16
0.001134	0.130061	2.029300e-17
0.002042	0.130050	9.384800e-18
0.002950	0.130033	8.240400e-18
0.003857	0.130009	7.681000e-18
0.004765	0.129979	7.297000e-18
0.005672	0.129943	7.094400e-18
0.006579	0.129900	6.823500e-18
0.007486	0.129851	6.672100e-18
0.008392	0.129795	6.515400e-18
0.009298	0.129734	6.429800e-18
0.010204	0.129666	6.320900e-18
0.011109	0.129591	6.220600e-18
0.012013	0.129510	6.104300e-18
0.012917	0.129423	6.034500e-18
0.013820	0.129330	5.844000e-18
0.014723	0.129230	5.731300e-18
0.015625	0.129125	5.522200e-18
0.016526	0.129012	1.343200e-17
0.017426	0.128894	5.298200e-18
0.018325	0.128769	5.065000e-18
0.019224	0.128638	4.904300e-18
0.020122	0.128501	4.778800e-18
0.021018	0.128357	4.730100e-18
-0.023765	0.134764	5.135300e-18
-0.022824	0.134927	5.125300e-18
-0.021881	0.135083	5.601700e-18
-0.020938	0.135233	6.514200e-18
-0.019993	0.135375	1.105300e-17
-0.019047	0.135512	1.093600e-17
-0.018101	0.135641	1.205800e-17
-0.017153	0.135764	1.326600e-17
-0.016205	0.135881	1.369000e-17
-0.015256	0.135991	1.352400e-17
-0.014306	0.136094	1.296700e-17
-0.013356	0.136190	1.315800e-17
-0.012405	0.136280	1.166700e-17
-0.011453	0.136364	1.108700e-17
-0.010501	0.136440	1.050800e-17
-0.009548	0.136510	1.020200e-17
-0.008595	0.136574	9.972300e-18
-0.007641	0.136630	9.848900e-18
-0.006687	0.136680	9.734500e-18
-0.005733	0.136724	9.759600e-18
-0.004778	0.136760	9.826300e-18
-0.003823	0.136790	1.009600e-17
-0.002868	0.136814	1.076800e-17
-0.001913	0.136830	1.228800e-17
-0.000958	0.136840	1.717300e-17
-0.000002	0.136844	2.033300e-14
0.000954	0.136840	2.847800e-17
0.001909	0.136830	1.935200e-17
0.002865	0.136814	9.639900e-18
0.003820	0.136790	8.652300e-18
0.004775	0.136760	8.133600e-18
0.005729	0.136724	7.743000e-18
0.006684	0.136680	7.390800e-18
0.007638	0.136630	7.119300e-18
0.008591	0.136574	6.932700e-18
0.009545	0.136510	6.837300e-18
0.010497	0.136441	6.672400e-18
0.011450	0.136364	6.622100e-18
0.012401	0.136281	6.547200e-18
0.013352	0.136191	6.440200e-18
0.014303	0.136094	6.287000e-18
0.015253	0.135991	6.153400e-18
0.016202	0.135881	5.965200e-18
0.017150	0.135765	5.786700e-18
0.018097	0.135642	5.568600e-18
0.019044	0.135512	5.353100e-18
0.019989	0.135376	5.166800e-18
0.020934	0.135233	4.981600e-18
0.021878	0.135084	4.816100e-18
0.022820	0.134928	4.774000e-18
0.023761	0.134765	4.734900e-18
-0.026172	0.141206	5.172100e-18
-0.025186	0.141385	5.144900e-18
-0.024198	0.141557	5.518100e-18
-0.023209	0.141723	6.301100e-18
-0.022219	0.141881	7.591500e-18
-0.021228	0.142033	1.129000e-17
-0.020236	0.142178	1.297700e-17
-0.019243	0.142316	1.291700e-17
-0.018249	0.142447	1.416800e-17
-0.017254	0.142570	1.413700e-17
-0.016258	0.142687	1.396400e-17
-0.015262	0.142797	1.359000e-17
-0.014264	0.142901	1.298800e-17
-0.013266	0.142997	1.239600e-17
-0.012268	0.143086	1.177600e-17
-0.011269	0.143168	1.130000e-17
-0.010269	0.143243	1.090200e-17
-0.009269	0.143311	1.065600e-17
-0.008268	0.143372	1.059000e-17
-0.007267	0.143427	1.061900e-17
-0.006265	0.143474	1.068400e-17
-0.005263	0.143514	1.084500e-17
-0.004261	0.143547	1.129200e-17
-0.003259	0.143574	1.226600e-17
-0.002257	0.143593	1.441800e-17
-0.001254	0.143605	2.054500e-17
-0.000252	0.143610	1.022100e-16
0.000751	0.143609	5.740800e-17
0.001753	0.143600	1.641500e-17
0.002756	0.143584	1.944500e-17
0.003758	0.143562	9.982600e-18
0.004760	0.143532	9.005300e-18
0.005762	0.143495	8.480500e-18
0.006764	0.143451	8.016800e-18
0.007765	0.143401	7.731100e-18
0.008766	0.143343	7.421300e-18
0.009766	0.143278	7.221300e-18
0.010766	0.143207	7.072200e-18
0.011766	0.143128	6.928000e-18
0.012765	0.143042	6.859400e-18
0.013763	0.142950	6.787900e-18
0.014761	0.142850	6.691700e-18
0.015758	0.142744	6.524000e-18
0.016754	0.142630	6.340700e-18
0.017749	0.142510	6.103400e-18
0.018744	0.142382	5.873400e-18
0.019737	0.142248	5.685200e-18
0.020730	0.142107	5.456100e-18
0.021721	0.141958	5.244300e-18
0.022712	0.141803	5.063700e-18
0.023701	0.141641	4.929100e-18
0.024690	0.141472	4.860600e-18
0.025677	0.141297	4.757900e-18
-0.028691	0.147597	5.149100e-18
-0.027660	0.147794	5.111600e-18
-0.026628	0.147983	5.388900e-18
-0.025594	0.148166	6.052900e-18
-0.024559	0.148341	7.195300e-18
-0.023523	0.148509	8.588600e-18
-0.022485	0.148669	1.165300e-17
-0.021447	0.148822	1.480000e-17
-0.020407	0.148969	1.323100e-17
-0.019367	0.149107	1.407100e-17
-0.018326	0.149239	1.407700e-17
-0.017283	0.149363	1.400700e-17
-0.016240	0.149480	1.385100e-17
-0.015196	0.149590	1.343500e-17
-0.014151	0.149693	1.299700e-17
-0.013106	0.149788	1.249500e-17
-0.012060	0.149875	1.208600e-17
-0.011013	0.149956	1.174800e-17
-0.009966	0.150029	1.146900e-17
-0.008919	0.150095	1.131100e-17
-0.007871	0.150154	1.123900e-17
-0.006822	0.150205	1.129100e-17
-0.005773	0.150249	1.152800e-17
-0.004724	0.150286	1.194700e-17
-0.003675	0.150315	1.311100e-17
-0.002625	0.150337	1.556200e-17
-0.001575	0.150352	2.194600e-17
-0.000525	0.150359	5.990800e-17
0.000525	0.150359	1.251000e-16
0.001575	0.150352	2.232700e-17
0.002624	0.150337	1.422400e-17
0.003674	0.150315	1.888400e-17
0.004723	0.150286	9.941400e-18
0.005772	0.150249	9.121000e-18
0.006821	0.150205	8.527900e-18
0.007869	0.150154	8.221500e-18
0.008917	0.150095	7.971600e-18
0.009965	0.150029	7.629000e-18
0.011012	0.149956	7.456200e-18
0.012059	0.149876	7.310200e-18
0.013105	0.149788	7.208800e-18
0.014150	0.149693	7.060700e-18
0.015195	0.149590	6.935500e-18
0.016239	0.149480	6.786800e-18
0.017282	0.149363	6.565100e-18
0.018324	0.149239	6.418200e-18
0.019366	0.149108	6.177600e-18
0.020406	0.148969	5.905500e-18
0.021446	0.148823	5.686300e-18
0.022484	0.148669	5.465900e-18
0.023521	0.148509	5.271300e-18
0.024558	0.148341	5.115200e-18
0.025593	0.148166	4.967000e-18
0.026626	0.147984	4.847100e-18
0.027659	0.147794	4.765200e-18
0.028690	0.147597	4.749600e-18
-0.031325	0.153957	5.114100e-18
-0.030249	0.154172	5.075200e-18
-0.029172	0.154379	5.304700e-18
-0.028094	0.154579	5.818500e-18
-0.027014	0.154771	6.704500e-18
-0.025933	0.154956	7.902200e-18
-0.024850	0.155133	9.313100e-18
-0.023767	0.155303	1.078200e-17
-0.022682	0.155465	1.440400e-17
-0.021596	0.155620	1.284500e-17
-0.020509	0.155767	1.357300e-17
-0.019421	0.155906	1.367300e-17
-0.018332	0.156038	1.373200e-17
-0.017242	0.156162	1.372300e-17
-0.016152	0.156279	1.355400e-17
-0.015060	0.156388	1.341100e-17
-0.013968	0.156489	1.302400e-17
-0.012875	0.156583	1.276200e-17
-0.011782	0.156669	1.250300e-17
-0.010688	0.156747	1.213300e-17
-0.009593	0.156818	1.185300e-17
-0.008498	0.156881	1.164700e-17
-0.007403	0.156937	1.151800e-17
-0.006307	0.156985	1.155400e-17
-0.005211	0.157025	1.192300e-17
-0.004115	0.157057	1.290800e-17
-0.003018	0.157082	1.514100e-17
-0.001921	0.157099	2.057400e-17
-0.000824	0.157109	4.714300e-17
0.000273	0.157111	3.474300e-16
0.001370	0.157105	3.413900e-17
0.002466	0.157092	1.569400e-17
0.003563	0.157071	1.186500e-17
0.004660	0.157042	1.021000e-17
0.005756	0.157006	9.323300e-18
0.006852	0.156962	8.793700e-18
0.007947	0.156910	8.445600e-18
0.009043	0.156851	8.195300e-18
0.010137	0.156784	8.048300e-18
0.011232	0.156709	7.846700e-18
0.012325	0.156627	7.674900e-18
0.013419	0.156537	7.510500e-18
0.014511	0.156440	7.349300e-18
0.015603	0.156335	7.148300e-18
0.016694	0.156222	6.966600e-18
0.017784	0.156101	6.751200e-18
0.018873	0.155973	6.532700e-18
0.019962	0.155838	6.296200e-18
0.021049	0.155695	6.028600e-18
0.022136	0.155544	5.780200e-18
0.023221	0.155386	5.543300e-18
0.024305	0.155220	1.342100e-17
0.025388	0.155046	5.310400e-18
0.026470	0.154865	5.113200e-18
0.027551	0.154677	4.990200e-18
0.028630	0.154481	4.931600e-18
0.029708	0.154277	4.806500e-18
0.030784	0.154066	4.803300e-18
-0.034067	0.160263	5.102100e-18
-0.032947	0.160497	5.086800e-18
-0.031826	0.160723	5.271100e-18
-0.030703	0.160941	5.665200e-18
-0.029579	0.161152	6.355000e-18
-0.028453	0.161354	7.276200e-18
-0.027326	0.161549	8.478900e-18
-0.026198	0.161736	9.674400e-18
-0.025068	0.161915	1.067200e-17
-0.023937	0.162086	1.297300e-17
-0.022805	0.162249	1.222500e-17
-0.021671	0.162404	1.275800e-17
-0.020537	0.162552	1.304800e-17
-0.019402	0.162691	1.324700e-17
-0.018265	0.162822	1.344800e-17
-0.017128	0.162946	1.344400e-17
-0.015990	0.163062	1.362400e-17
-0.014852	0.163169	1.344500e-17
-0.013712	0.163269	1.326500e-17
-0.012572	0.163361	1.295800e-17
-0.011431	0.163445	1.261900e-17
-0.010290	0.163520	1.219100e-17
-0.009148	0.163588	1.174500e-17
-0.008006	0.163648	1.128700e-17
-0.006863	0.163700	1.113400e-17
-0.005721	0.163744	1.112400e-17
-0.004576	0.163780	1.171300e-17
-0.003433	0.163808	1.330100e-17
-0.002289	0.163828	1.706300e-17
-0.001145	0.163840	3.641200e-17
-0.000001	0.163844	6.145700e-14
0.001142	0.163840	3.837500e-17
0.002286	0.163828	1.600100e-17
0.003430	0.163808	1.922600e-17
0.004573	0.163780	1.007200e-17
0.005717	0.163744	9.195500e-18
0.006860	0.163700	8.801300e-18
0.008002	0.163648	8.578200e-18
0.009145	0.163588	8.477900e-18
0.010286	0.163521	8.398700e-18
0.011428	0.163445	8.292100e-18
0.012569	0.163361	8.140200e-18
0.013709	0.163269	7.923100e-18
0.014848	0.163170	7.702900e-18
0.015987	0.163062	7.480300e-18
0.017125	0.162946	7.227600e-18
0.018262	0.162823	6.979100e-18
0.019398	0.162691	6.723700e-18
0.020534	0.162552	6.495700e-18
